lh_pFus,lh_mFus,rh_pFus,rh_mFus
2.890679576458075,3.3706353131462548,3.092091275424492,3.031666973180938
2.945777007511684,2.888264521746568,2.779416393447708,3.0721802102935896
3.303203399735268,3.0908763070604692,3.0912702514065638,3.1949413349995246
2.706076725029651,2.702018485878998,3.0006081509864195,3.1665666970339688
2.531856858212015,3.506458552678426,3.043341058199523,3.185586241158572
2.9031227231025696,3.2766112170436164,,3.146278956106731
2.984526448779636,3.4066478524889265,3.0226042130414177,3.163957115079536
2.8030974666277566,3.2653314766583144,2.6609133422374724,3.0430032848342647
2.8605833114721837,3.0153613145961318,2.841353672115426,2.8951082257124092
2.7201811215456795,3.666638121885412,2.844614076059918,2.9496262972814993
2.9063672908516818,3.1689660982652144,2.9371186126362194,2.815287607687491
2.8781991004943848,3.03719497752446,2.9876081178773126,3.427416118708524
2.7034077757880803,3.1861763341086253,2.827328268558748,3.322202946688678
2.7653568013041627,2.818501957531633,2.6065091578399433,3.0768900641373227
2.521893572533268,3.095149927501437,3.3522206503769447,3.187851843286733
3.119494976820769,2.5414208344050815,3.288461748758952,2.693706471964998
2.476866691611534,2.928978375026158,2.8825904387179935,3.604270926388827
2.9114672017819956,3.2931376207070273,2.968900174425359,3.0954110951259217
2.9030869982459326,2.997468893726667,3.18223585069707,3.3766666301866857
3.051494672380645,2.884938997718004,2.882095918340503,3.0951479375362396
2.2828140367161143,3.0750216907925076,2.5729341581463814,3.275685865303566
2.736417120153254,3.3131073408348617,3.012313195637294,3.1422630614704556
2.930113312525627,2.9887419607904224,2.9093124402893915,2.7774189467071206
2.750085301697254,2.6106282705213966,2.7039066510843046,3.089193338002914
2.398848725689782,3.352408000401088,2.816550718943278,3.240406969846305
3.013452086991411,3.2834130370098613,3.0054183760775794,3.190020175579467
2.789461342727437,3.5611141182127453,3.223899439402989,3.8048001527786255
2.833218104498727,3.055934130390988,2.8456843728604526,3.1173531856942684
2.839513753851255,3.118451998347328,2.9577186599610346,3.1705101091567784
3.175729513168335,3.721262608255659,3.1596029293842807,3.0468131256103517
3.1442862132499956,3.2012054756896138,2.8863938607667623,3.4066214344718238
2.6974898974100747,3.098410733540853,,3.47707976262594
2.8426441022982964,2.715613861878713,3.104925422370434,3.298358039855957
3.0704639768137514,3.145865866116115,3.3099525255315445,2.968435450886073
2.9788108955730093,2.8960781252902486,2.5838684112417933,3.002757918089628
2.5553943634033205,2.974981915566229,2.6339539653725095,2.700529696391179
2.4785080070679006,2.8640540378992676,2.7403548832597404,3.1317376018909924
2.702783027562228,3.0642406063259773,2.6384127541874234,2.799814021214843
2.9169334156872475,3.0033085996454414,2.53203650589647,2.7745530009269714
,2.825373557306105,,3.1571800792426394
2.8463894510269165,3.0604484154627873,2.5318964930141674,3.538536738781702
3.0458582980292186,3.2476786400409456,3.3013604987751353,2.9624171875990353
2.5136731952991127,2.75511213059121,2.554554114622228,2.671343862016996
2.9560692782671945,3.169020195396579,3.348974485551157,3.152332067489624
2.9247755026205993,3.2239787628952885,3.481588318541243,3.1861107228323817
2.7083290762371486,3.2729750831921893,2.5605701923370363,3.023934946920639
2.975424380013437,3.050702769180824,3.1491634029525892,3.302349520968152
2.710426696141561,2.8176662170368694,2.730729570292463,3.4097697734832764
2.5820558759901258,2.7770851312899123,2.6906730538114494,2.754748525410673
2.778230805023044,3.0913259402299538,3.0089581404646784,3.3351964463992996
2.973693308505145,3.477740744749705,2.920553604375969,2.6159303565677123
2.9274784326553345,2.85204009215037,3.0458524131774904,3.2576402404091573
2.523068946950576,2.7320414781570435,2.6935558915138245,2.661515657291856
2.8213446766138075,3.1321298851686366,2.6083527418572134,2.733113243466332
2.8335540844843936,3.710996071497599,2.804191254079342,3.1594891451238616
2.9119571548397256,3.1132309611250712,3.0596421127733975,3.0563639104366302
3.1345138733203592,2.78696924391247,2.8217567787613977,3.088562257911848
2.2479624334308834,2.515480551649542,2.1698655160990628,2.774069153345548
2.7025725001194436,2.9931325957744934,3.038245767917273,3.0250209393324674
2.7051945994882023,2.618481433391571,2.6477969653076596,2.965369843473338
2.7925563015435872,2.858694650910117,2.825102717157394,2.8957759646268992
2.916281138147627,2.981406458353592,2.770316995893206,3.0313145780117714
2.9081120631274056,3.383739890054215,3.1973215479117174,3.3881063275523
2.371601436819349,3.093142576839613,3.1547373028124794,2.6222486753721497
2.6574548347940983,3.0806729363613443,2.4411612777482894,3.1449781211454475
,3.1429239221521326,3.64011664049966,2.941804885864258
3.313308858353159,2.869808384200983,3.350340461029726,2.721642356365919
3.0034857114942946,3.1399460514386495,3.322593421232505,3.4554150426709973
2.574253956476847,2.8729828715324404,2.6970994012190563,2.8572040826332668
3.1134024654946675,3.19367688231998,3.009429329731425,3.141915101754038
2.4789940455021005,2.7711353070206113,2.911434216932817,2.90588233568897
2.904775247854345,3.1208169758319855,2.92454594373703,2.789595497151216
2.533160907156924,2.850340504116482,2.8494821054893626,2.899168458036197
2.897722047308217,3.0321609020233153,2.9384328568423235,3.043717455426487
2.722292764766796,3.114845001220703,2.9674918694539114,3.1143265901985817
2.6294196256449527,3.1526916077796447,2.7237404452429876,2.917934145246233
3.0742338498433432,3.019513726234436,2.795193576812744,2.9274826678964825
2.5578418883724487,3.3112318746505247,2.816893811495799,3.1169991036678883
2.637132472005384,3.2456420950773284,2.559208345413208,3.2012549270283093
2.794878133913366,3.018786985298683,2.8628306729452953,3.285023838640696
3.1846136706215993,,2.7742692577504666,2.9005964756011964
2.877556883626514,3.116160882146735,3.173390541953602,3.1455648562487433
2.931721540597769,2.8771758634935725,,2.639185681939125
2.5933083378035446,2.660542106628418,3.080374845436641,2.8978571795128487
2.35461829929817,2.7731072726073087,2.6365228280299853,2.814673383612382
2.9771308634016247,3.289246672450906,2.9509920725008336,2.8309709192758583
3.190029892656538,3.404261553988737,2.9220954454862156,3.2060895342575875
2.653641203554665,3.1409078162649404,2.866695006688436,3.056871560903696
2.8454143404960632,3.0833146879749913,2.787237991889318,2.8557201356030584
3.0838464216182104,3.3927370795497187,2.8854974118789825,2.7097094724344655
3.4500271496565444,3.2164898163233047,3.415099601535236,3.1146875788580695
2.9099252971552185,2.9282902397521555,2.669264336021579,3.215185339252154
2.1021655834082402,2.2239252229531608,2.9168678376732804,3.1941471195220945
2.2690774744207207,3.301815421492965,2.756349484125773,2.651562958347554
3.0732205900652656,3.3157857733388103,2.5852801965342627,3.2804223515770654
2.19457891713018,3.398473505703908,2.503960967063904,2.8697023400178194
2.6469903941057167,2.7823942369884915,3.3521907329559326,3.7733567555745444
2.5107584682743203,3.2755952350094786,2.644096694966798,2.770556775535025
2.518139488556806,2.6140427236203796,2.534608704428519,3.5651972691218057
2.618437965710958,2.5851730361129297,2.575538246598962,2.8631836634415846
2.9739348692972154,3.4748795543398177,2.7590604186058045,2.769281768798828
3.278860466820853,3.3999689863278317,2.894077787032494,2.9183196993761285
3.2974274215244113,3.104057270547618,2.782571652061061,2.9661249830609275
2.354977700445387,2.8136337842696753,2.57621734220903,2.6697351535161338
2.7951610025606657,3.4103203896553285,3.1189218672310433,3.186243177282399
2.967409228285154,3.1147659642355783,2.925272781457474,3.419796496629715
3.126637801527977,3.605534067153931,3.1409249687194825,3.029462432861328
2.527029404834825,3.294460791807908,2.9572755249067284,3.1876026800234025
2.709414610675737,3.2489328007949028,2.612363046613233,3.445839179886712
2.7058258923617275,2.836606852787057,2.8883890046013727,2.865971798120543
2.922697336023504,3.2876705718891963,3.403770888293231,2.9616774201393126
2.8719093269772,3.098636880333041,,2.93549435872298
2.4935846915611855,2.8502708351801314,2.672268500328064,3.009371620236021
2.8719299886284806,3.0094785035825242,,2.875242694760814
2.7823240393299167,2.8768738123086783,2.7111009634458103,3.041174163623732
3.1885336780548097,3.4342144883197285,2.952990848442604,3.088044085153719
2.771973250748275,3.386694461107254,2.525408931680628,3.155561072211112
3.3650707006454468,2.835885478739153,2.7820044920994684,2.8516474401249603
2.527042779055509,2.794355259222143,2.783942860105763,2.898296575960906
2.700406228144144,2.904533271920191,2.8124169200658797,3.374099761247635
2.746205687522888,3.0743083997206253,2.957033735806825,3.4418115336844264
2.9692666227167304,3.041138924085177,3.0308294377084506,3.3592993606955317
2.3324341162657127,3.1914885673882827,2.471320731299264,2.884773985906081
2.1909580447457055,2.724701935594732,2.8160528165322765,2.7199471901203025
2.3299368757468004,3.155304250717163,2.953609387829619,2.990657706593358
2.9438156666963,3.39104375988245,2.561223704814911,3.002913134098053
,3.091228359623959,2.6495374184028777,3.170540479513315
3.1617643575410583,3.2126124191284178,3.1018646372125502,3.1058217684427896
2.785706468990871,2.8109276528451956,2.7283017241110015,2.9728424549102783
2.7410281643723,2.823989626339504,2.903234499472159,2.983402662277222
2.7218143817705984,3.2456375062465668,2.257672792214614,3.208046073498933
2.488144463962979,2.55444863059304,3.1260223388671875,3.1244268928255354
2.869731386502584,3.2597595361562877,2.863502724226131,2.897319494531705
2.9852760058862193,3.1134132408514255,3.0190154534799083,2.961267905968886
2.816157281398773,3.6729467511177063,2.8238204046034476,3.244088897833953
3.0988185839219526,2.869489627618056,2.9361490496882685,3.375932543927973
3.248666864175063,2.6576627782873206,2.917715455094973,2.9197868843601174
2.462043569846587,2.849672304259406,2.6209591590996943,2.9982291980528495
3.010019381841024,2.8662784063993993,2.599731016762649,
2.6400550833919594,2.62516256741115,2.4021799039840697,2.974956596052492
2.611593028773432,3.280712594448681,2.4467024622541484,2.7583290618398917
2.9105872194817723,3.0113830190815336,2.6036062559278883,2.997118207541379
2.9355135180733423,3.015667734146118,2.793617677688599,3.03788503408432
2.2777784801509284,2.8305762686797875,2.8868160095620663,2.8110663120945296
3.127773106098175,2.545366949505276,3.0240753532474876,2.6385002217050326
2.6803234815597534,3.1864521033836133,2.8549058209074305,3.0797593219607484
2.8790534826425405,2.759205083514369,2.801705570363287,2.90671914095407
2.855501324980409,3.2696933867056157,2.7678648159827715,3.032937813830632
2.956076944196546,2.8652469036625883,2.5166294227043786,3.269315057534438
2.5638895889498152,2.491315417173432,2.8114505864806096,2.762893023698226
2.6210768475677027,3.1182854771614075,3.0046358823776247,2.8257115511007087
2.604271500760859,3.4000078678131103,3.193863721120925,3.1088364919026694
2.8340315901714823,3.2915610864128864,2.8957812710653377,3.0814907425328304
2.7200970960699995,3.414538889396481,3.152369111776352,3.0447728213141945
2.895757817559772,3.5316563551543187,2.8751959215130722,3.2191485345363615
2.6045089976888307,2.7799616143816994,2.5440167968764023,2.670673030696503
2.6000770872289483,2.951693629396373,2.640749896566073,3.174618907769521
2.6708897555995192,3.302591067440105,,3.264306458751712
2.4640473402463474,2.7022525523159957,,2.8858876474525617
2.8820068622702983,2.7175833225250243,2.9954280853271484,3.000153266150376
2.3431583148677175,2.562510379573755,3.1327742704978356,3.0930593887964886
2.4208827045228745,3.144515562057495,2.6540308952331544,3.263912856578827
2.8787665917323184,2.599546141922474,3.078992409365518,2.7426456626580684
3.191490756837945,3.0886291606085643,2.8303857458962334,3.095491798300492
3.165492832660675,3.1148512038317593,3.1342533826828003,2.762223448072161
2.7432952761650085,3.292768214878283,2.8211063694309546,3.1011939169996876
2.3982436335276045,2.970672762184812,2.826441302895546,3.125805860757828
2.67970320030495,2.660997887789193,2.608770566327231,2.5347979304814103
2.848929719319419,2.780999574661255,3.1478515565395355,3.6335724211753684
3.1414109486799973,3.151343063874678,2.7060806240354265,3.0174903149874703
2.940548966912662,2.9631856376049566,3.132314929479285,3.3216521739959717
2.5271945893764496,2.5328160524368286,2.7423268953959146,3.0062025150406027
2.942192574342092,3.402543291449547,3.0006769281445127,3.1000767442542063
2.516940221419701,3.1866326585412024,2.6683172511530446,2.5057899866785323
2.8810193755409936,3.1971785500645638,2.8192423741022745,3.245527652304942
2.8898377917533695,3.03508328189369,3.206845624472505,3.035321175105988
1.8850367069244385,3.286530801984999,,2.5590881729125976
2.7284767832418884,3.029829936241036,2.507154223562657,3.0097594569912918
2.5848973166374933,3.003777579024986,2.4711744514378635,2.9688782387591424
2.771799841234761,3.009100834528605,2.746296353154368,2.8864534387783127
2.1779847258613225,2.836655086365299,2.024554193019867,2.4161547403181753
3.1904260547537553,3.554269124479855,2.835841705924586,2.994019050751963
2.5307982449348154,2.683699980378151,2.9859698307819857,
3.2755317333582283,3.4092343896627426,2.833665333945176,3.227187851728019
2.7267225356329057,3.1022811103285406,2.788363350138945,3.0989206834272904
3.1345501129443827,3.0516202138817827,2.8566311685050407,3.107329860646674
2.6688841501871745,3.0813114319817494,2.446494083345672,2.7388250771022977
2.746018954685756,2.7161834391336592,2.761217565536499,2.850764770941301
2.5348583346321467,2.9327816798769195,2.6960681532765483,2.9267325896137164
2.7555408517519635,2.817453645798097,2.493563066667585,2.53229334189974
2.578763068668426,3.2179829969125637,3.089812553845919,3.0290862381458283
2.558335158404182,2.7120408910816,2.469698119163513,3.0994409824672497
2.2692119166964577,3.600659552742453,2.667698509352548,2.9759626017899072
3.043273711472415,2.8277516005987144,3.153202940677774,2.9001202079984876
2.7412669500672675,3.1328993277116255,3.0806155912578106,3.4812993389187437
2.816664509199284,2.950567375868559,2.9783539184625596,2.9903263842805905
2.619761908209169,3.2468658424005277,2.717329958210821,3.2945801417032876
2.7921945839597466,3.1842134567824276,3.046291786432266,3.0693169601501955
2.8588179878041715,2.989256970736445,2.932687858317761,3.242328812678655
2.668438033624129,3.3289072504617216,2.762622448462474,3.266199498880105
3.2202637547352273,2.9057611353853914,2.6759195725123086,3.3318051598288796
2.592183493731315,2.875451169013977,2.7145942432539805,3.310637744990262
3.3180755255173664,3.389307220776876,3.080028694868088,3.045178521763195
2.7209970156351724,2.6895990149919378,2.720038007287418,3.142801026503245
2.9665745405050425,2.504944856752429,2.7667687888048134,3.239587868514814
2.6501590145958795,3.07035675333507,2.90502554562784,3.2162901213471318
2.843046346226254,2.919828104972839,2.587607338003916,2.89712182530817
2.8034957391875133,3.238467690490541,3.0375777465956553,3.1165050506591796
2.523451232695365,3.169640150788712,2.671116814017296,2.9655511345661862
2.904793492818283,3.443845635966251,2.589889881485387,3.0630170612011924
2.433006997011146,2.6738229036331176,2.9053227376937865,2.5754897181193033
2.6115473064024055,3.046111012950088,3.0448750836508616,2.9365733861923218
2.5159790101258652,3.0801759447370256,2.22934176666396,2.9792287015914916
2.9849822521209717,3.0549861639738083,3.319872180620829,2.843939087607644
2.577488520566155,3.1949831455252893,2.898486050348433,3.0494618022983726
2.6016314679926094,2.66390008192796,2.82382600683915,3.0487157924502504
2.5602888485481,2.974406666755676,2.9607043266296387,3.259901659305279
2.4512572661042213,2.6360475222269693,2.4521599927191007,2.5355372700510146
2.871928675969442,2.878443984843012,2.4820762803921332,2.5214182714621227
2.9734328526716967,2.989915148417155,2.6765034572187676,3.0104380383783456
2.93376282800602,2.937766961562328,3.167959353019451,2.9885363087934604
2.838491494195503,,2.9510375701862834,3.0735404775256203
2.2430617520303437,2.5688093061800354,2.52620713527386,2.8853848624873804
2.908450810805611,3.17703827470541,3.002721185808058,2.6022366817961347
2.680476966451426,2.794052378884677,2.6375539264981707,2.8701209149190356
3.0930979108235923,2.7264676369153538,2.8863921636029293,2.9003413309485224
3.267375260591507,2.872441924535311,,2.7250254917144776
2.299711256191648,2.857460405677557,2.408461203650823,2.495411267280579
2.6358689981348373,3.1439451947808266,2.628261787135427,3.245237002770106
3.0159783404448937,3.21520434319973,3.052012463049455,3.251870034291194
2.7671218872070313,2.7278054403880287,2.6676888611851908,2.912900857711106
2.6740057945251463,2.849194834106847,2.2333683474310515,2.7779731630074855
2.9041473865509033,2.9032601464179253,2.979345596753634,2.9545798254013063
2.5684176806745858,2.8235265105223855,3.3303155949775207,3.039262719587846
3.0007802453534356,3.0533281167348227,2.678969686681574,3.148058743090243
2.9493785514387976,,2.72354257106781,2.5016179247335955
2.7020763158798218,2.71569104755626,2.3924511191321582,3.017390552689047
2.5978616508277685,2.6317067529473985,2.75763368865718,3.0465780666896274
2.707570668061574,3.2001986503601074,2.890278386218207,3.435291585121446
2.66120280641498,2.7558028914711694,2.8490595396827247,3.2842488574981687
3.0420955607060636,2.943208851133074,2.772618934289733,2.882240228536652
3.0516147102628435,2.9657424659729004,2.752294881369478,3.308815666969786
2.693129512396726,3.2661533268059,3.2488063053019998,
2.8168403433862133,3.2333737020417463,2.857268076424205,3.238581749972175
2.674213816788023,2.9801688678022744,2.9061921988383377,3.3294018656015396
2.4359126206367248,2.93132289648056,2.6230952090450694,2.792280072515661
2.6085455183889352,2.4555010398228965,2.787449686955183,2.750921179266537
2.957489490509033,2.911093201392736,2.868091010428094,2.910087321485792
2.820941562237947,3.0694043922424314,2.9907412358692715,2.723400641962425
,3.1820663229211585,3.2998566349733225,2.827890352271069
3.0037030673321383,3.851271121398262,2.5525967794306137,
2.8643816070280215,3.4744445148267245,2.5488364790615283,3.1442346453666685
2.7261375753503096,3.0434106433833086,2.789600556155285,3.0742147006685774
2.5837224036046904,2.9716267940845897,2.5567521437079503,2.854041909597006
2.9022670183025423,3.3140004814648236,2.798297498740402,2.9856799353252756
2.8939982161802402,3.127541182697683,2.7640664924022764,2.7808888723820817
2.6454289201143624,3.229134347703722,2.9632318127424195,3.145599569593157
2.9745601415634155,2.8871389968054637,3.0700121690642157,3.2333282284114673
2.764784812927246,2.850635714450125,,3.049625324297555
3.024114203453064,2.9239253243621515,3.3315726729000317,3.0008943549922256
3.0536052650875516,2.8202490250269574,2.844750635764178,3.3125343366102737
2.9467144277360706,2.9268890899239164,2.8519325893704255,3.381847478030773
3.026325396462983,3.4088644236326218,2.409248643799832,3.1313482666015626
,2.8654345273971558,2.629270943117813,3.2554225869800733
2.5823150830609456,2.556436891425146,2.8557115146092005,2.68049208799998
