"","TRG_sub","hemi","label_name","network_name","dice_coeff","dataset"
"1897",522434,"lh","prcus-i","VenAttnB",0,"HCP_discovery"
"1898",522434,"rh","prcus-i","VenAttnB",0,"HCP_discovery"
"1899",522434,"lh","prcus-i","VisualA",0,"HCP_discovery"
"1900",522434,"rh","prcus-i","VisualA",0.119318181818182,"HCP_discovery"
"1901",522434,"lh","prcus-i","VisualB",0,"HCP_discovery"
"1902",522434,"rh","prcus-i","VisualB",0.449648711943794,"HCP_discovery"
"1903",522434,"lh","prcus-i","VisualC",0,"HCP_discovery"
"1904",522434,"rh","prcus-i","VisualC",0,"HCP_discovery"
"1905",214019,"lh","prcus-i","Auditory",0,"HCP_discovery"
"1906",214019,"rh","prcus-i","Auditory",0.0430622009569378,"HCP_discovery"
"1907",214019,"lh","prcus-i","ControlA",0,"HCP_discovery"
"1908",214019,"rh","prcus-i","ControlA",0,"HCP_discovery"
"1909",214019,"lh","prcus-i","ControlB",0,"HCP_discovery"
"1910",214019,"rh","prcus-i","ControlB",0,"HCP_discovery"
"1911",214019,"lh","prcus-i","ControlC",0,"HCP_discovery"
"1912",214019,"rh","prcus-i","ControlC",0.0843091334894614,"HCP_discovery"
"1913",214019,"lh","prcus-i","DefaultA",0.753926701570681,"HCP_discovery"
"1914",214019,"rh","prcus-i","DefaultA",0.559859154929577,"HCP_discovery"
"1915",214019,"lh","prcus-i","DefaultB",0.262773722627737,"HCP_discovery"
"1916",214019,"rh","prcus-i","DefaultB",0.32719836400818,"HCP_discovery"
"1917",214019,"lh","prcus-i","DefaultC",0.391891891891892,"HCP_discovery"
"1918",214019,"rh","prcus-i","DefaultC",0.515426497277677,"HCP_discovery"
"1919",214019,"lh","prcus-i","DorsAttnA",0,"HCP_discovery"
"1920",214019,"rh","prcus-i","DorsAttnA",0,"HCP_discovery"
"1921",214019,"lh","prcus-i","DorsalAttentionB",0,"HCP_discovery"
"1922",214019,"rh","prcus-i","DorsalAttentionB",0,"HCP_discovery"
"1923",214019,"lh","prcus-i","SomMotorA",0,"HCP_discovery"
"1924",214019,"rh","prcus-i","SomMotorA",0,"HCP_discovery"
"1925",214019,"lh","prcus-i","SomatomotorB",0,"HCP_discovery"
"1926",214019,"rh","prcus-i","SomatomotorB",0,"HCP_discovery"
"1927",214019,"lh","prcus-i","TemporalParietal",0,"HCP_discovery"
"1928",214019,"rh","prcus-i","TemporalParietal",0,"HCP_discovery"
"1929",214019,"lh","prcus-i","VenAttnA",0,"HCP_discovery"
"1930",214019,"rh","prcus-i","VenAttnA",0,"HCP_discovery"
"1931",214019,"lh","prcus-i","VenAttnB",0,"HCP_discovery"
"1932",214019,"rh","prcus-i","VenAttnB",0,"HCP_discovery"
"1933",214019,"lh","prcus-i","VisualA",0,"HCP_discovery"
"1934",214019,"rh","prcus-i","VisualA",0,"HCP_discovery"
"1935",214019,"lh","prcus-i","VisualB",0,"HCP_discovery"
"1936",214019,"rh","prcus-i","VisualB",0,"HCP_discovery"
"1937",214019,"lh","prcus-i","VisualC",0,"HCP_discovery"
"1938",214019,"rh","prcus-i","VisualC",0,"HCP_discovery"
"1939",185947,"lh","prcus-i","Auditory",0,"HCP_discovery"
"1940",185947,"rh","prcus-i","Auditory",0,"HCP_discovery"
"1941",185947,"lh","prcus-i","ControlA",0,"HCP_discovery"
"1942",185947,"rh","prcus-i","ControlA",0.0095389507154213,"HCP_discovery"
"1943",185947,"lh","prcus-i","ControlB",0,"HCP_discovery"
"1944",185947,"rh","prcus-i","ControlB",0.0649149922720247,"HCP_discovery"
"1945",185947,"lh","prcus-i","ControlC",0,"HCP_discovery"
"1946",185947,"rh","prcus-i","ControlC",0.122938530734633,"HCP_discovery"
"1947",185947,"lh","prcus-i","DefaultA",0.722135007849294,"HCP_discovery"
"1948",185947,"rh","prcus-i","DefaultA",0.236619718309859,"HCP_discovery"
"1949",185947,"lh","prcus-i","DefaultB",0.331967213114754,"HCP_discovery"
"1950",185947,"rh","prcus-i","DefaultB",0.100151745068285,"HCP_discovery"
"1951",185947,"lh","prcus-i","DefaultC",0.378486055776892,"HCP_discovery"
"1952",185947,"rh","prcus-i","DefaultC",0.794995187680462,"HCP_discovery"
"1953",185947,"lh","prcus-i","DorsAttnA",0,"HCP_discovery"
"1954",185947,"rh","prcus-i","DorsAttnA",0.0406885758998435,"HCP_discovery"
"1955",185947,"lh","prcus-i","DorsalAttentionB",0,"HCP_discovery"
"1956",185947,"rh","prcus-i","DorsalAttentionB",0,"HCP_discovery"
"1957",185947,"lh","prcus-i","SomMotorA",0,"HCP_discovery"
"1958",185947,"rh","prcus-i","SomMotorA",0,"HCP_discovery"
"1959",185947,"lh","prcus-i","SomatomotorB",0,"HCP_discovery"
"1960",185947,"rh","prcus-i","SomatomotorB",0,"HCP_discovery"
"1961",185947,"lh","prcus-i","TemporalParietal",0,"HCP_discovery"
"1962",185947,"rh","prcus-i","TemporalParietal",0,"HCP_discovery"
"1963",185947,"lh","prcus-i","VenAttnA",0,"HCP_discovery"
"1964",185947,"rh","prcus-i","VenAttnA",0,"HCP_discovery"
"1965",185947,"lh","prcus-i","VenAttnB",0,"HCP_discovery"
"1966",185947,"rh","prcus-i","VenAttnB",0.0559006211180124,"HCP_discovery"
"1967",185947,"lh","prcus-i","VisualA",0,"HCP_discovery"
"1968",185947,"rh","prcus-i","VisualA",0,"HCP_discovery"
"1969",185947,"lh","prcus-i","VisualB",0,"HCP_discovery"
"1970",185947,"rh","prcus-i","VisualB",0,"HCP_discovery"
"1971",185947,"lh","prcus-i","VisualC",0,"HCP_discovery"
"1972",185947,"rh","prcus-i","VisualC",0,"HCP_discovery"
"1973",144125,"lh","prcus-i","Auditory",0,"HCP_discovery"
"1974",144125,"rh","prcus-i","Auditory",0,"HCP_discovery"
"1975",144125,"lh","prcus-i","ControlA",0.0234505862646566,"HCP_discovery"
"1976",144125,"rh","prcus-i","ControlA",0,"HCP_discovery"
"1977",144125,"lh","prcus-i","ControlB",0.230884557721139,"HCP_discovery"
"1978",144125,"rh","prcus-i","ControlB",0.00746268656716418,"HCP_discovery"
"1979",144125,"lh","prcus-i","ControlC",0.217522658610272,"HCP_discovery"
"1980",144125,"rh","prcus-i","ControlC",0.106382978723404,"HCP_discovery"
"1981",144125,"lh","prcus-i","DefaultA",0.803245436105477,"HCP_discovery"
"1982",144125,"rh","prcus-i","DefaultA",0.315457413249211,"HCP_discovery"
"1983",144125,"lh","prcus-i","DefaultB",0,"HCP_discovery"
"1984",144125,"rh","prcus-i","DefaultB",0.0185528756957328,"HCP_discovery"
"1985",144125,"lh","prcus-i","DefaultC",0.121019108280255,"HCP_discovery"
"1986",144125,"rh","prcus-i","DefaultC",0.755244755244755,"HCP_discovery"
"1987",144125,"lh","prcus-i","DorsAttnA",0,"HCP_discovery"
"1988",144125,"rh","prcus-i","DorsAttnA",0,"HCP_discovery"
"1989",144125,"lh","prcus-i","DorsalAttentionB",0,"HCP_discovery"
"1990",144125,"rh","prcus-i","DorsalAttentionB",0,"HCP_discovery"
"1991",144125,"lh","prcus-i","SomMotorA",0,"HCP_discovery"
"1992",144125,"rh","prcus-i","SomMotorA",0,"HCP_discovery"
"1993",144125,"lh","prcus-i","SomatomotorB",0,"HCP_discovery"
"1994",144125,"rh","prcus-i","SomatomotorB",0,"HCP_discovery"
"1995",144125,"lh","prcus-i","TemporalParietal",0,"HCP_discovery"
"1996",144125,"rh","prcus-i","TemporalParietal",0,"HCP_discovery"
"1997",144125,"lh","prcus-i","VenAttnA",0,"HCP_discovery"
"1998",144125,"rh","prcus-i","VenAttnA",0,"HCP_discovery"
"1999",144125,"lh","prcus-i","VenAttnB",0,"HCP_discovery"
"2000",144125,"rh","prcus-i","VenAttnB",0,"HCP_discovery"
"2001",144125,"lh","prcus-i","VisualA",0,"HCP_discovery"
"2002",144125,"rh","prcus-i","VisualA",0.168096054888508,"HCP_discovery"
"2003",144125,"lh","prcus-i","VisualB",0,"HCP_discovery"
"2004",144125,"rh","prcus-i","VisualB",0.0825852782764812,"HCP_discovery"
"2005",144125,"lh","prcus-i","VisualC",0,"HCP_discovery"
"2006",144125,"rh","prcus-i","VisualC",0,"HCP_discovery"
"2007",566454,"lh","prcus-i","Auditory",0,"HCP_discovery"
"2008",566454,"rh","prcus-i","Auditory",0,"HCP_discovery"
"2009",566454,"lh","prcus-i","ControlA",0,"HCP_discovery"
"2010",566454,"rh","prcus-i","ControlA",0.061576354679803,"HCP_discovery"
"2011",566454,"lh","prcus-i","ControlB",0,"HCP_discovery"
"2012",566454,"rh","prcus-i","ControlB",0.0325,"HCP_discovery"
"2013",566454,"lh","prcus-i","ControlC",0,"HCP_discovery"
"2014",566454,"rh","prcus-i","ControlC",0.397148676171079,"HCP_discovery"
"2015",566454,"lh","prcus-i","DefaultA",0.744920993227991,"HCP_discovery"
"2016",566454,"rh","prcus-i","DefaultA",0.11497005988024,"HCP_discovery"
"2017",566454,"lh","prcus-i","DefaultB",0.25705329153605,"HCP_discovery"
"2018",566454,"rh","prcus-i","DefaultB",0.0447204968944099,"HCP_discovery"
"2019",566454,"lh","prcus-i","DefaultC",0.411428571428571,"HCP_discovery"
"2020",566454,"rh","prcus-i","DefaultC",0.584532374100719,"HCP_discovery"
"2021",566454,"lh","prcus-i","DorsAttnA",0,"HCP_discovery"
"2022",566454,"rh","prcus-i","DorsAttnA",0.154747948417351,"HCP_discovery"
"2023",566454,"lh","prcus-i","DorsalAttentionB",0,"HCP_discovery"
"2024",566454,"rh","prcus-i","DorsalAttentionB",0,"HCP_discovery"
"2025",566454,"lh","prcus-i","SomMotorA",0,"HCP_discovery"
"2026",566454,"rh","prcus-i","SomMotorA",0,"HCP_discovery"
"2027",566454,"lh","prcus-i","SomatomotorB",0,"HCP_discovery"
"2028",566454,"rh","prcus-i","SomatomotorB",0,"HCP_discovery"
"2029",566454,"lh","prcus-i","TemporalParietal",0,"HCP_discovery"
"2030",566454,"rh","prcus-i","TemporalParietal",0,"HCP_discovery"
"2031",566454,"lh","prcus-i","VenAttnA",0,"HCP_discovery"
"2032",566454,"rh","prcus-i","VenAttnA",0.00506970849176172,"HCP_discovery"
"2033",566454,"lh","prcus-i","VenAttnB",0,"HCP_discovery"
"2034",566454,"rh","prcus-i","VenAttnB",0.203196347031963,"HCP_discovery"
"2035",566454,"lh","prcus-i","VisualA",0,"HCP_discovery"
"2036",566454,"rh","prcus-i","VisualA",0,"HCP_discovery"
"2037",566454,"lh","prcus-i","VisualB",0,"HCP_discovery"
"2038",566454,"rh","prcus-i","VisualB",0.0151324085750315,"HCP_discovery"
"2039",566454,"lh","prcus-i","VisualC",0,"HCP_discovery"
"2040",566454,"rh","prcus-i","VisualC",0,"HCP_discovery"
"2041",151829,"lh","prcus-i","Auditory",0,"HCP_discovery"
"2042",151829,"rh","prcus-i","Auditory",0,"HCP_discovery"
"2043",151829,"lh","prcus-i","ControlA",0.0888888888888889,"HCP_discovery"
"2044",151829,"rh","prcus-i","ControlA",0.416452442159383,"HCP_discovery"
"2045",151829,"lh","prcus-i","ControlB",0,"HCP_discovery"
"2046",151829,"rh","prcus-i","ControlB",0.264788732394366,"HCP_discovery"
"2047",151829,"lh","prcus-i","ControlC",0,"HCP_discovery"
"2048",151829,"rh","prcus-i","ControlC",0,"HCP_discovery"
"2049",151829,"lh","prcus-i","DefaultA",0.636585365853659,"HCP_discovery"
"2050",151829,"rh","prcus-i","DefaultA",0,"HCP_discovery"
"2051",151829,"lh","prcus-i","DefaultB",0.225396825396825,"HCP_discovery"
"2052",151829,"rh","prcus-i","DefaultB",0,"HCP_discovery"
"2053",151829,"lh","prcus-i","DefaultC",0.50334672021419,"HCP_discovery"
"2054",151829,"rh","prcus-i","DefaultC",0.519230769230769,"HCP_discovery"
"2055",151829,"lh","prcus-i","DorsAttnA",0.0071301247771836,"HCP_discovery"
"2056",151829,"rh","prcus-i","DorsAttnA",0.110429447852761,"HCP_discovery"
"2057",151829,"lh","prcus-i","DorsalAttentionB",0,"HCP_discovery"
"2058",151829,"rh","prcus-i","DorsalAttentionB",0,"HCP_discovery"
"2059",151829,"lh","prcus-i","SomMotorA",0,"HCP_discovery"
"2060",151829,"rh","prcus-i","SomMotorA",0,"HCP_discovery"
"2061",151829,"lh","prcus-i","SomatomotorB",0,"HCP_discovery"
"2062",151829,"rh","prcus-i","SomatomotorB",0,"HCP_discovery"
"2063",151829,"lh","prcus-i","TemporalParietal",0,"HCP_discovery"
"2064",151829,"rh","prcus-i","TemporalParietal",0,"HCP_discovery"
"2065",151829,"lh","prcus-i","VenAttnA",0,"HCP_discovery"
"2066",151829,"rh","prcus-i","VenAttnA",0,"HCP_discovery"
"2067",151829,"lh","prcus-i","VenAttnB",0.0385964912280702,"HCP_discovery"
"2068",151829,"rh","prcus-i","VenAttnB",0.298342541436464,"HCP_discovery"
"2069",151829,"lh","prcus-i","VisualA",0,"HCP_discovery"
"2070",151829,"rh","prcus-i","VisualA",0,"HCP_discovery"
"2071",151829,"lh","prcus-i","VisualB",0,"HCP_discovery"
"2072",151829,"rh","prcus-i","VisualB",0,"HCP_discovery"
"2073",151829,"lh","prcus-i","VisualC",0,"HCP_discovery"
"2074",151829,"rh","prcus-i","VisualC",0,"HCP_discovery"
"2075",679770,"lh","prcus-i","Auditory",0,"HCP_discovery"
"2076",679770,"rh","prcus-i","Auditory",0,"HCP_discovery"
"2077",679770,"lh","prcus-i","ControlA",0.296195652173913,"HCP_discovery"
"2078",679770,"rh","prcus-i","ControlA",0.25114854517611,"HCP_discovery"
"2079",679770,"lh","prcus-i","ControlB",0.0158227848101266,"HCP_discovery"
"2080",679770,"rh","prcus-i","ControlB",0,"HCP_discovery"
"2081",679770,"lh","prcus-i","ControlC",0.142222222222222,"HCP_discovery"
"2082",679770,"rh","prcus-i","ControlC",0,"HCP_discovery"
"2083",679770,"lh","prcus-i","DefaultA",0.485507246376812,"HCP_discovery"
"2084",679770,"rh","prcus-i","DefaultA",0.452574525745257,"HCP_discovery"
"2085",679770,"lh","prcus-i","DefaultB",0,"HCP_discovery"
"2086",679770,"rh","prcus-i","DefaultB",0,"HCP_discovery"
"2087",679770,"lh","prcus-i","DefaultC",0.576617480136209,"HCP_discovery"
"2088",679770,"rh","prcus-i","DefaultC",0.556257901390645,"HCP_discovery"
"2089",679770,"lh","prcus-i","DorsAttnA",0.0313971742543171,"HCP_discovery"
"2090",679770,"rh","prcus-i","DorsAttnA",0.303120356612184,"HCP_discovery"
"2091",679770,"lh","prcus-i","DorsalAttentionB",0,"HCP_discovery"
"2092",679770,"rh","prcus-i","DorsalAttentionB",0,"HCP_discovery"
"2093",679770,"lh","prcus-i","SomMotorA",0,"HCP_discovery"
"2094",679770,"rh","prcus-i","SomMotorA",0,"HCP_discovery"
"2095",679770,"lh","prcus-i","SomatomotorB",0,"HCP_discovery"
"2096",679770,"rh","prcus-i","SomatomotorB",0,"HCP_discovery"
"2097",679770,"lh","prcus-i","TemporalParietal",0,"HCP_discovery"
"2098",679770,"rh","prcus-i","TemporalParietal",0,"HCP_discovery"
"2099",679770,"lh","prcus-i","VenAttnA",0,"HCP_discovery"
"2100",679770,"rh","prcus-i","VenAttnA",0,"HCP_discovery"
"2101",679770,"lh","prcus-i","VenAttnB",0,"HCP_discovery"
"2102",679770,"rh","prcus-i","VenAttnB",0,"HCP_discovery"
"2103",679770,"lh","prcus-i","VisualA",0,"HCP_discovery"
"2104",679770,"rh","prcus-i","VisualA",0,"HCP_discovery"
"2105",679770,"lh","prcus-i","VisualB",0,"HCP_discovery"
"2106",679770,"rh","prcus-i","VisualB",0,"HCP_discovery"
"2107",679770,"lh","prcus-i","VisualC",0,"HCP_discovery"
"2108",679770,"rh","prcus-i","VisualC",0,"HCP_discovery"
"2109",910241,"lh","prcus-i","Auditory",0,"HCP_discovery"
"2110",910241,"rh","prcus-i","Auditory",0,"HCP_discovery"
"2111",910241,"lh","prcus-i","ControlA",0,"HCP_discovery"
"2112",910241,"rh","prcus-i","ControlA",0,"HCP_discovery"
"2113",910241,"lh","prcus-i","ControlB",0,"HCP_discovery"
"2114",910241,"rh","prcus-i","ControlB",0,"HCP_discovery"
"2115",910241,"lh","prcus-i","ControlC",0.0271844660194175,"HCP_discovery"
"2116",910241,"rh","prcus-i","ControlC",0,"HCP_discovery"
"2117",910241,"lh","prcus-i","DefaultA",0.808909730363423,"HCP_discovery"
"2118",910241,"rh","prcus-i","DefaultA",0.583892617449664,"HCP_discovery"
"2119",910241,"lh","prcus-i","DefaultB",0,"HCP_discovery"
"2120",910241,"rh","prcus-i","DefaultB",0,"HCP_discovery"
"2121",910241,"lh","prcus-i","DefaultC",0.389857369255151,"HCP_discovery"
"2122",910241,"rh","prcus-i","DefaultC",0.66031746031746,"HCP_discovery"
"2123",910241,"lh","prcus-i","DorsAttnA",0,"HCP_discovery"
"2124",910241,"rh","prcus-i","DorsAttnA",0.0904977375565611,"HCP_discovery"
"2125",910241,"lh","prcus-i","DorsalAttentionB",0,"HCP_discovery"
"2126",910241,"rh","prcus-i","DorsalAttentionB",0,"HCP_discovery"
"2127",910241,"lh","prcus-i","SomMotorA",0,"HCP_discovery"
"2128",910241,"rh","prcus-i","SomMotorA",0,"HCP_discovery"
"2129",910241,"lh","prcus-i","SomatomotorB",0,"HCP_discovery"
"2130",910241,"rh","prcus-i","SomatomotorB",0,"HCP_discovery"
"2131",910241,"lh","prcus-i","TemporalParietal",0,"HCP_discovery"
"2132",910241,"rh","prcus-i","TemporalParietal",0,"HCP_discovery"
"2133",910241,"lh","prcus-i","VenAttnA",0,"HCP_discovery"
"2134",910241,"rh","prcus-i","VenAttnA",0,"HCP_discovery"
"2135",910241,"lh","prcus-i","VenAttnB",0.121996303142329,"HCP_discovery"
"2136",910241,"rh","prcus-i","VenAttnB",0,"HCP_discovery"
"2137",910241,"lh","prcus-i","VisualA",0,"HCP_discovery"
"2138",910241,"rh","prcus-i","VisualA",0.0904977375565611,"HCP_discovery"
"2139",910241,"lh","prcus-i","VisualB",0,"HCP_discovery"
"2140",910241,"rh","prcus-i","VisualB",0,"HCP_discovery"
"2141",910241,"lh","prcus-i","VisualC",0,"HCP_discovery"
"2142",910241,"rh","prcus-i","VisualC",0,"HCP_discovery"
"2143",107725,"lh","prcus-i","Auditory",0,"HCP_discovery"
"2144",107725,"rh","prcus-i","Auditory",0,"HCP_discovery"
"2145",107725,"lh","prcus-i","ControlA",0,"HCP_discovery"
"2146",107725,"rh","prcus-i","ControlA",0,"HCP_discovery"
"2147",107725,"lh","prcus-i","ControlB",0,"HCP_discovery"
"2148",107725,"rh","prcus-i","ControlB",0,"HCP_discovery"
"2149",107725,"lh","prcus-i","ControlC",0,"HCP_discovery"
"2150",107725,"rh","prcus-i","ControlC",0,"HCP_discovery"
"2151",107725,"lh","prcus-i","DefaultA",0.509433962264151,"HCP_discovery"
"2152",107725,"rh","prcus-i","DefaultA",0.585924713584288,"HCP_discovery"
"2153",107725,"lh","prcus-i","DefaultB",0.480769230769231,"HCP_discovery"
"2154",107725,"rh","prcus-i","DefaultB",0.408839779005525,"HCP_discovery"
"2155",107725,"lh","prcus-i","DefaultC",0.47448275862069,"HCP_discovery"
"2156",107725,"rh","prcus-i","DefaultC",0.494773519163763,"HCP_discovery"
"2157",107725,"lh","prcus-i","DorsAttnA",0.0596491228070175,"HCP_discovery"
"2158",107725,"rh","prcus-i","DorsAttnA",0,"HCP_discovery"
"2159",107725,"lh","prcus-i","DorsalAttentionB",0,"HCP_discovery"
"2160",107725,"rh","prcus-i","DorsalAttentionB",0,"HCP_discovery"
"2161",107725,"lh","prcus-i","SomMotorA",0,"HCP_discovery"
"2162",107725,"rh","prcus-i","SomMotorA",0,"HCP_discovery"
"2163",107725,"lh","prcus-i","SomatomotorB",0,"HCP_discovery"
"2164",107725,"rh","prcus-i","SomatomotorB",0,"HCP_discovery"
"2165",107725,"lh","prcus-i","TemporalParietal",0,"HCP_discovery"
"2166",107725,"rh","prcus-i","TemporalParietal",0,"HCP_discovery"
"2167",107725,"lh","prcus-i","VenAttnA",0,"HCP_discovery"
"2168",107725,"rh","prcus-i","VenAttnA",0,"HCP_discovery"
"2169",107725,"lh","prcus-i","VenAttnB",0,"HCP_discovery"
"2170",107725,"rh","prcus-i","VenAttnB",0,"HCP_discovery"
"2171",107725,"lh","prcus-i","VisualA",0,"HCP_discovery"
"2172",107725,"rh","prcus-i","VisualA",0,"HCP_discovery"
"2173",107725,"lh","prcus-i","VisualB",0,"HCP_discovery"
"2174",107725,"rh","prcus-i","VisualB",0,"HCP_discovery"
"2175",107725,"lh","prcus-i","VisualC",0,"HCP_discovery"
"2176",107725,"rh","prcus-i","VisualC",0,"HCP_discovery"
"2177",959574,"lh","prcus-i","Auditory",0,"HCP_discovery"
"2178",959574,"rh","prcus-i","Auditory",0,"HCP_discovery"
"2179",959574,"lh","prcus-i","ControlA",0,"HCP_discovery"
"2180",959574,"rh","prcus-i","ControlA",0,"HCP_discovery"
"2181",959574,"lh","prcus-i","ControlB",0,"HCP_discovery"
"2182",959574,"rh","prcus-i","ControlB",0,"HCP_discovery"
"2183",959574,"lh","prcus-i","ControlC",0.278330019880716,"HCP_discovery"
"2184",959574,"rh","prcus-i","ControlC",0,"HCP_discovery"
"2185",959574,"lh","prcus-i","DefaultA",0.0183066361556064,"HCP_discovery"
"2186",959574,"rh","prcus-i","DefaultA",0,"HCP_discovery"
"2187",959574,"lh","prcus-i","DefaultB",0,"HCP_discovery"
"2188",959574,"rh","prcus-i","DefaultB",0,"HCP_discovery"
"2189",959574,"lh","prcus-i","DefaultC",0.387337057728119,"HCP_discovery"
"2190",959574,"rh","prcus-i","DefaultC",0,"HCP_discovery"
"2191",959574,"lh","prcus-i","DorsAttnA",0.436823104693141,"HCP_discovery"
"2192",959574,"rh","prcus-i","DorsAttnA",0,"HCP_discovery"
"2193",959574,"lh","prcus-i","DorsalAttentionB",0,"HCP_discovery"
"2194",959574,"rh","prcus-i","DorsalAttentionB",0,"HCP_discovery"
"2195",959574,"lh","prcus-i","SomMotorA",0,"HCP_discovery"
"2196",959574,"rh","prcus-i","SomMotorA",0.414523449319213,"HCP_discovery"
"2197",959574,"lh","prcus-i","SomatomotorB",0,"HCP_discovery"
"2198",959574,"rh","prcus-i","SomatomotorB",0,"HCP_discovery"
"2199",959574,"lh","prcus-i","TemporalParietal",0,"HCP_discovery"
"2200",959574,"rh","prcus-i","TemporalParietal",0,"HCP_discovery"
"2201",959574,"lh","prcus-i","VenAttnA",0,"HCP_discovery"
"2202",959574,"rh","prcus-i","VenAttnA",0.777129521586931,"HCP_discovery"
"2203",959574,"lh","prcus-i","VenAttnB",0.472663139329806,"HCP_discovery"
"2204",959574,"rh","prcus-i","VenAttnB",0.18370883882149,"HCP_discovery"
"2205",959574,"lh","prcus-i","VisualA",0,"HCP_discovery"
"2206",959574,"rh","prcus-i","VisualA",0,"HCP_discovery"
"2207",959574,"lh","prcus-i","VisualB",0,"HCP_discovery"
"2208",959574,"rh","prcus-i","VisualB",0,"HCP_discovery"
"2209",959574,"lh","prcus-i","VisualC",0,"HCP_discovery"
"2210",959574,"rh","prcus-i","VisualC",0,"HCP_discovery"
"2211",114924,"lh","prcus-i","Auditory",0,"HCP_discovery"
"2212",114924,"rh","prcus-i","Auditory",0.28996282527881,"HCP_discovery"
"2213",114924,"lh","prcus-i","ControlA",0,"HCP_discovery"
"2214",114924,"rh","prcus-i","ControlA",0,"HCP_discovery"
"2215",114924,"lh","prcus-i","ControlB",0,"HCP_discovery"
"2216",114924,"rh","prcus-i","ControlB",0,"HCP_discovery"
"2217",114924,"lh","prcus-i","ControlC",0,"HCP_discovery"
"2218",114924,"rh","prcus-i","ControlC",0,"HCP_discovery"
"2219",114924,"lh","prcus-i","DefaultA",0.570259208731241,"HCP_discovery"
"2220",114924,"rh","prcus-i","DefaultA",0.0257510729613734,"HCP_discovery"
"2221",114924,"lh","prcus-i","DefaultB",0.199312714776632,"HCP_discovery"
"2222",114924,"rh","prcus-i","DefaultB",0,"HCP_discovery"
"2223",114924,"lh","prcus-i","DefaultC",0.507122507122507,"HCP_discovery"
"2224",114924,"rh","prcus-i","DefaultC",0.630952380952381,"HCP_discovery"
"2225",114924,"lh","prcus-i","DorsAttnA",0.0592592592592593,"HCP_discovery"
"2226",114924,"rh","prcus-i","DorsAttnA",0,"HCP_discovery"
"2227",114924,"lh","prcus-i","DorsalAttentionB",0,"HCP_discovery"
"2228",114924,"rh","prcus-i","DorsalAttentionB",0,"HCP_discovery"
"2229",114924,"lh","prcus-i","SomMotorA",0,"HCP_discovery"
"2230",114924,"rh","prcus-i","SomMotorA",0,"HCP_discovery"
"2231",114924,"lh","prcus-i","SomatomotorB",0,"HCP_discovery"
"2232",114924,"rh","prcus-i","SomatomotorB",0,"HCP_discovery"
"2233",114924,"lh","prcus-i","TemporalParietal",0,"HCP_discovery"
"2234",114924,"rh","prcus-i","TemporalParietal",0,"HCP_discovery"
"2235",114924,"lh","prcus-i","VenAttnA",0,"HCP_discovery"
"2236",114924,"rh","prcus-i","VenAttnA",0,"HCP_discovery"
"2237",114924,"lh","prcus-i","VenAttnB",0.214650766609881,"HCP_discovery"
"2238",114924,"rh","prcus-i","VenAttnB",0.28996282527881,"HCP_discovery"
"2239",114924,"lh","prcus-i","VisualA",0,"HCP_discovery"
"2240",114924,"rh","prcus-i","VisualA",0,"HCP_discovery"
"2241",114924,"lh","prcus-i","VisualB",0,"HCP_discovery"
"2242",114924,"rh","prcus-i","VisualB",0.315018315018315,"HCP_discovery"
"2243",114924,"lh","prcus-i","VisualC",0,"HCP_discovery"
"2244",114924,"rh","prcus-i","VisualC",0,"HCP_discovery"
"2245",109830,"lh","prcus-i","Auditory",0,"HCP_discovery"
"2246",109830,"rh","prcus-i","Auditory",0,"HCP_discovery"
"2247",109830,"lh","prcus-i","ControlA",0.320388349514563,"HCP_discovery"
"2248",109830,"rh","prcus-i","ControlA",0.0452261306532663,"HCP_discovery"
"2249",109830,"lh","prcus-i","ControlB",0.570247933884298,"HCP_discovery"
"2250",109830,"rh","prcus-i","ControlB",0.286343612334802,"HCP_discovery"
"2251",109830,"lh","prcus-i","ControlC",0.0228571428571429,"HCP_discovery"
"2252",109830,"rh","prcus-i","ControlC",0.138755980861244,"HCP_discovery"
"2253",109830,"lh","prcus-i","DefaultA",0.570247933884298,"HCP_discovery"
"2254",109830,"rh","prcus-i","DefaultA",0.41869918699187,"HCP_discovery"
"2255",109830,"lh","prcus-i","DefaultB",0,"HCP_discovery"
"2256",109830,"rh","prcus-i","DefaultB",0.120772946859903,"HCP_discovery"
"2257",109830,"lh","prcus-i","DefaultC",0,"HCP_discovery"
"2258",109830,"rh","prcus-i","DefaultC",0.577696526508227,"HCP_discovery"
"2259",109830,"lh","prcus-i","DorsAttnA",0,"HCP_discovery"
"2260",109830,"rh","prcus-i","DorsAttnA",0,"HCP_discovery"
"2261",109830,"lh","prcus-i","DorsalAttentionB",0,"HCP_discovery"
"2262",109830,"rh","prcus-i","DorsalAttentionB",0,"HCP_discovery"
"2263",109830,"lh","prcus-i","SomMotorA",0,"HCP_discovery"
"2264",109830,"rh","prcus-i","SomMotorA",0,"HCP_discovery"
"2265",109830,"lh","prcus-i","SomatomotorB",0,"HCP_discovery"
"2266",109830,"rh","prcus-i","SomatomotorB",0,"HCP_discovery"
"2267",109830,"lh","prcus-i","TemporalParietal",0,"HCP_discovery"
"2268",109830,"rh","prcus-i","TemporalParietal",0,"HCP_discovery"
"2269",109830,"lh","prcus-i","VenAttnA",0,"HCP_discovery"
"2270",109830,"rh","prcus-i","VenAttnA",0,"HCP_discovery"
"2271",109830,"lh","prcus-i","VenAttnB",0,"HCP_discovery"
