sub,hemi,label,total_surface_area_.mm.2.,cortical_thickness_mean,dataset,group,group_hemi,sulcal_depth_mm
100206,lh,spls,537,2.86,HCP_discovery,young adult,ya lh,14.4467411208811
100206,lh,sps,518,1.922,HCP_discovery,young adult,ya lh,14.6798880273314
100206,lh,sspls,12,3.002,HCP_discovery,young adult,ya lh,2.43134731852262
100206,rh,icgs-p,24,2.754,HCP_discovery,young adult,ya rh,0.616107344951656
100206,rh,ifrms,66,3.687,HCP_discovery,young adult,ya rh,1.55200809062628
100206,rh,mcgs,951,2,HCP_discovery,young adult,ya rh,17.334584644155
100206,rh,pos,1838,2.219,HCP_discovery,young adult,ya rh,25.0715553543713
100206,rh,prculs,277,2.649,HCP_discovery,young adult,ya rh,15.3834588578419
100206,rh,prcus-a,175,2.254,HCP_discovery,young adult,ya rh,12.6769970783091
100206,rh,prcus-i,368,2.339,HCP_discovery,young adult,ya rh,13.3584003045007
100206,rh,prcus-p,286,2.09,HCP_discovery,young adult,ya rh,14.6569121955802
100206,rh,spls,693,2.664,HCP_discovery,young adult,ya rh,12.9332716057945
100206,rh,sps,417,2.352,HCP_discovery,young adult,ya rh,14.387910529576
100206,rh,sspls,10,3.769,HCP_discovery,young adult,ya rh,0.46662598521634
100307,lh,icgs-p,36,3.313,HCP_discovery,young adult,ya lh,1.74080285458432
100307,lh,ifrms,95,3.49,HCP_discovery,young adult,ya lh,3.17776448801414
100307,lh,mcgs,646,2.198,HCP_discovery,young adult,ya lh,15.3683525526113
100307,lh,pos,1015,2.409,HCP_discovery,young adult,ya lh,20.4114576150188
100307,lh,prculs,358,2.184,HCP_discovery,young adult,ya lh,13.3718559442605
100307,lh,prcus-a,207,2.297,HCP_discovery,young adult,ya lh,12.837848959348
100307,lh,prcus-i,81,2.367,HCP_discovery,young adult,ya lh,9.24801242365542
100307,lh,prcus-p,252,2.232,HCP_discovery,young adult,ya lh,10.8050551708643
100307,lh,spls,418,2.483,HCP_discovery,young adult,ya lh,13.0447237951288
100307,lh,sps,260,2.232,HCP_discovery,young adult,ya lh,7.54513728429383
100307,lh,sspls,95,2.96,HCP_discovery,young adult,ya lh,3.14055945892262
100307,rh,ifrms,74,4.095,HCP_discovery,young adult,ya rh,1.53941283249265
100307,rh,mcgs,452,2.256,HCP_discovery,young adult,ya rh,13.5754798422325
100307,rh,pos,891,2.691,HCP_discovery,young adult,ya rh,21.4499316463314
100307,rh,prculs,455,2.116,HCP_discovery,young adult,ya rh,16.265241792483
100307,rh,prcus-a,413,2.315,HCP_discovery,young adult,ya rh,15.2173414628564
100307,rh,prcus-i,177,2.462,HCP_discovery,young adult,ya rh,10.4889530703765
100307,rh,prcus-p,253,2.44,HCP_discovery,young adult,ya rh,11.7281229559477
100307,rh,spls,264,2.894,HCP_discovery,young adult,ya rh,9.21497206404734
100307,rh,sps,494,2.104,HCP_discovery,young adult,ya rh,11.7774665803024
100408,lh,icgs-p,59,3.098,HCP_discovery,young adult,ya lh,5.16869926155399
100408,lh,ifrms,74,4.216,HCP_discovery,young adult,ya lh,2.57279159294546
100408,lh,mcgs,671,2.2,HCP_discovery,young adult,ya lh,16.3185280897074
100408,lh,pos,1345,2.313,HCP_discovery,young adult,ya lh,21.7007711234616
100408,lh,prculs,414,2.26,HCP_discovery,young adult,ya lh,14.0758064867273
100408,lh,prcus-a,367,2.413,HCP_discovery,young adult,ya lh,11.4428746085759
100408,lh,prcus-i,78,2.736,HCP_discovery,young adult,ya lh,1.97025686823816
100408,lh,prcus-p,923,2.195,HCP_discovery,young adult,ya lh,14.8795566664372
100408,lh,spls,391,2.699,HCP_discovery,young adult,ya lh,11.2119092392858
100408,lh,sps,359,2.067,HCP_discovery,young adult,ya lh,11.8806454174661
100408,lh,sspls,74,3.145,HCP_discovery,young adult,ya lh,2.57005776116409
100408,rh,icgs-p,49,2.724,HCP_discovery,young adult,ya rh,4.10784482797006
100408,rh,ifrms,72,3.714,HCP_discovery,young adult,ya rh,1.84077500836986
100408,rh,mcgs,889,2.287,HCP_discovery,young adult,ya rh,16.5020671988727
100408,rh,pos,1643,2.302,HCP_discovery,young adult,ya rh,23.606452448882
100408,rh,prculs,482,2.716,HCP_discovery,young adult,ya rh,15.5047874469072
100408,rh,prcus-a,540,2.304,HCP_discovery,young adult,ya rh,13.4223899809614
100408,rh,prcus-i,332,2.401,HCP_discovery,young adult,ya rh,13.0060375534826
100408,rh,prcus-p,192,2.312,HCP_discovery,young adult,ya rh,13.2535448265475
100408,rh,spls,330,2.66,HCP_discovery,young adult,ya rh,8.63449801310762
100610,lh,ifrms,68,3.638,HCP_discovery,young adult,ya lh,2.91554114399546
100610,lh,mcgs,1034,2.181,HCP_discovery,young adult,ya lh,16.2480766689257
100610,lh,pos,1666,2.347,HCP_discovery,young adult,ya lh,20.4941101696859
100610,lh,prculs,524,2.096,HCP_discovery,young adult,ya lh,12.5156128335652
100610,lh,prcus-a,261,2.14,HCP_discovery,young adult,ya lh,11.7026487123536
100610,lh,prcus-i,259,2.098,HCP_discovery,young adult,ya lh,12.9882748276063
100610,lh,prcus-p,167,2.676,HCP_discovery,young adult,ya lh,5.6459216637166
100610,lh,spls,570,2.439,HCP_discovery,young adult,ya lh,13.6763894967222
100610,lh,sps,491,2.15,HCP_discovery,young adult,ya lh,14.7320826794699
100610,lh,sspls,32,3.36,HCP_discovery,young adult,ya lh,1.90807653094046
100610,rh,icgs-p,24,3.134,HCP_discovery,young adult,ya rh,0.812378056662388
100610,rh,ifrms,74,3.672,HCP_discovery,young adult,ya rh,1.17901414883725
100610,rh,mcgs,1062,2.228,HCP_discovery,young adult,ya rh,15.5964636092539
100610,rh,pos,1032,2.495,HCP_discovery,young adult,ya rh,19.6713546274042
100610,rh,prculs,605,2.166,HCP_discovery,young adult,ya rh,13.7258983515072
100610,rh,prcus-a,186,2.231,HCP_discovery,young adult,ya rh,11.6003364678845
100610,rh,prcus-i,167,2.28,HCP_discovery,young adult,ya rh,6.2389509535608
100610,rh,prcus-p,148,2.486,HCP_discovery,young adult,ya rh,6.66516433246046
100610,rh,spls,324,2.609,HCP_discovery,young adult,ya rh,10.9769258163703
100610,rh,sps,360,2.15,HCP_discovery,young adult,ya rh,10.0225319521464
101006,lh,ifrms,19,2.787,HCP_discovery,young adult,ya lh,1.90537027593922
101006,lh,mcgs,888,2.124,HCP_discovery,young adult,ya lh,14.0064846285371
101006,lh,pos,676,2.136,HCP_discovery,young adult,ya lh,18.2922920793213
101006,lh,prculs,761,2.112,HCP_discovery,young adult,ya lh,16.2084994409666
101006,lh,prcus-a,237,2.121,HCP_discovery,young adult,ya lh,11.1118141849711
101006,lh,prcus-i,149,2.307,HCP_discovery,young adult,ya lh,7.14068112685553
101006,lh,prcus-p,147,2.228,HCP_discovery,young adult,ya lh,5.87996306928116
101006,lh,spls,415,2.391,HCP_discovery,young adult,ya lh,11.7473289847122
101006,lh,sps,78,2.066,HCP_discovery,young adult,ya lh,3.5380494827186
101006,lh,sspls,39,2.565,HCP_discovery,young adult,ya lh,3.12184211841961
101006,rh,icgs-p,33,3.448,HCP_discovery,young adult,ya rh,3.81920334492941
101006,rh,ifrms,113,3.024,HCP_discovery,young adult,ya rh,3.07911587699394
101006,rh,mcgs,777,2.154,HCP_discovery,young adult,ya rh,13.4038226674903
101006,rh,pos,703,2.296,HCP_discovery,young adult,ya rh,18.2541826273438
101006,rh,prculs,673,2.179,HCP_discovery,young adult,ya rh,14.4829715607182
101006,rh,prcus-a,299,2.285,HCP_discovery,young adult,ya rh,8.43929960624275
101006,rh,prcus-i,122,2.669,HCP_discovery,young adult,ya rh,2.85965043962054
101006,rh,prcus-p,127,2.366,HCP_discovery,young adult,ya rh,6.78614282124942
101006,rh,spls,373,2.828,HCP_discovery,young adult,ya rh,8.85180265009742
101006,rh,sps,317,2.218,HCP_discovery,young adult,ya rh,8.89447290697592
101107,lh,icgs-p,8,3.671,HCP_discovery,young adult,ya lh,1.81115167310624
101107,lh,ifrms,45,3.034,HCP_discovery,young adult,ya lh,2.99363271819762
101107,lh,mcgs,517,2.51,HCP_discovery,young adult,ya lh,13.1758818660332
101107,lh,pos,803,2.72,HCP_discovery,young adult,ya lh,21.3624247635655
101107,lh,prculs,234,2.725,HCP_discovery,young adult,ya lh,15.2484314322945
101107,lh,prcus-a,553,2.432,HCP_discovery,young adult,ya lh,16.4469458117139
101107,lh,prcus-i,125,2.561,HCP_discovery,young adult,ya lh,10.7223274537663
101107,lh,prcus-p,357,2.497,HCP_discovery,young adult,ya lh,12.5762642152352
101107,lh,spls,488,2.853,HCP_discovery,young adult,ya lh,14.9427467838785
101107,lh,sps,460,2.29,HCP_discovery,young adult,ya lh,13.9742668382201
101107,rh,icgs-p,42,3.4,HCP_discovery,young adult,ya rh,1.71503365342824
101107,rh,ifrms,30,3.357,HCP_discovery,young adult,ya rh,0.981620410103615
101107,rh,mcgs,897,2.383,HCP_discovery,young adult,ya rh,14.1926739571639
101107,rh,pos,962,2.597,HCP_discovery,young adult,ya rh,19.7408051566885
101107,rh,prculs,299,2.426,HCP_discovery,young adult,ya rh,10.416026873901
101107,rh,prcus-a,132,3.105,HCP_discovery,young adult,ya rh,7.63063702071166
101107,rh,prcus-i,319,2.486,HCP_discovery,young adult,ya rh,8.81913290933713
101107,rh,prcus-p,86,2.63,HCP_discovery,young adult,ya rh,2.15262233663025
101107,rh,spls,238,3.118,HCP_discovery,young adult,ya rh,6.34745734130846
101107,rh,sps,507,2.399,HCP_discovery,young adult,ya rh,10.4791914702134
101309,lh,icgs-p,9,2.996,HCP_replication,young adult,ya lh,0.754545660817891
101309,lh,ifrms,41,3.12,HCP_replication,young adult,ya lh,1.50658486783256
101309,lh,mcgs,892,2.429,HCP_replication,young adult,ya lh,13.9242714503815
101309,lh,pos,1193,2.684,HCP_replication,young adult,ya lh,23.6218843676382
101309,lh,prculs,633,2.432,HCP_replication,young adult,ya lh,17.898096448883
101309,lh,prcus-a,200,2.87,HCP_replication,young adult,ya lh,5.23456906431123
101309,lh,prcus-i,40,2.913,HCP_replication,young adult,ya lh,1.58129125081027
101309,lh,prcus-p,182,2.866,HCP_replication,young adult,ya lh,7.7195298390314
101309,lh,spls,556,2.827,HCP_replication,young adult,ya lh,9.69761379721434
101309,lh,sspls,28,3.303,HCP_replication,young adult,ya lh,0.959734765030054
101309,rh,icgs-p,71,3.221,HCP_replication,young adult,ya rh,1.40002079258666
101309,rh,ifrms,87,3.769,HCP_replication,young adult,ya rh,1.30367335165497
101309,rh,mcgs,446,2.278,HCP_replication,young adult,ya rh,13.1940266415212
101309,rh,pos,1186,2.602,HCP_replication,young adult,ya rh,24.2685741934206
101309,rh,prculs,280,2.563,HCP_replication,young adult,ya rh,16.0573424409532
101309,rh,prcus-a,276,2.44,HCP_replication,young adult,ya rh,10.7967995234684
101309,rh,prcus-i,22,2.698,HCP_replication,young adult,ya rh,1.5885419142457
101309,rh,prcus-p,280,2.545,HCP_replication,young adult,ya rh,7.95018952570453
101309,rh,spls,755,2.806,HCP_replication,young adult,ya rh,13.7246078247049
101309,rh,sps,335,2.274,HCP_replication,young adult,ya rh,8.53967540907745
101309,rh,sspls,15,3.673,HCP_replication,young adult,ya rh,1.07293195424684
101410,lh,ifrms,65,3.753,HCP_replication,young adult,ya lh,2.40365066696077
101410,lh,mcgs,732,2.356,HCP_replication,young adult,ya lh,15.7618969569922
101410,lh,pos,1314,2.416,HCP_replication,young adult,ya lh,21.6308584860109
101410,lh,prculs,536,2.241,HCP_replication,young adult,ya lh,17.5180020829532
101410,lh,prcus-a,405,2.321,HCP_replication,young adult,ya lh,12.9128520409262
101410,lh,prcus-i,130,3.147,HCP_replication,young adult,ya lh,3.54475965248534
101410,lh,prcus-p,189,2.548,HCP_replication,young adult,ya lh,9.44446160319677
101410,lh,spls,582,2.841,HCP_replication,young adult,ya lh,15.5789026436894
101410,lh,sps,296,2.308,HCP_replication,young adult,ya lh,12.085744229204
101410,rh,icgs-p,75,3.059,HCP_replication,young adult,ya rh,3.1859824290772
101410,rh,ifrms,51,3.759,HCP_replication,young adult,ya rh,0.828810269560408
101410,rh,mcgs,758,2.033,HCP_replication,young adult,ya rh,16.067718503948
101410,rh,pos,1563,2.368,HCP_replication,young adult,ya rh,22.4428383474193
101410,rh,prculs,689,2.201,HCP_replication,young adult,ya rh,17.5971149719693
101410,rh,prcus-a,193,2.738,HCP_replication,young adult,ya rh,9.73256122869356
101410,rh,prcus-i,249,2.592,HCP_replication,young adult,ya rh,9.1623312374356
101410,rh,prcus-p,94,2.476,HCP_replication,young adult,ya rh,1.6181939386067
101410,rh,spls,713,2.453,HCP_replication,young adult,ya rh,13.9216069707183
101410,rh,sps,572,2.049,HCP_replication,young adult,ya rh,17.6470972276976
101915,lh,icgs-p,22,3.826,HCP_replication,young adult,ya lh,1.37878262055141
101915,lh,ifrms,61,3.578,HCP_replication,young adult,ya lh,1.74090653318195
101915,lh,mcgs,818,2.28,HCP_replication,young adult,ya lh,12.9858637806089
101915,lh,pos,737,2.39,HCP_replication,young adult,ya lh,16.8536680244955
101915,lh,prculs,323,2.234,HCP_replication,young adult,ya lh,14.7947045825595
101915,lh,prcus-a,267,2.316,HCP_replication,young adult,ya lh,12.1121306000359
101915,lh,prcus-i,308,2.275,HCP_replication,young adult,ya lh,9.65732091904586
101915,lh,prcus-p,303,2.284,HCP_replication,young adult,ya lh,9.22155686747928
101915,lh,spls,496,2.76,HCP_replication,young adult,ya lh,12.5136411241271
101915,lh,sps,552,2.088,HCP_replication,young adult,ya lh,13.9950249863409
101915,rh,icgs-p,21,2.946,HCP_replication,young adult,ya rh,1.30032579657926
101915,rh,ifrms,93,3.331,HCP_replication,young adult,ya rh,2.50681957559606
101915,rh,mcgs,562,2.251,HCP_replication,young adult,ya rh,13.5032853635674
101915,rh,pos,969,2.491,HCP_replication,young adult,ya rh,18.3284132748756
101915,rh,prculs,577,2.3,HCP_replication,young adult,ya rh,12.3859249876758
101915,rh,prcus-a,238,2.39,HCP_replication,young adult,ya rh,9.42247358881909
101915,rh,prcus-i,274,2.096,HCP_replication,young adult,ya rh,8.32599338709769
101915,rh,prcus-p,189,2.391,HCP_replication,young adult,ya rh,8.98192234640797
101915,rh,spls,504,2.749,HCP_replication,young adult,ya rh,12.0000542390067
101915,rh,sspls,22,3.391,HCP_replication,young adult,ya rh,1.35800552590188
102008,lh,icgs-p,60,3.278,HCP_replication,young adult,ya lh,2.09215151823808
102008,lh,ifrms,63,3.335,HCP_replication,young adult,ya lh,1.07522238320167
102008,lh,mcgs,782,2.234,HCP_replication,young adult,ya lh,11.9581865834685
102008,lh,pos,692,2.345,HCP_replication,young adult,ya lh,16.6164574481558
102008,lh,prculs,420,2.136,HCP_replication,young adult,ya lh,13.0156788524631
102008,lh,prcus-a,471,2.265,HCP_replication,young adult,ya lh,11.8274289167256
102008,lh,prcus-i,603,2.28,HCP_replication,young adult,ya lh,9.72904389141147
102008,lh,prcus-p,65,2.953,HCP_replication,young adult,ya lh,1.84369383294238
102008,lh,spls,581,2.546,HCP_replication,young adult,ya lh,12.2256952285961
102008,lh,sps,398,2.026,HCP_replication,young adult,ya lh,13.9900149222132
102008,lh,sspls,59,2.928,HCP_replication,young adult,ya lh,1.06058937315085
102008,rh,icgs-p,50,3.745,HCP_replication,young adult,ya rh,1.21062081934583
102008,rh,ifrms,74,3.62,HCP_replication,young adult,ya rh,0.858036236098087
102008,rh,mcgs,491,2.338,HCP_replication,young adult,ya rh,11.7237517229408
102008,rh,pos,547,2.708,HCP_replication,young adult,ya rh,17.7457161773641
102008,rh,prculs,371,2.077,HCP_replication,young adult,ya rh,15.0563915228771
102008,rh,prcus-a,278,2.295,HCP_replication,young adult,ya rh,6.99974470843643
102008,rh,prcus-i,582,2.248,HCP_replication,young adult,ya rh,9.81000133391462
102008,rh,prcus-p,306,2.442,HCP_replication,young adult,ya rh,5.08967262791012
102008,rh,spls,777,2.538,HCP_replication,young adult,ya rh,12.5037912895674
102008,rh,sspls,23,2.811,HCP_replication,young adult,ya rh,0.685752383759437
102311,lh,icgs-p,16,3.448,HCP_replication,young adult,ya lh,3.23075505554513
102311,lh,ifrms,51,4.278,HCP_replication,young adult,ya lh,2.32299783769945
102311,lh,mcgs,1084,2.31,HCP_replication,young adult,ya lh,15.6691551444197
102311,lh,pos,1098,2.424,HCP_replication,young adult,ya lh,21.8276350085105
102311,lh,prculs,155,2.731,HCP_replication,young adult,ya lh,13.1627848119492
102311,lh,prcus-a,287,2.341,HCP_replication,young adult,ya lh,12.3599529189697
102311,lh,prcus-i,118,3.154,HCP_replication,young adult,ya lh,3.43914827041139
102311,lh,prcus-p,346,2.361,HCP_replication,young adult,ya lh,10.2867082656777
102311,lh,spls,458,2.683,HCP_replication,young adult,ya lh,14.1385790297867
102311,rh,ifrms,52,3.616,HCP_replication,young adult,ya rh,1.45925420865196
102311,rh,mcgs,828,2.318,HCP_replication,young adult,ya rh,14.3822545133094
102311,rh,pos,1302,2.597,HCP_replication,young adult,ya rh,23.5756736321903
102311,rh,prculs,279,2.684,HCP_replication,young adult,ya rh,14.4071185704713
102311,rh,prcus-a,371,2.219,HCP_replication,young adult,ya rh,8.56791319709798
102311,rh,prcus-i,207,2.812,HCP_replication,young adult,ya rh,12.759636670535
102311,rh,prcus-p,217,2.687,HCP_replication,young adult,ya rh,9.45402296388935
102311,rh,spls,417,2.758,HCP_replication,young adult,ya rh,12.0397233503891
102311,rh,sps,618,2.223,HCP_replication,young adult,ya rh,15.1485874047595
102513,lh,icgs-p,45,3.883,HCP_replication,young adult,ya lh,2.11554666201585
102513,lh,ifrms,101,3.12,HCP_replication,young adult,ya lh,3.39204702557776
102513,lh,mcgs,813,2.286,HCP_replication,young adult,ya lh,16.5740417084965
102513,lh,pos,1209,2.489,HCP_replication,young adult,ya lh,20.5142766254916
102513,lh,prculs,852,2.331,HCP_replication,young adult,ya lh,19.4170195628519
102513,lh,prcus-a,386,2.243,HCP_replication,young adult,ya lh,13.0680536778372
102513,lh,prcus-i,99,3.13,HCP_replication,young adult,ya lh,3.0793611718887
102513,lh,prcus-p,371,2.216,HCP_replication,young adult,ya lh,14.3888976328317
102513,lh,spls,523,2.736,HCP_replication,young adult,ya lh,14.588860029829
102513,rh,ifrms,130,3.994,HCP_replication,young adult,ya rh,1.33190936448195
102513,rh,mcgs,968,2.291,HCP_replication,young adult,ya rh,17.6367657732633
102513,rh,pos,1146,2.545,HCP_replication,young adult,ya rh,24.0584905371319
102513,rh,prculs,1064,2.403,HCP_replication,young adult,ya rh,17.7231364995018
102513,rh,prcus-a,66,2.63,HCP_replication,young adult,ya rh,10.3040432218666
102513,rh,prcus-i,464,2.444,HCP_replication,young adult,ya rh,12.672912938802
102513,rh,prcus-p,25,2.964,HCP_replication,young adult,ya rh,1.04487386415777
102513,rh,spls,413,2.905,HCP_replication,young adult,ya rh,13.4646659856833
102513,rh,sps,330,2.127,HCP_replication,young adult,ya rh,7.98285143216379
102816,lh,icgs-p,41,3.563,HCP_replication,young adult,ya lh,5.5687123735737
102816,lh,ifrms,70,3.556,HCP_replication,young adult,ya lh,0.960080468455997
102816,lh,mcgs,771,2.108,HCP_replication,young adult,ya lh,14.3228722348404
102816,lh,pos,939,2.256,HCP_replication,young adult,ya lh,17.0336463531254
102816,lh,prculs,487,2.137,HCP_replication,young adult,ya lh,11.7171568415193
102816,lh,prcus-a,61,2.591,HCP_replication,young adult,ya lh,7.79394744463792
102816,lh,prcus-i,481,2.196,HCP_replication,young adult,ya lh,11.3060435721086
102816,lh,prcus-p,29,2.441,HCP_replication,young adult,ya lh,2.27129744041691
102816,lh,spls,534,2.888,HCP_replication,young adult,ya lh,11.6672060585772
102816,rh,icgs-p,19,3.489,HCP_replication,young adult,ya rh,3.1871518469336
102816,rh,ifrms,50,3.281,HCP_replication,young adult,ya rh,1.75018247065294
102816,rh,mcgs,769,2.249,HCP_replication,young adult,ya rh,12.7319773670065
102816,rh,pos,1061,2.323,HCP_replication,young adult,ya rh,19.2993366625307
102816,rh,prculs,134,2.535,HCP_replication,young adult,ya rh,8.10646685316544
102816,rh,prcus-a,110,3.06,HCP_replication,young adult,ya rh,4.67804634510853
102816,rh,prcus-i,222,2.325,HCP_replication,young adult,ya rh,11.5375707366711
102816,rh,prcus-p,71,2.554,HCP_replication,young adult,ya rh,2.22942421549505
102816,rh,spls,326,2.657,HCP_replication,young adult,ya rh,10.0550707569478
102816,rh,sps,425,2.283,HCP_replication,young adult,ya rh,10.8679809747951
102816,rh,sspls,27,2.645,HCP_replication,young adult,ya rh,3.08829956451272
103111,lh,ifrms,78,3.406,HCP_replication,young adult,ya lh,3.84848997766363
103111,lh,mcgs,679,2.338,HCP_replication,young adult,ya lh,14.9919117505746
103111,lh,pos,765,2.5,HCP_replication,young adult,ya lh,19.0617006523083
103111,lh,prculs,768,2.374,HCP_replication,young adult,ya lh,16.1736102617507
103111,lh,prcus-a,371,2.516,HCP_replication,young adult,ya lh,11.5520817906963
103111,lh,prcus-i,349,2.239,HCP_replication,young adult,ya lh,9.61551966137356
103111,lh,prcus-p,297,2.6,HCP_replication,young adult,ya lh,9.31947038880077
103111,lh,spls,650,2.598,HCP_replication,young adult,ya lh,13.1316751357768
103111,lh,sspls,75,2.567,HCP_replication,young adult,ya lh,3.75861898883997
103111,rh,icgs-p,40,4.045,HCP_replication,young adult,ya rh,1.16953163534194
103111,rh,ifrms,84,3.464,HCP_replication,young adult,ya rh,2.25222535544219
103111,rh,mcgs,656,2.165,HCP_replication,young adult,ya rh,10.7206353941619
103111,rh,pos,1260,2.445,HCP_replication,young adult,ya rh,19.2236504414432
103111,rh,prculs,566,2.299,HCP_replication,young adult,ya rh,12.3718586447899
103111,rh,prcus-a,385,2.367,HCP_replication,young adult,ya rh,11.9377951761772
103111,rh,prcus-i,452,2.429,HCP_replication,young adult,ya rh,13.6641309399745
103111,rh,prcus-p,199,2.346,HCP_replication,young adult,ya rh,6.68053931472173
103111,rh,spls,623,2.748,HCP_replication,young adult,ya rh,12.1483314305599
103111,rh,sps,480,2.244,HCP_replication,young adult,ya rh,16.5608922779295
103111,rh,sspls,38,3.518,HCP_replication,young adult,ya rh,0.962133123963912
103414,lh,icgs-p,12,3.208,HCP_replication,young adult,ya lh,1.16744112015713
103414,lh,ifrms,106,3.532,HCP_replication,young adult,ya lh,2.40231073671559
103414,lh,mcgs,727,2.326,HCP_replication,young adult,ya lh,14.4390872320025
103414,lh,pos,599,2.486,HCP_replication,young adult,ya lh,17.2755797728016
103414,lh,prculs,368,2.037,HCP_replication,young adult,ya lh,13.2956487072048
103414,lh,prcus-a,303,2.214,HCP_replication,young adult,ya lh,11.8620773000248
103414,lh,prcus-i,308,2.698,HCP_replication,young adult,ya lh,8.8879183029829
103414,lh,prcus-p,248,2.172,HCP_replication,young adult,ya lh,5.76527923534643
103414,lh,spls,447,2.519,HCP_replication,young adult,ya lh,12.1195763569709
103414,lh,sps,363,2.153,HCP_replication,young adult,ya lh,12.7453811291568
103414,lh,sspls,41,3.136,HCP_replication,young adult,ya lh,2.34012689105793
103414,rh,icgs-p,19,2.906,HCP_replication,young adult,ya rh,1.63632305876853
103414,rh,ifrms,78,3.753,HCP_replication,young adult,ya rh,0.750546298127835
