"","sub","hemi","label","cortical_thickness_mean","myelin","dataset","ratio","label_dataset"
"544",531536,"lh","prcus-a",2.395,1.30477952957153,"HCP_discovery",1.83555914675216,"prcus-a d"
"545",531536,"lh","prcus-i",2.447,1.37388300895691,"HCP_discovery",1.78108323929112,"prcus-i d"
"546",531536,"lh","pos",2.465,1.43735551834106,"HCP_discovery",1.71495497707137,"POS d"
"547",531536,"lh","spls",2.556,1.33267021179199,"HCP_discovery",1.91795387739855,"spls d"
"548",566454,"rh","sspls",3.382,1.386142969,"HCP_discovery",2.43986376271119,"sspls d"
"549",566454,"rh","prcus-p",3.067,1.29890215396881,"HCP_discovery",2.36122481637955,"prcus-p d"
"550",566454,"rh","icgs-p",3.292,1.294042349,"HCP_discovery",2.54396620214475,"icgs-p d"
"551",566454,"rh","spls",3.025,1.35968363285065,"HCP_discovery",2.22478224118792,"spls d"
"552",566454,"rh","sps",2.671,1.23557639122009,"HCP_discovery",2.16174412118904,"sps d"
"553",566454,"rh","mcgs",2.511,1.32165765762329,"HCP_discovery",1.89988684703381,"MCGS d"
"554",566454,"rh","prcus-a",2.906,1.28950703144073,"HCP_discovery",2.25357437311002,"prcus-a d"
"555",566454,"rh","ifrms",3.399,1.29039359092712,"HCP_discovery",2.63408003875615,"ifrms d"
"556",566454,"lh","sps",2.423,1.28205847740173,"HCP_discovery",1.88992939301064,"sps d"
"557",566454,"lh","prculs",2.34,1.36234128475189,"HCP_discovery",1.71763127653153,"prculs d"
"558",566454,"rh","prculs",2.269,1.42320489883423,"HCP_discovery",1.5942890597542,"prculs d"
"559",566454,"rh","prcus-i",2.59,1.31628835201263,"HCP_discovery",1.9676539688586,"prcus-i d"
"560",566454,"lh","prcus-i",3.276,1.31432032585144,"HCP_discovery",2.49254305481257,"prcus-i d"
"561",566454,"lh","prcus-p",2.566,1.2972069978714,"HCP_discovery",1.97809602030406,"prcus-p d"
"562",566454,"lh","mcgs",2.66,1.30268585681915,"HCP_discovery",2.04193511895116,"MCGS d"
"563",566454,"rh","pos",2.477,1.47362911701202,"HCP_discovery",1.68088426823599,"POS d"
"564",566454,"lh","spls",2.714,1.35493946075439,"HCP_discovery",2.00304152223076,"spls d"
"565",566454,"lh","ifrms",3.358,1.3493218421936,"HCP_discovery",2.48865755744447,"ifrms d"
"566",566454,"lh","prcus-a",4.158,1.3137332201004,"HCP_discovery",3.16502615324155,"prcus-a d"
"567",566454,"lh","pos",2.392,1.42733752727509,"HCP_discovery",1.67584748126572,"POS d"
"568",585256,"rh","prcus-i",2.172,1.26960873603821,"HCP_discovery",1.71076327560386,"prcus-i d"
"569",585256,"lh","sspls",2.783,1.399666548,"HCP_discovery",1.98833072346886,"sspls d"
"570",585256,"rh","prcus-a",2.249,1.29014527797699,"HCP_discovery",1.74321453435581,"prcus-a d"
"571",585256,"rh","prcus-p",2.305,1.40052199363709,"HCP_discovery",1.64581492505807,"prcus-p d"
"572",585256,"lh","prcus-a",2.156,1.30767595767975,"HCP_discovery",1.64872649629917,"prcus-a d"
"573",585256,"lh","ifrms",3.044,1.45496451854706,"HCP_discovery",2.09214723877924,"ifrms d"
"574",585256,"rh","pos",2.246,1.44911408424377,"HCP_discovery",1.54991247716158,"POS d"
"575",585256,"rh","spls",2.442,1.3586061000824,"HCP_discovery",1.79743046925219,"spls d"
"576",585256,"rh","ifrms",3.363,1.34339797496796,"HCP_discovery",2.50335348322987,"ifrms d"
"577",585256,"rh","prculs",1.996,1.43606960773468,"HCP_discovery",1.38990477150239,"prculs d"
"578",585256,"lh","prcus-i",2.293,1.31095290184021,"HCP_discovery",1.74910936676769,"prcus-i d"
"579",585256,"rh","sps",2.199,1.25693392753601,"HCP_discovery",1.74949530108614,"sps d"
"580",585256,"lh","prcus-p",2.795,1.39906072616577,"HCP_discovery",1.99776889432091,"prcus-p d"
"581",585256,"lh","mcgs",2.26,1.27953362464905,"HCP_discovery",1.76626855008978,"MCGS d"
"582",585256,"lh","spls",2.332,1.35794687271118,"HCP_discovery",1.71729840604448,"spls d"
"583",585256,"rh","mcgs",2.259,1.33729445934296,"HCP_discovery",1.68923155571129,"MCGS d"
"584",585256,"lh","prculs",2.428,1.4147219657898,"HCP_discovery",1.71623828477457,"prculs d"
"585",585256,"lh","sps",2.228,1.24937260150909,"HCP_discovery",1.78329506930827,"sps d"
"586",585256,"lh","pos",2.216,1.42853856086731,"HCP_discovery",1.55123568988897,"POS d"
"587",622236,"rh","prcus-p",2.264,1.35323131084442,"HCP_discovery",1.67303252729739,"prcus-p d"
"588",622236,"lh","sspls",3.517,1.394573808,"HCP_discovery",2.52191743443385,"sspls d"
"589",622236,"rh","ifrms",3.368,1.33848118782043,"HCP_discovery",2.51628489862037,"ifrms d"
"590",622236,"rh","spls",2.743,1.32312119007111,"HCP_discovery",2.07312831249614,"spls d"
"591",622236,"rh","prcus-i",2.386,1.31712019443512,"HCP_discovery",1.81152791528134,"prcus-i d"
"592",622236,"lh","icgs-p",2.915,1.428344131,"HCP_discovery",2.04082471215055,"icgs-p d"
"593",622236,"rh","pos",2.448,1.44288194179535,"HCP_discovery",1.69660450317508,"POS d"
"594",622236,"lh","sps",2.154,1.36640727519989,"HCP_discovery",1.57639675892745,"sps d"
"595",622236,"lh","prcus-p",2.522,1.31326043605804,"HCP_discovery",1.92041116198565,"prcus-p d"
"596",622236,"lh","prcus-i",2.357,1.30361521244049,"HCP_discovery",1.80804886097292,"prcus-i d"
"597",622236,"rh","prculs",2.066,1.3760187625885,"HCP_discovery",1.5014330154289,"prculs d"
"598",622236,"lh","spls",2.504,1.33339464664459,"HCP_discovery",1.87791364417217,"spls d"
"599",622236,"lh","ifrms",3.458,1.34580540657043,"HCP_discovery",2.56946508248333,"ifrms d"
"600",622236,"rh","prcus-a",3.222,1.33480000495911,"HCP_discovery",2.41384476178415,"prcus-a d"
"601",622236,"lh","mcgs",2.324,1.32404744625092,"HCP_discovery",1.75522410966501,"MCGS d"
"602",622236,"lh","pos",2.311,1.46610498428345,"HCP_discovery",1.57628548076282,"POS d"
"603",622236,"lh","prcus-a",2.402,1.2825220823288,"HCP_discovery",1.87287223596061,"prcus-a d"
"604",622236,"lh","prculs",2.247,1.37120997905731,"HCP_discovery",1.63869869262823,"prculs d"
"605",622236,"rh","sps",1.982,1.2763397693634,"HCP_discovery",1.552878040452,"sps d"
"606",622236,"rh","mcgs",2.038,1.34241366386414,"HCP_discovery",1.51816094759764,"MCGS d"
"607",644044,"rh","prculs",2.002,1.35154664516449,"HCP_discovery",1.48126593126673,"prculs d"
"608",644044,"rh","mcgs",2.073,1.2755366563797,"HCP_discovery",1.62519829565989,"MCGS d"
"609",644044,"rh","prcus-a",1.904,1.32015514373779,"HCP_discovery",1.44225472970484,"prcus-a d"
"610",644044,"rh","sspls",2.724,1.378717184,"HCP_discovery",1.97574965454264,"sspls d"
"611",644044,"lh","icgs-p",3.619,1.26214242,"HCP_discovery",2.8673467769192,"icgs-p d"
"612",644044,"rh","spls",2.416,1.32471311092377,"HCP_discovery",1.82379111377197,"spls d"
"613",644044,"rh","prcus-p",2.203,1.29238271713257,"HCP_discovery",1.70460342033034,"prcus-p d"
"614",644044,"lh","mcgs",2.09,1.30536234378815,"HCP_discovery",1.60108801203414,"MCGS d"
"615",644044,"lh","prcus-a",2.253,1.23818230628967,"HCP_discovery",1.81960280691728,"prcus-a d"
"616",644044,"lh","prcus-i",2.077,1.27599728107452,"HCP_discovery",1.62774641514201,"prcus-i d"
"617",644044,"rh","ifrms",3.111,1.32451581954956,"HCP_discovery",2.34878281865896,"ifrms d"
"618",644044,"lh","spls",2.563,1.33042967319489,"HCP_discovery",1.92644530683476,"spls d"
"619",644044,"lh","ifrms",3.151,1.39121985435486,"HCP_discovery",2.26491879779935,"ifrms d"
"620",644044,"rh","sps",1.925,1.31611227989197,"HCP_discovery",1.46264116626737,"sps d"
"621",644044,"rh","prcus-i",2.641,1.41125750541687,"HCP_discovery",1.87138065864165,"prcus-i d"
"622",644044,"lh","sps",2.104,1.33269834518433,"HCP_discovery",1.5787518665441,"sps d"
"623",644044,"rh","pos",2.277,1.45261347293854,"HCP_discovery",1.56751953800468,"POS d"
"624",644044,"lh","pos",2.235,1.43088483810425,"HCP_discovery",1.56197056568235,"POS d"
"625",644044,"lh","prcus-p",2.638,1.28834295272827,"HCP_discovery",2.04759143861005,"prcus-p d"
"626",644044,"lh","prculs",1.998,1.32369267940521,"HCP_discovery",1.5094138020751,"prculs d"
"627",679770,"rh","prculs",2.629,1.42955446243286,"HCP_discovery",1.83903451675838,"prculs d"
"628",679770,"rh","prcus-p",3.011,1.42233729362488,"HCP_discovery",2.11693809442791,"prcus-p d"
"629",679770,"rh","spls",2.881,1.37093544006348,"HCP_discovery",2.10148480796922,"spls d"
"630",679770,"rh","prcus-i",2.486,1.30681788921356,"HCP_discovery",1.90233086072618,"prcus-i d"
"631",679770,"lh","ifrms",3.786,1.36058163642883,"HCP_discovery",2.78263346985724,"ifrms d"
"632",679770,"rh","pos",2.491,1.48019886016846,"HCP_discovery",1.68288198770569,"POS d"
"633",679770,"rh","icgs-p",3.502,1.21550703,"HCP_discovery",2.88110221789503,"icgs-p d"
"634",679770,"lh","prcus-i",2.426,1.32656621932983,"HCP_discovery",1.82878168059005,"prcus-i d"
"635",679770,"rh","ifrms",3.85,1.3405944108963,"HCP_discovery",2.87186039916872,"ifrms d"
"636",679770,"rh","prcus-a",2.514,1.30993902683258,"HCP_discovery",1.91917329624023,"prcus-a d"
"637",679770,"lh","prcus-a",2.478,1.28369164466858,"HCP_discovery",1.93037012454791,"prcus-a d"
"638",679770,"lh","pos",2.78,1.42552399635315,"HCP_discovery",1.95016008647483,"POS d"
"639",679770,"lh","prcus-p",3.112,1.4831440448761,"HCP_discovery",2.0982452855818,"prcus-p d"
"640",679770,"lh","mcgs",2.306,1.30720245838165,"HCP_discovery",1.76407256979526,"MCGS d"
"641",679770,"lh","prculs",2.206,1.40507018566132,"HCP_discovery",1.570028332045,"prculs d"
"642",679770,"lh","icgs-p",3.126,1.249452114,"HCP_discovery",2.50189660329792,"icgs-p d"
"643",679770,"lh","spls",2.879,1.31515848636627,"HCP_discovery",2.18908977879507,"spls d"
"644",679770,"lh","sps",2.194,1.25190365314484,"HCP_discovery",1.75253103103308,"sps d"
"645",679770,"rh","mcgs",2.509,1.33730292320251,"HCP_discovery",1.87616429790759,"MCGS d"
"646",679770,"rh","sps",2.116,1.32998669147491,"HCP_discovery",1.59099336374068,"sps d"
"647",687163,"rh","icgs-p",3.157,1.17161572,"HCP_discovery",2.69456951294576,"icgs-p d"
"648",687163,"rh","prcus-p",2.6,1.2746570110321,"HCP_discovery",2.03976440524558,"prcus-p d"
"649",687163,"lh","sspls",3.704,1.382975578,"HCP_discovery",2.6782830144814,"sspls d"
"650",687163,"rh","sspls",2.826,1.374874949,"HCP_discovery",2.055459663481,"sspls d"
"651",687163,"lh","sps",1.905,1.27919459342957,"HCP_discovery",1.48921830172267,"sps d"
"652",687163,"lh","prculs",2.218,1.44503593444824,"HCP_discovery",1.53490992654581,"prculs d"
"653",687163,"rh","mcgs",2.193,1.32256865501404,"HCP_discovery",1.65813698342694,"MCGS d"
"654",687163,"rh","prcus-a",3.264,1.35454821586609,"HCP_discovery",2.40965951729745,"prcus-a d"
"655",687163,"rh","prcus-i",2.34,1.33145713806152,"HCP_discovery",1.75747302193056,"prcus-i d"
"656",687163,"rh","sps",2.302,1.2962543964386,"HCP_discovery",1.77588597294223,"sps d"
"657",687163,"rh","prculs",2.186,1.44784796237946,"HCP_discovery",1.50982703764519,"prculs d"
"658",687163,"rh","pos",2.447,1.46148693561554,"HCP_discovery",1.67432218541823,"POS d"
"659",687163,"rh","spls",2.675,1.34132671356201,"HCP_discovery",1.9942941365093,"spls d"
"660",687163,"lh","prcus-p",2.262,1.30826413631439,"HCP_discovery",1.72900864375328,"prcus-p d"
"661",687163,"lh","mcgs",2.406,1.26367723941803,"HCP_discovery",1.90396718794116,"MCGS d"
"662",687163,"lh","prcus-a",2.504,1.2445570230484,"HCP_discovery",2.01196084520638,"prcus-a d"
"663",687163,"lh","prcus-i",2.211,1.25559449195862,"HCP_discovery",1.76091884295465,"prcus-i d"
"664",687163,"lh","ifrms",4.045,1.33892250061035,"HCP_discovery",3.02108598380868,"ifrms d"
"665",687163,"rh","ifrms",3.192,1.27490592002869,"HCP_discovery",2.50371415635765,"ifrms d"
"666",687163,"lh","pos",2.482,1.41978251934052,"HCP_discovery",1.74815506332116,"POS d"
"667",687163,"lh","spls",2.52,1.32778513431549,"HCP_discovery",1.89789743451159,"spls d"
"668",867468,"rh","pos",2.38,1.44414687156677,"HCP_discovery",1.64803182201123,"POS d"
"669",867468,"rh","prcus-p",2.784,1.3426319360733,"HCP_discovery",2.0735392367786,"prcus-p d"
"670",867468,"lh","prcus-a",2.276,1.33409857749939,"HCP_discovery",1.70602085811837,"prcus-a d"
"671",867468,"rh","spls",2.77,1.35819780826569,"HCP_discovery",2.03946728756474,"spls d"
"672",867468,"rh","prculs",2.228,1.34920608997345,"HCP_discovery",1.65134149375493,"prculs d"
"673",867468,"lh","mcgs",2.262,1.30064284801483,"HCP_discovery",1.73913999792679,"MCGS d"
"674",867468,"lh","icgs-p",3.22,1.248565316,"HCP_discovery",2.57895999411215,"icgs-p d"
"675",867468,"lh","prcus-i",2.813,1.2900584936142,"HCP_discovery",2.18052128172821,"prcus-i d"
"676",867468,"rh","prcus-i",2.472,1.33753824234009,"HCP_discovery",1.84817145540087,"prcus-i d"
"677",867468,"rh","mcgs",2.174,1.32780981063843,"HCP_discovery",1.6372826760142,"MCGS d"
"678",867468,"lh","prculs",2.387,1.37646722793579,"HCP_discovery",1.7341495326261,"prculs d"
"679",867468,"lh","pos",2.28,1.42773056030273,"HCP_discovery",1.59693997130422,"POS d"
"680",867468,"rh","ifrms",3.546,1.29873812198639,"HCP_discovery",2.73034258405881,"ifrms d"
"681",867468,"lh","prcus-p",2.376,1.32651793956757,"HCP_discovery",1.79115557289376,"prcus-p d"
"682",867468,"lh","sps",1.983,1.22608315944672,"HCP_discovery",1.61734543429733,"sps d"
"683",867468,"rh","sps",2.113,1.28553366661072,"HCP_discovery",1.64367535046428,"sps d"
"684",867468,"lh","ifrms",3.555,1.31141924858093,"HCP_discovery",2.71080358462545,"ifrms d"
"685",867468,"rh","prcus-a",2.167,1.30663824081421,"HCP_discovery",1.65845444615923,"prcus-a d"
"686",867468,"lh","spls",2.53,1.33538711071014,"HCP_discovery",1.89458171320418,"spls d"
"687",910241,"rh","sspls",3.157,1.634222031,"HCP_discovery",1.93180604600477,"sspls d"
"688",910241,"lh","prculs",2.145,1.37598061561584,"HCP_discovery",1.5588882398899,"prculs d"
"689",910241,"lh","pos",2.399,1.45990347862244,"HCP_discovery",1.64325932168042,"POS d"
"690",910241,"rh","icgs-p",2.913,1.293640494,"HCP_discovery",2.25178479918548,"icgs-p d"
"691",910241,"rh","prcus-i",2.287,1.29290473461151,"HCP_discovery",1.76888516127771,"prcus-i d"
"692",910241,"rh","prcus-p",2.371,1.34599149227142,"HCP_discovery",1.76152673595197,"prcus-p d"
"693",910241,"rh","prculs",2.174,1.40495467185974,"HCP_discovery",1.54738088248945,"prculs d"
"694",910241,"rh","prcus-a",2.199,1.303431391716,"HCP_discovery",1.6870853456314,"prcus-a d"
"695",910241,"rh","sps",2.413,1.28283143043518,"HCP_discovery",1.88099538470259,"sps d"
"696",910241,"rh","ifrms",3.306,1.31099247932434,"HCP_discovery",2.52175359671312,"ifrms d"
"697",910241,"lh","mcgs",2.254,1.31898140907288,"HCP_discovery",1.70889444270814,"MCGS d"
"698",910241,"lh","prcus-a",2.446,1.29971873760223,"HCP_discovery",1.88194563118515,"prcus-a d"
"699",910241,"lh","sps",2.023,1.30450546741486,"HCP_discovery",1.5507792420441,"sps d"
"700",910241,"rh","mcgs",2.213,1.35151338577271,"HCP_discovery",1.63742366394303,"MCGS d"
"701",910241,"lh","prcus-p",2.762,1.33878576755524,"HCP_discovery",2.06306346163486,"prcus-p d"
"702",910241,"lh","spls",2.59,1.32053661346436,"HCP_discovery",1.9613238842392,"spls d"
"703",910241,"lh","ifrms",2.785,1.40928816795349,"HCP_discovery",1.97617496785222,"ifrms d"
"704",910241,"rh","pos",2.457,1.45065402984619,"HCP_discovery",1.69371879817582,"POS d"
"705",910241,"rh","spls",2.668,1.34335720539093,"HCP_discovery",1.98606892440316,"spls d"
"706",910241,"lh","prcus-i",2.496,1.31022679805756,"HCP_discovery",1.90501369968953,"prcus-i d"
"707",959574,"rh","prcus-i",2.229,1.29963374137878,"HCP_discovery",1.71509859203506,"prcus-i d"
"708",959574,"rh","sspls",3.747,1.303917885,"HCP_discovery",2.87364721590578,"sspls d"
"709",959574,"rh","prcus-p",2.155,1.32881963253021,"HCP_discovery",1.62174003698053,"prcus-p d"
"710",959574,"rh","spls",2.534,1.34654057025909,"HCP_discovery",1.88185937800034,"spls d"
"711",959574,"rh","prcus-a",2.826,1.31681096553803,"HCP_discovery",2.14609391473691,"prcus-a d"
"712",959574,"lh","prculs",2.344,1.41042745113373,"HCP_discovery",1.66190752889547,"prculs d"
"713",959574,"rh","icgs-p",3.092,1.279162169,"HCP_discovery",2.41720719618937,"icgs-p d"
"714",959574,"lh","prcus-i",2.242,1.25862443447113,"HCP_discovery",1.78130976850301,"prcus-i d"
"715",959574,"lh","prcus-p",2.259,1.31549382209778,"HCP_discovery",1.71722585241612,"prcus-p d"
"716",959574,"rh","mcgs",2.242,1.40532767772675,"HCP_discovery",1.59535746398068,"MCGS d"
"717",959574,"rh","prculs",2.277,1.39567291736603,"HCP_discovery",1.6314710786946,"prculs d"
"718",959574,"rh","pos",2.335,1.46832728385925,"HCP_discovery",1.59024491723865,"POS d"
"719",959574,"rh","sps",2.109,1.35887265205383,"HCP_discovery",1.55202181515127,"sps d"
"720",959574,"lh","ifrms",2.91,1.31999623775482,"HCP_discovery",2.20455173792739,"ifrms d"
"721",959574,"lh","sspls",3.886,1.347428679,"HCP_discovery",2.88401164422596,"sspls d"
"722",959574,"lh","icgs-p",3.37,1.237369657,"HCP_discovery",2.72351918518073,"icgs-p d"
"723",959574,"lh","spls",2.403,1.32581865787506,"HCP_discovery",1.81246506505752,"spls d"
"724",959574,"rh","ifrms",3.566,1.29671454429626,"HCP_discovery",2.75002699374773,"ifrms d"
"725",959574,"lh","sps",2.086,1.37190413475037,"HCP_discovery",1.52051440560719,"sps d"
"726",959574,"lh","pos",2.506,1.41500377655029,"HCP_discovery",1.77102000823595,"POS d"
"727",959574,"lh","prcus-a",2.568,1.25612556934357,"HCP_discovery",2.04438159900048,"prcus-a d"
"728",959574,"lh","mcgs",2.183,1.31960797309875,"HCP_discovery",1.65427918328941,"MCGS d"
"729",103111,"lh","pos",2.5,1.39958143234253,"HCP_replication",1.7862483327002,"POS r"
"730",103111,"lh","prculs",2.374,1.38840091228485,"HCP_replication",1.70988075489894,"prculs r"
"731",103111,"lh","prcus-p",2.6,1.33101069927216,"HCP_replication",1.95340277987379,"prcus-p r"
"732",103111,"lh","prcus-i",2.239,1.26386308670044,"HCP_replication",1.77155264961915,"prcus-i r"
"733",103111,"lh","prcus-a",2.516,1.30536425113678,"HCP_replication",1.92743136470065,"prcus-a r"
"734",103111,"lh","spls",2.598,1.32173335552216,"HCP_replication",1.96560069332111,"spls r"
"735",103111,"lh","mcgs",2.338,1.32632732391357,"HCP_replication",1.76276244773523,"MCGS r"
"736",103111,"lh","sspls",2.567,1.42491638660431,"HCP_replication",1.80150921424756,"sspls r"
"737",103111,"lh","ifrms",3.406,1.29959845542908,"HCP_replication",2.62080951679453,"ifrms r"
"738",108222,"lh","pos",2.252,1.42744851112366,"HCP_replication",1.5776400917097,"POS r"
"739",108222,"lh","prculs",2.082,1.37980973720551,"HCP_replication",1.50890368712473,"prculs r"
"740",108222,"lh","prcus-p",2.5,1.40416657924652,"HCP_replication",1.78041554111159,"prcus-p r"
"741",108222,"lh","prcus-i",2.431,1.30058753490448,"HCP_replication",1.86915523542869,"prcus-i r"
"742",108222,"lh","prcus-a",2.302,1.24247288703918,"HCP_replication",1.85275672734049,"prcus-a r"
"743",108222,"lh","spls",2.698,1.34867358207703,"HCP_replication",2.00048405771019,"spls r"
"744",108222,"lh","mcgs",2.195,1.30770564079285,"HCP_replication",1.67851229782047,"MCGS r"
"745",108222,"lh","sspls",3.146,1.33620870113373,"HCP_replication",2.3544226267429,"sspls r"
"746",108222,"lh","ifrms",3.331,1.30237698554993,"HCP_replication",2.55763119047553,"ifrms r"
"747",108828,"lh","pos",2.322,1.42407584190369,"HCP_replication",1.63053113582488,"POS r"
"748",108828,"lh","prculs",2.554,1.41030931472778,"HCP_replication",1.81095024568633,"prculs r"
"749",108828,"lh","prcus-p",2.351,1.39122641086578,"HCP_replication",1.68987591210042,"prcus-p r"
"750",108828,"lh","prcus-i",2.627,1.27698636054993,"HCP_replication",2.05718720352557,"prcus-i r"
"751",108828,"lh","prcus-a",2.518,1.31898200511932,"HCP_replication",1.90904803115355,"prcus-a r"
"752",108828,"lh","spls",2.592,1.33867084980011,"HCP_replication",1.9362489295909,"spls r"
"753",108828,"lh","mcgs",2.259,1.3210061788559,"HCP_replication",1.71006013155554,"MCGS r"
"754",108828,"lh","sspls",3.513,1.54938912391663,"HCP_replication",2.26734520448914,"sspls r"
"755",108828,"lh","ifrms",3.245,1.34272563457489,"HCP_replication",2.41672603579016,"ifrms r"
"756",110411,"lh","pos",2.261,1.43004202842712,"HCP_replication",1.58107241259674,"POS r"
"757",110411,"lh","prculs",2.02,1.37143802642822,"HCP_replication",1.47290651205064,"prculs r"
"758",110411,"lh","prcus-p",2.508,1.36439728736877,"HCP_replication",1.83817427901565,"prcus-p r"
"759",110411,"lh","prcus-i",2.12,1.2838089466095,"HCP_replication",1.65133605401244,"prcus-i r"
"760",110411,"lh","prcus-a",2.27,1.31943023204803,"HCP_replication",1.72043958434732,"prcus-a r"
"761",110411,"lh","spls",2.501,1.34432864189148,"HCP_replication",1.86040817852477,"spls r"
"762",110411,"lh","mcgs",2.135,1.28900587558746,"HCP_replication",1.65631518089627,"MCGS r"
"763",110411,"lh","sspls",3.003,1.41442084312439,"HCP_replication",2.12313047746561,"sspls r"
"764",110411,"lh","ifrms",3.732,1.30052196979523,"HCP_replication",2.8696170358334,"ifrms r"
"765",110613,"lh","pos",2.236,1.45308816432953,"HCP_replication",1.53879169543144,"POS r"
"766",110613,"lh","prculs",2.171,1.3541921377182,"HCP_replication",1.60316984535009,"prculs r"
"767",110613,"lh","prcus-p",2.915,1.38614249229431,"HCP_replication",2.10295840161076,"prcus-p r"
"768",110613,"lh","prcus-i",2.397,1.3202531337738,"HCP_replication",1.81556092440276,"prcus-i r"
"769",110613,"lh","prcus-a",2.08,1.30452108383179,"HCP_replication",1.59445487373066,"prcus-a r"
"770",110613,"lh","spls",2.898,1.36539077758789,"HCP_replication",2.12246929418963,"spls r"
"771",110613,"lh","mcgs",2.296,1.31722164154053,"HCP_replication",1.74306276756489,"MCGS r"
"772",110613,"lh","sspls",3.467,1.52606356143951,"HCP_replication",2.27185818966127,"sspls r"
"773",110613,"lh","ifrms",3.536,1.34298288822174,"HCP_replication",2.63294493996276,"ifrms r"
"774",104820,"rh","pos",2.321,1.4779052734375,"HCP_replication",1.57046601139836,"POS r"
"775",104820,"rh","prculs",2.022,1.44440627098083,"HCP_replication",1.39988314965356,"prculs r"
"776",104820,"rh","prcus-p",2.536,1.36014008522034,"HCP_replication",1.86451383027151,"prcus-p r"
"777",104820,"rh","prcus-i",2.21,1.32685434818268,"HCP_replication",1.66559351674652,"prcus-i r"
"778",104820,"rh","prcus-a",3.153,1.27676975727081,"HCP_replication",2.4695133809715,"prcus-a r"
"779",104820,"rh","spls",2.491,1.33800387382507,"HCP_replication",1.86172854109813,"spls r"
"780",104820,"rh","mcgs",2.189,1.30242788791656,"HCP_replication",1.68070725474226,"MCGS r"
"781",104820,"rh","sspls",2.729,1.40127551555634,"HCP_replication",1.94751137067896,"sspls r"
"782",104820,"rh","ifrms",3.012,1.30588924884796,"HCP_replication",2.30647430680446,"ifrms r"
"783",105620,"rh","pos",2.277,1.46969950199127,"HCP_replication",1.54929629962787,"POS r"
"784",105620,"rh","prculs",1.917,1.43757891654968,"HCP_replication",1.33349201072104,"prculs r"
"785",105620,"rh","prcus-p",2.113,1.32528281211853,"HCP_replication",1.59437667241927,"prcus-p r"
"786",105620,"rh","prcus-i",2.505,1.2929801940918,"HCP_replication",1.9373846648591,"prcus-i r"
"787",105620,"rh","prcus-a",2.158,1.34508585929871,"HCP_replication",1.60435855085498,"prcus-a r"
"788",105620,"rh","spls",2.615,1.29444587230682,"HCP_replication",2.02016944543215,"spls r"
"789",105620,"rh","mcgs",2.076,1.27330148220062,"HCP_replication",1.63040727511924,"MCGS r"
"790",105620,"rh","sspls",3.4,1.37641000747681,"HCP_replication",2.47019418743748,"sspls r"
"791",105620,"rh","ifrms",3.341,1.28184759616852,"HCP_replication",2.60639409083135,"ifrms r"
"792",106016,"rh","pos",2.406,1.41369676589966,"HCP_replication",1.70192084896569,"POS r"
"793",106016,"rh","prculs",2.264,1.33878910541534,"HCP_replication",1.69108038812254,"prculs r"
"794",106016,"rh","prcus-p",2.502,1.36483001708984,"HCP_replication",1.83319532005523,"prcus-p r"
"795",106016,"rh","prcus-i",2.395,1.31110084056854,"HCP_replication",1.82670922471642,"prcus-i r"
"796",106016,"rh","prcus-a",2.571,1.27842509746552,"HCP_replication",2.0110681533842,"prcus-a r"
"797",106016,"rh","spls",2.512,1.37925612926483,"HCP_replication",1.82127158741643,"spls r"
"798",106016,"rh","mcgs",2.132,1.30744111537933,"HCP_replication",1.63066617297058,"MCGS r"
"799",106016,"rh","sspls",2.945,1.42514300346375,"HCP_replication",2.06645929064122,"sspls r"
"800",106016,"rh","ifrms",3.342,1.38780689239502,"HCP_replication",2.40811601261939,"ifrms r"
"801",107018,"rh","pos",2.539,1.4598171710968,"HCP_replication",1.73925889506587,"POS r"
"802",107018,"rh","prculs",2.298,1.41630971431732,"HCP_replication",1.62252646915415,"prculs r"
"803",107018,"rh","prcus-p",2.182,1.29504370689392,"HCP_replication",1.68488521922815,"prcus-p r"
"804",107018,"rh","prcus-i",2.446,1.32347965240479,"HCP_replication",1.84815837217865,"prcus-i r"
"805",107018,"rh","prcus-a",2.444,1.31276118755341,"HCP_replication",1.86172475479327,"prcus-a r"
"806",107018,"rh","spls",2.793,1.30573976039886,"HCP_replication",2.13901734840856,"spls r"
"807",107018,"rh","mcgs",2.412,1.39971232414246,"HCP_replication",1.72321123304942,"MCGS r"
"808",107018,"rh","sspls",3.783,1.43207514286041,"HCP_replication",2.6416211599371,"sspls r"
"809",107018,"rh","ifrms",3.058,1.27502083778381,"HCP_replication",2.39839217476264,"ifrms r"
"810",107220,"rh","pos",2.566,1.4047315120697,"HCP_replication",1.82668358896521,"POS r"
"811",107220,"rh","prculs",2.897,1.40118741989136,"HCP_replication",2.06753212230853,"prculs r"
"812",107220,"rh","prcus-p",2.882,1.29274868965149,"HCP_replication",2.22935828368695,"prcus-p r"
"813",107220,"rh","prcus-i",2.418,1.36791431903839,"HCP_replication",1.76765457188853,"prcus-i r"
"814",107220,"rh","prcus-a",2.396,1.29855918884277,"HCP_replication",1.84512190170956,"prcus-a r"
"815",107220,"rh","spls",2.869,1.35413908958435,"HCP_replication",2.11868930013728,"spls r"
"816",107220,"rh","mcgs",2.4,1.31560122966766,"HCP_replication",1.82426098872397,"MCGS r"
"817",107220,"rh","sspls",2.85,1.5764148235321,"HCP_replication",1.80789977197393,"sspls r"
