,sub,hemi,label_name,network_name,dice_coeff
0,910241,lh,SLOS2,DorsalAttentionA,0
0,910241,lh,SLOS2,DorsalAttentionB,0
0,910241,lh,SLOS2,SomatomotorA,0
0,910241,lh,SLOS2,SomatomotorB,0
0,910241,lh,SLOS2,TemporalParietal,0
0,910241,lh,SLOS2,VentralAttentionA,0
0,910241,lh,SLOS2,VentralAttentionB,0
0,910241,lh,SLOS2,VisualA,0
0,910241,lh,SLOS2,VisualB,0
0,910241,lh,SLOS2,VisualC,0
0,107725,lh,SLOS2,Auditory,0
0,107725,lh,SLOS2,ControlA,0
0,107725,lh,SLOS2,ControlB,0
0,107725,lh,SLOS2,ControlC,0
0,107725,lh,SLOS2,DefaultA,0.6666666666666666
0,107725,lh,SLOS2,DefaultB,0
0,107725,lh,SLOS2,DefaultC,0.6666666666666666
0,107725,lh,SLOS2,DorsalAttentionA,0
0,107725,lh,SLOS2,DorsalAttentionB,0
0,107725,lh,SLOS2,SomatomotorA,0
0,107725,lh,SLOS2,SomatomotorB,0
0,107725,lh,SLOS2,TemporalParietal,0
0,107725,lh,SLOS2,VentralAttentionA,0
0,107725,lh,SLOS2,VentralAttentionB,0
0,107725,lh,SLOS2,VisualA,0
0,107725,lh,SLOS2,VisualB,0
0,107725,lh,SLOS2,VisualC,0
0,114924,lh,SLOS2,Auditory,0
0,114924,lh,SLOS2,ControlA,0
0,114924,lh,SLOS2,ControlB,0.009259259259259259
0,114924,lh,SLOS2,ControlC,0
0,114924,lh,SLOS2,DefaultA,0.7315634218289085
0,114924,lh,SLOS2,DefaultB,0
0,114924,lh,SLOS2,DefaultC,0.5901639344262295
0,114924,lh,SLOS2,DorsalAttentionA,0
0,114924,lh,SLOS2,DorsalAttentionB,0
0,114924,lh,SLOS2,SomatomotorA,0
0,114924,lh,SLOS2,SomatomotorB,0
0,114924,lh,SLOS2,TemporalParietal,0
0,114924,lh,SLOS2,VentralAttentionA,0
0,114924,lh,SLOS2,VentralAttentionB,0
0,114924,lh,SLOS2,VisualA,0
0,114924,lh,SLOS2,VisualB,0
0,114924,lh,SLOS2,VisualC,0
0,109830,lh,SLOS2,Auditory,0
0,109830,lh,SLOS2,ControlA,0
0,109830,lh,SLOS2,ControlB,0
0,109830,lh,SLOS2,ControlC,0
0,109830,lh,SLOS2,DefaultA,0.9885057471264368
0,109830,lh,SLOS2,DefaultB,0
0,109830,lh,SLOS2,DefaultC,0
0,109830,lh,SLOS2,DorsalAttentionA,0
0,109830,lh,SLOS2,DorsalAttentionB,0
0,109830,lh,SLOS2,SomatomotorA,0
0,109830,lh,SLOS2,SomatomotorB,0
0,109830,lh,SLOS2,TemporalParietal,0
0,109830,lh,SLOS2,VentralAttentionA,0
0,109830,lh,SLOS2,VentralAttentionB,0
0,109830,lh,SLOS2,VisualA,0
0,109830,lh,SLOS2,VisualB,0
0,109830,lh,SLOS2,VisualC,0
0,164939,lh,SLOS2,Auditory,0
0,164939,lh,SLOS2,ControlA,0
0,164939,lh,SLOS2,ControlB,0
0,164939,lh,SLOS2,ControlC,0
0,164939,lh,SLOS2,DefaultA,0.19718309859154928
0,164939,lh,SLOS2,DefaultB,0
0,164939,lh,SLOS2,DefaultC,0.9273743016759777
0,164939,lh,SLOS2,DorsalAttentionA,0.050761421319796954
0,164939,lh,SLOS2,DorsalAttentionB,0
0,164939,lh,SLOS2,SomatomotorA,0
0,164939,lh,SLOS2,SomatomotorB,0
