,sub,hemi,label_name,network_name,dice_coeff
0,214019,lh,SLOS2_fsavg,L_TPOJ2_ROI,0
0,214019,lh,SLOS2_fsavg,L_TPOJ3_ROI,0
0,214019,lh,SLOS2_fsavg,L_PGi_ROI,0
0,214019,lh,SLOS2_fsavg,L_PGs_ROI,1.0
0,214019,lh,SLOS2_fsavg,L_STV_ROI,0
0,214019,lh,SLOS2_fsavg,L_PFm_ROI,0
0,214019,lh,SLOS2_fsavg,L_IP0_ROI,0
0,144125,lh,SLOS2_fsavg,L_PGp_ROI,0
0,144125,lh,SLOS2_fsavg,L_LO3_ROI,0
0,144125,lh,SLOS2_fsavg,L_TPOJ1_ROI,0
0,144125,lh,SLOS2_fsavg,L_TPOJ2_ROI,0
0,144125,lh,SLOS2_fsavg,L_TPOJ3_ROI,0
0,144125,lh,SLOS2_fsavg,L_PGi_ROI,0
0,144125,lh,SLOS2_fsavg,L_PGs_ROI,1.0
0,144125,lh,SLOS2_fsavg,L_STV_ROI,0
0,144125,lh,SLOS2_fsavg,L_PFm_ROI,0
0,144125,lh,SLOS2_fsavg,L_IP0_ROI,0
0,151829,lh,SLOS2_fsavg,L_PGp_ROI,0.20347394540942929
0,151829,lh,SLOS2_fsavg,L_LO3_ROI,0
0,151829,lh,SLOS2_fsavg,L_TPOJ1_ROI,0
0,151829,lh,SLOS2_fsavg,L_TPOJ2_ROI,0
0,151829,lh,SLOS2_fsavg,L_TPOJ3_ROI,0
0,151829,lh,SLOS2_fsavg,L_PGi_ROI,0
0,151829,lh,SLOS2_fsavg,L_PGs_ROI,0.49166666666666664
0,151829,lh,SLOS2_fsavg,L_STV_ROI,0
0,151829,lh,SLOS2_fsavg,L_PFm_ROI,0
0,151829,lh,SLOS2_fsavg,L_IP0_ROI,0.5634920634920635
0,679770,lh,SLOS2_fsavg,L_PGp_ROI,1.0
0,679770,lh,SLOS2_fsavg,L_LO3_ROI,0
0,679770,lh,SLOS2_fsavg,L_TPOJ1_ROI,0
0,679770,lh,SLOS2_fsavg,L_TPOJ2_ROI,0
0,679770,lh,SLOS2_fsavg,L_TPOJ3_ROI,0
0,679770,lh,SLOS2_fsavg,L_PGi_ROI,0
0,679770,lh,SLOS2_fsavg,L_PGs_ROI,0
0,679770,lh,SLOS2_fsavg,L_STV_ROI,0
0,679770,lh,SLOS2_fsavg,L_PFm_ROI,0
0,679770,lh,SLOS2_fsavg,L_IP0_ROI,0
0,910241,lh,SLOS2_fsavg,L_PGp_ROI,0.1839080459770115
