,sub,hemi,label,vertices,total_surface_area_(mm^2),total_gray_matter_volume_(mm^3),cortical_thickness_mean,cortical_thickness_std,rectified_mean_curvature,rectified_Gaussian_curvature,folding_index,intrinsic_curvature_index,sulcal_depth_mean,sulcal_depth_max,sulcal_depth_mean_pct,myelin,ct_my_ratio
0,102513,rh,IPS-PO,1379.0,1014.0,2094.0,2.404,0.307,0.102,0.015,7.0,1.0,0.5097818970680237,1.5023910999298096,0.27870896458625793,1.3909107446670532,1.7313573360443115
0,102513,rh,sB,547.0,390.0,748.0,2.136,0.295,0.095,0.01,2.0,0.3,0.4788140058517456,1.239789605140686,0.2617781162261963,1.3884278535842896,1.540980339050293
0,102513,rh,pips,483.0,343.0,685.0,2.328,0.304,0.107,0.016,2.0,0.4,0.6199725866317749,1.471906065940857,0.33895257115364075,1.3276214599609375,1.7554388046264648
0,102513,rh,IPS,1599.0,1143.0,2279.0,2.35,0.398,0.111,0.016,8.0,1.3,0.5355066061019897,1.435699224472046,0.29277318716049194,1.3308264017105103,1.7709101438522339
0,102513,rh,SPS,1081.0,757.0,1323.0,2.003,0.22,0.094,0.01,5.0,0.5,0.27306029200553894,1.132157802581787,0.14928804337978363,1.3430901765823364,1.4963247776031494
0,102513,rh,aipsJ,188.0,142.0,312.0,2.44,0.407,0.124,0.026,1.0,0.2,-0.03461612015962601,0.5255871415138245,-0.018925391137599945,1.313269019126892,1.8596398830413818
0,102513,rh,SmgS,495.0,387.0,871.0,2.643,0.344,0.112,0.013,3.0,0.3,-0.021051403135061264,0.4211115539073944,-0.011509261094033718,1.2662081718444824,2.08769154548645
0,102816,lh,STS,3069.0,2215.0,5199.0,2.569,0.36,0.099,0.017,12.0,2.3,0.4286320209503174,1.6233248710632324,0.21704192459583282,1.2446216344833374,2.074474811553955
0,102816,lh,cSTS1,1034.0,736.0,1633.0,2.436,0.288,0.101,0.017,4.0,0.8,0.42381495237350464,1.1525994539260864,0.2146027833223343,1.2816981077194214,1.9049053192138672
0,102816,lh,cSTS2,1354.0,968.0,2045.0,2.305,0.302,0.096,0.013,6.0,0.8,0.4668644070625305,1.283151626586914,0.2364012897014618,1.2864331007003784,1.7984083890914917
0,102816,lh,cSTS3,546.0,388.0,797.0,2.378,0.402,0.121,0.019,3.0,0.5,0.4609775245189667,1.232756495475769,0.23342038691043854,1.4149892330169678,1.6964516639709473
0,102816,lh,SLOS,116.0,86.0,219.0,2.446,0.345,0.113,0.021,0.0,0.1,-0.31894707679748535,-0.047317974269390106,-0.1615019142627716,1.317839503288269,1.8543862104415894
0,102816,lh,SLOS2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,102816,lh,SLOS3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,102816,lh,SLOS4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,102816,lh,mTOS,263.0,181.0,306.0,1.917,0.369,0.127,0.027,2.0,0.2,0.3195295035839081,0.8904639482498169,0.16179683804512024,1.5149306058883667,1.2733261585235596
0,102816,lh,iTOS,431.0,312.0,567.0,2.16,0.474,0.123,0.018,3.0,0.4,0.1941390186548233,0.8780444860458374,0.0983041450381279,1.4007129669189453,1.5548772811889648
0,102816,lh,IPS-PO,1890.0,1342.0,2629.0,2.189,0.284,0.112,0.021,11.0,1.8,0.5267079472541809,1.4561768770217896,0.26670360565185547,1.3760671615600586,1.5998101234436035
0,102816,lh,sB,178.0,128.0,264.0,2.108,0.322,0.123,0.019,1.0,0.2,0.2866581380367279,0.7809581756591797,0.14515210688114166,1.3264795541763306,1.5927863121032715
0,102816,lh,pips,485.0,347.0,742.0,2.386,0.329,0.124,0.026,3.0,0.6,0.5500558018684387,1.3584030866622925,0.27852606773376465,1.314512014389038,1.818930745124817
0,102816,lh,IPS,1980.0,1429.0,2908.0,2.345,0.378,0.119,0.021,13.0,1.9,0.6471080780029297,1.692030429840088,0.3276693820953369,1.3246862888336182,1.775978922843933
0,102816,lh,SPS,406.0,294.0,520.0,1.856,0.296,0.114,0.018,2.0,0.4,-0.09415207803249359,0.32586589455604553,-0.04767480865120888,1.3118020296096802,1.4167991876602173
0,102816,lh,aipsJ,83.0,65.0,162.0,2.322,0.304,0.119,0.026,0.0,0.1,-0.518692672252655,-0.288734495639801,-0.26264500617980957,1.3292005062103271,1.7540309429168701
0,102816,lh,SmgS,290.0,211.0,520.0,2.434,0.278,0.124,0.029,2.0,0.4,-0.26114270091056824,0.06939861178398132,-0.13223209977149963,1.2543911933898926,1.941833257675171
0,102816,rh,STS,2750.0,1970.0,4836.0,2.744,0.424,0.093,0.016,11.0,1.8,0.47592228651046753,1.571233868598938,0.238067626953125,1.295976161956787,2.1331987380981445
0,102816,rh,cSTS1,382.0,290.0,627.0,2.443,0.367,0.132,0.028,3.0,0.5,0.10584443062543869,0.6175664067268372,0.052945900708436966,1.2810966968536377,1.905128002166748
0,102816,rh,cSTS2,978.0,712.0,1674.0,2.582,0.316,0.096,0.014,4.0,0.6,0.44350436329841614,1.1701231002807617,0.2218514084815979,1.286545991897583,2.0113160610198975
0,102816,rh,cSTS3,1545.0,1094.0,2520.0,2.562,0.344,0.108,0.022,9.0,1.5,0.46214643120765686,1.276958703994751,0.23117659986019135,1.3040430545806885,1.970915675163269
0,102816,rh,SLOS,71.0,54.0,168.0,2.676,0.405,0.14,0.017,1.0,0.1,-0.1654125303030014,0.10216011106967926,-0.08274327218532562,1.3451189994812012,1.9908283948898315
0,102816,rh,SLOS2,220.0,167.0,363.0,2.267,0.313,0.129,0.021,1.0,0.2,0.17633958160877228,0.6968721747398376,0.08820926398038864,1.2457348108291626,1.8212026357650757
0,102816,rh,SLOS3,67.0,52.0,168.0,2.527,0.347,0.13,0.297,4.0,1.4,-0.39825189113616943,0.07222800701856613,-0.19921506941318512,1.2799277305603027,1.978000283241272
0,102816,rh,SLOS4,39.0,32.0,103.0,3.033,0.265,0.176,0.048,0.0,0.1,-0.6344990134239197,-0.5799564719200134,-0.31739145517349243,1.296738624572754,2.345370054244995
0,102816,rh,mTOS,298.0,201.0,353.0,2.066,0.265,0.121,0.036,3.0,0.3,0.09500669687986374,0.7893854975700378,0.04752460494637489,1.5507396459579468,1.3403924703598022
0,102816,rh,iTOS,171.0,123.0,253.0,2.455,0.231,0.117,0.017,1.0,0.1,0.5166385173797607,0.9720943570137024,0.25843486189842224,1.4756499528884888,1.6681349277496338
0,102816,rh,IPS-PO,2436.0,1752.0,3353.0,2.248,0.322,0.112,0.019,14.0,2.2,0.5665413737297058,1.5395981073379517,0.28339746594429016,1.3841546773910522,1.6372441053390503
0,102816,rh,sB,138.0,109.0,242.0,2.459,0.344,0.153,0.018,1.0,0.1,0.4992341995239258,1.026883602142334,0.24972882866859436,1.357124924659729,1.8109947443008423
0,102816,rh,pips,183.0,135.0,292.0,2.391,0.335,0.132,0.019,1.0,0.2,0.3089149296283722,0.8863143920898438,0.15452659130096436,1.3143035173416138,1.820339322090149
0,102816,rh,IPS,1325.0,964.0,2015.0,2.361,0.373,0.109,0.019,7.0,1.1,0.7218800187110901,1.6197168827056885,0.36110153794288635,1.3011175394058228,1.8205441236495972
0,102816,rh,SPS,862.0,618.0,1238.0,2.299,0.318,0.103,0.016,4.0,0.6,0.34786850214004517,1.397363305091858,0.17401206493377686,1.39323091506958,1.6696460247039795
0,102816,rh,aipsJ,52.0,41.0,114.0,2.491,0.322,0.165,0.03,0.0,0.1,-0.7339614033699036,-0.5673062205314636,-0.36714494228363037,1.2226415872573853,2.041287899017334
0,102816,rh,SmgS,240.0,168.0,383.0,2.516,0.311,0.123,0.024,1.0,0.2,0.3669613301753998,1.0935436487197876,0.18356278538703918,1.2957876920700073,1.9455925226211548
0,103111,lh,STS,5236.0,3720.0,9435.0,2.78,0.446,0.09,0.015,17.0,3.6,0.4355815052986145,1.3768237829208374,0.2558683753013611,1.2751998901367188,2.2004880905151367
0,103111,lh,cSTS1,383.0,266.0,627.0,2.745,0.397,0.099,0.013,2.0,0.3,0.12215081602334976,0.8204663395881653,0.07175357639789581,1.2767292261123657,2.1536924839019775
0,103111,lh,cSTS2,1235.0,897.0,2044.0,2.509,0.336,0.1,0.015,5.0,0.9,0.5118973851203918,1.3478840589523315,0.3006976246833801,1.3044708967208862,1.9291057586669922
0,103111,lh,cSTS3,976.0,700.0,1585.0,2.413,0.336,0.097,0.014,4.0,0.6,0.2244141697883606,0.7059634923934937,0.13182489573955536,1.3429138660430908,1.8058127164840698
0,103111,lh,SLOS,98.0,82.0,221.0,2.377,0.286,0.148,0.018,1.0,0.1,-0.30264145135879517,-0.03555847704410553,-0.1777770221233368,1.359075903892517,1.7574596405029297
0,103111,lh,SLOS2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,103111,lh,SLOS3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,103111,lh,SLOS4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,103111,lh,mTOS,382.0,285.0,524.0,2.035,0.248,0.116,0.014,2.0,0.2,0.24068088829517365,0.9825727343559265,0.14138025045394897,1.5714133977890015,1.3019564151763916
0,103111,lh,iTOS,440.0,330.0,665.0,2.275,0.349,0.129,0.025,3.0,0.5,0.4536154568195343,1.065889835357666,0.2664618492126465,1.3662548065185547,1.676134705543518
0,103111,lh,IPS-PO,1283.0,907.0,1834.0,2.329,0.305,0.096,0.015,5.0,0.9,0.6465669870376587,1.5106247663497925,0.37980496883392334,1.4066752195358276,1.6723781824111938
0,103111,lh,sB,420.0,310.0,597.0,2.216,0.314,0.085,0.013,1.0,0.3,0.470876544713974,1.2563971281051636,0.27660131454467773,1.3610482215881348,1.6324151754379272
0,103111,lh,pips,375.0,263.0,603.0,2.672,0.323,0.123,0.026,2.0,0.4,0.2851504981517792,0.8721829652786255,0.1675025075674057,1.3186842203140259,2.0336711406707764
0,103111,lh,IPS,1778.0,1263.0,2529.0,2.384,0.329,0.103,0.016,9.0,1.4,0.6481407284736633,1.4240169525146484,0.38072940707206726,1.3559924364089966,1.767703652381897
0,103111,lh,SPS,600.0,425.0,857.0,2.186,0.379,0.087,0.012,2.0,0.3,0.39492279291152954,1.2706154584884644,0.2319847047328949,1.427674412727356,1.548238754272461
0,103111,lh,aipsJ,357.0,264.0,599.0,2.421,0.401,0.121,0.019,2.0,0.2,-0.17308272421360016,0.19755128026008606,-0.10167189687490463,1.3417081832885742,1.8186917304992676
0,103111,lh,SmgS,522.0,359.0,732.0,2.397,0.362,0.1,0.012,3.0,0.3,0.20693519711494446,0.8923248052597046,0.12155745178461075,1.2676866054534912,1.898794412612915
0,103111,rh,STS,3812.0,2693.0,6799.0,2.806,0.373,0.088,0.013,12.0,2.3,0.4341270327568054,1.6295983791351318,0.2415904998779297,1.2689623832702637,2.225215435028076
0,103111,rh,cSTS1,1693.0,1235.0,2706.0,2.518,0.341,0.107,0.017,8.0,1.4,0.5812764763832092,1.5058397054672241,0.32347872853279114,1.326444387435913,1.9141278266906738
0,103111,rh,cSTS2,1249.0,936.0,2166.0,2.578,0.309,0.116,0.019,7.0,1.1,0.2779051959514618,0.9980796575546265,0.15465345978736877,1.3059465885162354,1.9813823699951172
0,103111,rh,cSTS3,518.0,375.0,827.0,2.448,0.27,0.108,0.017,3.0,0.4,0.6925468444824219,1.3875205516815186,0.3854004144668579,1.4797645807266235,1.673586130142212
0,103111,rh,SLOS,178.0,134.0,349.0,2.636,0.302,0.093,0.015,1.0,0.1,-0.16207250952720642,0.1933697760105133,-0.09019289910793304,1.3006677627563477,2.0350208282470703
0,103111,rh,SLOS2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,103111,rh,SLOS3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,103111,rh,SLOS4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,103111,rh,mTOS,342.0,242.0,401.0,1.898,0.269,0.139,0.034,3.0,0.5,0.25300222635269165,0.6825945377349854,0.1407950222492218,1.5040290355682373,1.2634822130203247
0,103111,rh,iTOS,342.0,253.0,495.0,2.13,0.274,0.123,0.023,2.0,0.4,0.4993416368961334,0.9202038645744324,0.27788227796554565,1.4881926774978638,1.437677264213562
0,103111,rh,IPS-PO,1205.0,838.0,1627.0,2.277,0.28,0.105,0.017,7.0,0.9,0.4052862823009491,1.301085352897644,0.22554071247577667,1.46964430809021,1.5666264295578003
0,103111,rh,sB,403.0,280.0,553.0,2.158,0.319,0.106,0.015,3.0,0.2,0.32218652963638306,1.004904866218567,0.17929595708847046,1.4527024030685425,1.5008699893951416
0,103111,rh,pips,153.0,116.0,302.0,2.631,0.305,0.086,0.019,0.0,0.1,0.3405246138572693,0.9537073373794556,0.18950100243091583,1.4069095849990845,1.8785021305084229
0,103111,rh,IPS,3148.0,2287.0,4728.0,2.349,0.278,0.102,0.015,15.0,2.1,0.5835226774215698,1.6323330402374268,0.32472875714302063,1.352408766746521,1.7443106174468994
0,103111,rh,SPS,669.0,480.0,955.0,2.244,0.242,0.097,0.014,3.0,0.4,0.25817227363586426,1.1892685890197754,0.1436721682548523,1.3705276250839233,1.6425584554672241
0,103111,rh,aipsJ,139.0,108.0,276.0,2.465,0.26,0.137,0.019,1.0,0.2,-0.5016239881515503,-0.3241633474826813,-0.27915236353874207,1.2832201719284058,1.9216023683547974
0,103111,rh,SmgS,254.0,190.0,479.0,2.637,0.362,0.129,0.026,1.0,0.3,-0.06106668338179588,0.5548259615898132,-0.033983442932367325,1.2444307804107666,2.1232497692108154
0,103414,lh,STS,2027.0,1456.0,3582.0,2.676,0.403,0.096,0.014,8.0,1.4,0.5662763118743896,1.4967072010040283,0.3192082941532135,1.2703254222869873,2.11312198638916
0,103414,lh,cSTS1,1066.0,747.0,1656.0,2.427,0.304,0.089,0.014,4.0,0.6,0.33990299701690674,0.8535749912261963,0.19160234928131104,1.3682574033737183,1.781663417816162
0,103414,lh,cSTS2,1618.0,1136.0,2632.0,2.529,0.349,0.097,0.015,7.0,1.1,0.49796387553215027,1.4873130321502686,0.28070080280303955,1.3292644023895264,1.908603549003601
0,103414,lh,cSTS3,495.0,365.0,744.0,2.386,0.363,0.114,0.023,2.0,0.5,0.4507342576980591,1.053536057472229,0.25407761335372925,1.3550347089767456,1.7663551568984985
0,103414,lh,SLOS,42.0,30.0,96.0,2.493,0.323,0.086,0.015,0.0,0.0,-0.4288683533668518,-0.339397132396698,-0.24175183475017548,1.3323359489440918,1.8821903467178345
0,103414,lh,SLOS2,103.0,76.0,229.0,2.682,0.266,0.12,0.018,1.0,0.1,-0.5558295845985413,-0.4072900414466858,-0.31331950426101685,1.2766436338424683,2.1038713455200195
0,103414,lh,SLOS3,165.0,130.0,311.0,2.461,0.352,0.139,0.022,1.0,0.2,-0.1715906709432602,0.04107239469885826,-0.09672516584396362,1.2746822834014893,1.933477759361267
0,103414,lh,SLOS4,76.0,56.0,167.0,2.518,0.318,0.113,0.016,0.0,0.1,-0.48665955662727356,-0.29408103227615356,-0.2743285298347473,1.2749143838882446,1.9802783727645874
0,103414,lh,mTOS,317.0,234.0,449.0,2.051,0.251,0.121,0.017,2.0,0.2,0.2851136028766632,0.9660151600837708,0.1607176959514618,1.575339436531067,1.3093172311782837
0,103414,lh,iTOS,361.0,247.0,518.0,2.418,0.338,0.13,0.023,3.0,0.4,0.7303026914596558,1.2873014211654663,0.41166952252388,1.40017569065094,1.728264331817627
0,103414,lh,IPS-PO,1017.0,714.0,1398.0,2.372,0.302,0.095,0.017,4.0,0.7,0.769825279712677,1.6954480409622192,0.43394821882247925,1.4190014600753784,1.6815193891525269
0,103414,lh,sB,190.0,130.0,249.0,1.909,0.313,0.105,0.011,1.0,0.1,0.09215738624334335,0.6361556053161621,0.05194886028766632,1.3483240604400635,1.4208970069885254
0,103414,lh,pips,351.0,231.0,567.0,2.444,0.212,0.089,0.009,1.0,0.2,0.12590160965919495,0.7666305303573608,0.07097036391496658,1.3163013458251953,1.8564696311950684
0,103414,lh,IPS,2349.0,1724.0,3540.0,2.315,0.354,0.106,0.017,13.0,1.8,0.46280789375305176,1.4593089818954468,0.26088348031044006,1.3789689540863037,1.6871110200881958
0,103414,lh,SPS,858.0,643.0,1228.0,2.047,0.25,0.111,0.018,5.0,0.7,0.013510750606656075,0.7796972393989563,0.007615974172949791,1.296258568763733,1.5842804908752441
0,103414,lh,aipsJ,308.0,220.0,585.0,2.854,0.404,0.124,0.021,2.0,0.3,-0.0960066020488739,0.14646808803081512,-0.05411864072084427,1.230626106262207,2.3235318660736084
0,103414,lh,SmgS,540.0,395.0,1005.0,2.785,0.39,0.13,0.024,4.0,0.6,-0.06295089423656464,0.5033219456672668,-0.03548523411154747,1.250607967376709,2.2309086322784424
0,103414,rh,STS,3559.0,2554.0,6546.0,2.806,0.455,0.099,0.016,15.0,2.6,0.4880562722682953,1.6327309608459473,0.2500515580177307,1.2855881452560425,2.1885173320770264
0,103414,rh,cSTS1,1024.0,745.0,1649.0,2.508,0.368,0.105,0.017,4.0,0.9,0.6161542534828186,1.3507177829742432,0.31568145751953125,1.3511278629302979,1.865144968032837
0,103414,rh,cSTS2,812.0,600.0,1363.0,2.563,0.436,0.121,0.019,6.0,0.7,0.1948525756597519,0.7924310564994812,0.09983108937740326,1.2941476106643677,1.9794113636016846
0,103414,rh,cSTS3,1507.0,1051.0,2374.0,2.524,0.396,0.101,0.015,7.0,1.1,0.5747162103652954,1.5669974088668823,0.2944509983062744,1.3406985998153687,1.8964238166809082
0,103414,rh,SLOS,116.0,92.0,273.0,2.763,0.21,0.113,0.021,1.0,0.1,-0.5984397530555725,-0.4329405725002289,-0.30660560727119446,1.3060119152069092,2.117293119430542
0,103414,rh,SLOS2,306.0,207.0,461.0,2.446,0.36,0.105,0.018,2.0,0.2,0.5397731065750122,1.494348168373108,0.27654823660850525,1.3679962158203125,1.7863328456878662
0,103414,rh,SLOS3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,103414,rh,SLOS4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,103414,rh,mTOS,503.0,347.0,612.0,2.015,0.251,0.098,0.013,3.0,0.3,0.231267511844635,1.1246527433395386,0.11848796904087067,1.514655590057373,1.3358995914459229
0,103414,rh,iTOS,306.0,230.0,493.0,2.435,0.461,0.138,0.02,3.0,0.3,0.5620821118354797,1.1821762323379517,0.28797805309295654,1.3953802585601807,1.7531112432479858
0,103414,rh,IPS-PO,908.0,634.0,1256.0,2.359,0.28,0.093,0.017,4.0,0.6,0.7612441778182983,1.633589267730713,0.3900170624256134,1.4086302518844604,1.6762818098068237
0,103414,rh,sB,517.0,389.0,782.0,2.073,0.309,0.104,0.012,3.0,0.3,0.448375940322876,1.350974440574646,0.22972163558006287,1.3443957567214966,1.5459550619125366
0,103414,rh,pips,408.0,304.0,746.0,2.684,0.456,0.122,0.025,3.0,0.4,0.012298639863729477,1.0041825771331787,0.006301103625446558,1.2919000387191772,2.082038640975952
0,103414,rh,IPS,1366.0,980.0,1991.0,2.29,0.337,0.111,0.018,8.0,1.1,0.5910758376121521,1.7262039184570312,0.3028327524662018,1.3749473094940186,1.6749169826507568
0,103414,rh,SPS,365.0,256.0,508.0,2.036,0.293,0.129,0.019,3.0,0.4,-0.1384618729352951,0.2860259413719177,-0.07093977928161621,1.3220082521438599,1.5417799949645996
0,103414,rh,aipsJ,282.0,205.0,549.0,2.856,0.399,0.126,0.02,2.0,0.3,-0.0028959910850971937,0.499782919883728,-0.0014837371418252587,1.27110755443573,2.2506468296051025
0,103414,rh,SmgS,609.0,445.0,1107.0,2.682,0.419,0.119,0.016,4.0,0.5,0.04719145596027374,0.6641549468040466,0.024178145453333855,1.2428210973739624,2.1619389057159424
0,103515,lh,STS,3005.0,2146.0,5450.0,2.815,0.462,0.102,0.018,13.0,2.5,0.4883244037628174,1.3449304103851318,0.2583157420158386,1.2865217924118042,2.1971278190612793
0,103515,lh,cSTS1,886.0,624.0,1357.0,2.51,0.372,0.105,0.018,4.0,0.8,0.41145259141921997,1.230465054512024,0.217651829123497,1.278484582901001,1.9683772325515747
0,103515,lh,cSTS2,1278.0,913.0,2063.0,2.501,0.424,0.109,0.019,6.0,1.2,0.7524705529212952,1.543082356452942,0.3980448246002197,1.303856372833252,1.9219187498092651
0,103515,lh,cSTS3,824.0,584.0,1377.0,2.506,0.324,0.099,0.018,4.0,0.6,0.28311994671821594,0.9455426931381226,0.14976590871810913,1.4719977378845215,1.7177038192749023
0,103515,lh,SLOS,282.0,203.0,429.0,2.068,0.443,0.146,0.066,5.0,1.0,-0.0269341841340065,0.44349950551986694,-0.014247749000787735,1.198887825012207,1.7252147197723389
0,103515,lh,SLOS2,155.0,115.0,344.0,3.029,0.289,0.143,0.021,1.0,0.2,-0.32450178265571594,-0.0654294416308403,-0.17165623605251312,1.2591627836227417,2.4065535068511963
0,103515,lh,SLOS3,25.0,18.0,56.0,2.804,0.215,0.073,0.012,0.0,0.0,-0.5753237009048462,-0.5115840435028076,-0.3043369948863983,1.2858598232269287,2.181471824645996
0,103515,lh,SLOS4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,103515,lh,mTOS,591.0,421.0,789.0,2.107,0.398,0.12,0.02,4.0,0.5,0.6684315800666809,1.5009822845458984,0.35358956456184387,1.5509469509124756,1.368140459060669
0,103515,lh,iTOS,429.0,300.0,599.0,2.43,0.344,0.114,0.018,2.0,0.4,0.8704118132591248,1.5028300285339355,0.4604339301586151,1.3804404735565186,1.7654043436050415
0,103515,lh,IPS-PO,647.0,479.0,1015.0,2.352,0.255,0.103,0.018,3.0,0.5,0.5602375864982605,1.3060927391052246,0.2963566780090332,1.3454147577285767,1.7558646202087402
0,103515,lh,sB,189.0,130.0,329.0,2.472,0.28,0.105,0.019,1.0,0.2,-0.019419876858592033,0.5341181755065918,-0.010272802785038948,1.308070421218872,1.8969899415969849
0,103515,lh,pips,280.0,192.0,406.0,2.32,0.35,0.105,0.019,1.0,0.3,0.22056424617767334,0.5942134857177734,0.11667493730783463,1.3348791599273682,1.740923285484314
0,103515,lh,IPS,1461.0,1041.0,2289.0,2.496,0.46,0.115,0.021,8.0,1.5,0.7123638987541199,1.6630052328109741,0.3768290579319,1.3463332653045654,1.8598541021347046
0,103515,lh,SPS,235.0,196.0,366.0,2.041,0.346,0.156,0.029,2.0,0.4,0.1680309772491455,0.5383787751197815,0.08888569474220276,1.4636759757995605,1.4017513990402222
0,103515,lh,aipsJ,259.0,203.0,488.0,2.493,0.464,0.142,0.025,2.0,0.3,-0.014832611195743084,0.6243607401847839,-0.007846216671168804,1.2940986156463623,1.9350175857543945
0,103515,lh,SmgS,253.0,199.0,512.0,2.64,0.477,0.135,0.024,2.0,0.3,-0.36268651485443115,-0.0331544503569603,-0.19185534119606018,1.2538992166519165,2.105720043182373
0,103515,rh,STS,2898.0,2099.0,5413.0,2.926,0.473,0.111,0.02,14.0,2.9,0.4106978476047516,1.3740602731704712,0.22848588228225708,1.287137508392334,2.2922098636627197
0,103515,rh,cSTS1,1440.0,980.0,2302.0,2.502,0.335,0.09,0.018,9.0,1.1,0.4243908226490021,1.2397232055664062,0.23610375821590424,1.336724042892456,1.876533031463623
0,103515,rh,cSTS2,1353.0,946.0,2135.0,2.496,0.338,0.097,0.014,6.0,0.9,0.5662105083465576,1.5858674049377441,0.31500309705734253,1.3349616527557373,1.8820568323135376
0,103515,rh,cSTS3,554.0,400.0,888.0,2.563,0.317,0.104,0.015,3.0,0.4,0.5510421395301819,1.3857614994049072,0.3065643608570099,1.5219507217407227,1.6948857307434082
0,103515,rh,SLOS,433.0,313.0,734.0,2.349,0.351,0.111,0.019,2.0,0.4,0.09375641494989395,0.5881938338279724,0.05216003954410553,1.2323601245880127,1.9074351787567139
0,103515,rh,SLOS2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,103515,rh,SLOS3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,103515,rh,SLOS4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,103515,rh,mTOS,445.0,304.0,569.0,2.225,0.251,0.133,0.028,4.0,0.6,0.3500165343284607,1.1772023439407349,0.19472664594650269,1.5225200653076172,1.4682438373565674
0,103515,rh,iTOS,328.0,222.0,449.0,2.369,0.283,0.114,0.016,2.0,0.3,0.5640882849693298,1.2274457216262817,0.3138224482536316,1.4268856048583984,1.6652147769927979
0,103515,rh,IPS-PO,968.0,652.0,1346.0,2.398,0.272,0.087,0.013,4.0,0.6,0.6417180895805359,1.3411884307861328,0.3570106327533722,1.368560791015625,1.7547075748443604
0,103515,rh,sB,530.0,376.0,794.0,2.303,0.359,0.113,0.019,3.0,0.4,0.2157033085823059,1.0208823680877686,0.12000345438718796,1.3828721046447754,1.672214150428772
0,103515,rh,pips,492.0,337.0,770.0,2.559,0.282,0.128,0.025,3.0,0.6,0.37433916330337524,1.1111129522323608,0.208258256316185,1.3028901815414429,1.965404748916626
0,103515,rh,IPS,1958.0,1416.0,3137.0,2.468,0.369,0.105,0.017,9.0,1.6,0.5598523020744324,1.797476053237915,0.3114658296108246,1.336711049079895,1.8582876920700073
0,103515,rh,SPS,1076.0,786.0,1692.0,2.296,0.429,0.109,0.018,5.0,0.9,0.5447484254837036,1.670518398284912,0.30306294560432434,1.3807023763656616,1.6713557243347168
0,103515,rh,aipsJ,143.0,114.0,311.0,2.875,0.33,0.153,0.025,1.0,0.2,-0.3144649565219879,-0.006545746233314276,-0.174948051571846,1.2529211044311523,2.2924814224243164
0,103515,rh,SmgS,728.0,531.0,1184.0,2.464,0.339,0.09,0.011,4.0,0.4,0.07144114375114441,0.6510923504829407,0.039745256304740906,1.2675033807754517,1.9541641473770142
0,103818,lh,STS,1639.0,1142.0,2751.0,2.673,0.41,0.098,0.017,7.0,1.3,0.4161866307258606,1.1808422803878784,0.22123222053050995,1.3268845081329346,2.0209360122680664
0,103818,lh,cSTS1,605.0,453.0,1121.0,2.677,0.292,0.105,0.014,3.0,0.4,-0.11092574894428253,0.2980548143386841,-0.058964770287275314,1.2808283567428589,2.0969889163970947
0,103818,lh,cSTS2,973.0,671.0,1649.0,2.7,0.297,0.092,0.015,3.0,0.7,0.5577737092971802,1.4775807857513428,0.2964956760406494,1.3210344314575195,2.0490360260009766
0,103818,lh,cSTS3,492.0,353.0,813.0,2.701,0.434,0.12,0.025,3.0,0.5,0.7941152453422546,1.3617947101593018,0.42212769389152527,1.3648046255111694,2.0021655559539795
0,103818,lh,SLOS,291.0,217.0,545.0,2.834,0.423,0.126,0.023,2.0,0.3,0.17408038675785065,0.646883487701416,0.09253586828708649,1.2796276807785034,2.218135356903076
0,103818,lh,SLOS2,299.0,233.0,616.0,2.642,0.342,0.124,0.015,2.0,0.2,-0.13035623729228973,0.27122336626052856,-0.06929343938827515,1.2593170404434204,2.100550651550293
0,103818,lh,SLOS3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,103818,lh,SLOS4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,103818,lh,mTOS,327.0,236.0,489.0,2.219,0.322,0.126,0.018,3.0,0.3,-0.1635444462299347,0.33707836270332336,-0.08693528175354004,1.423925757408142,1.5571479797363281
0,103818,lh,iTOS,366.0,265.0,564.0,2.456,0.343,0.111,0.014,2.0,0.3,0.44984620809555054,1.0888149738311768,0.23912465572357178,1.440018892288208,1.7110198736190796
