Sulci,beta
prcus-a,-0.0
ifrms,-1.5815788979847762
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.5457033784072126
prcus-p,-0.6671066677376684
prcus-i,-1.262608470349179
prcus-a,-0.0
ifrms,-1.8737095477166124
sspls-v,-0.0
mcgs,0.02134279522071784
pos,-0.0
sbps,-0.0
prculs-d,-0.8704398871567959
prcus-p,-0.8844022413810072
prcus-i,-1.1907073742732437
prcus-a,-0.0
ifrms,-1.5546931576877772
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.4824118923384775
prcus-p,-0.4923156014234525
prcus-i,-1.2651183770866465
prcus-a,0.0
ifrms,-2.1088629891445545
sspls-v,0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.4540432310502592
prcus-p,-0.7306073552386316
prcus-i,-1.1798686914928478
prcus-a,-0.0
ifrms,-1.9489351967594257
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,0.0
prcus-p,-0.6401197527864788
prcus-i,-1.1817983192990964
prcus-a,-0.0
ifrms,-1.634584746100561
sspls-v,-0.0
mcgs,0.0
pos,0.0
sbps,-0.0
prculs-d,-0.15048696171409964
prcus-p,-0.9236348203124652
prcus-i,-1.1165639915148928
prcus-a,0.0
ifrms,-1.8256026276946937
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.6267299055037538
prcus-i,-1.4418334568545315
prcus-a,-0.0
ifrms,-2.2434213753844006
sspls-v,-0.0
mcgs,0.0
pos,0.0
sbps,-0.0
prculs-d,-0.5219507586505161
prcus-p,-0.39593139513013353
prcus-i,-0.7707555365427206
prcus-a,0.0
ifrms,-1.8576759526558635
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.5270639597428294
prcus-p,-0.48396994921852116
prcus-i,-1.5352018272189252
prcus-a,-0.0
ifrms,-2.342335634165056
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.23582810435958285
prculs-d,-0.4765050229122727
prcus-p,-0.4494223226482551
prcus-i,-0.9630933234994095
prcus-a,-0.0
ifrms,-1.6994807254771835
sspls-v,0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.37187358128684206
prcus-p,-0.7983355331136369
prcus-i,-1.0921813260563902
prcus-a,-0.0
ifrms,-1.9230101846763046
sspls-v,-0.0
mcgs,-0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.4229098250866052
prcus-p,-0.5751589589625721
prcus-i,-1.0612330273710955
prcus-a,-0.0
ifrms,-1.8002237929512535
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.4664089015240101
prcus-p,-0.7987580563621965
prcus-i,-1.2178159739611336
prcus-a,-0.0
ifrms,-1.9295833493616412
sspls-v,-0.0
mcgs,0.0
pos,-0.7878983929539819
sbps,0.0
prculs-d,-0.04748233720423814
prcus-p,-0.9232447059868998
prcus-i,-0.3078497514939537
prcus-a,-0.0
ifrms,-1.739274335640157
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.4553589766086364
prcus-p,-0.7290052330194703
prcus-i,-1.0899423869286498
prcus-a,-0.0
ifrms,-1.9756177775187913
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.47301514758729823
prcus-p,-0.6980358615558695
prcus-i,-1.1934671286948766
prcus-a,-0.0
ifrms,-1.8062867593709804
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.5607316674747704
prcus-p,-0.6912362191280853
prcus-i,-1.2942555714982193
prcus-a,-0.0
ifrms,-1.9768572792515873
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.5953071978857802
prcus-p,-0.9825193191488819
prcus-i,-1.136015622768022
prcus-a,-0.0
ifrms,-1.7806874548404064
sspls-v,-0.0
mcgs,0.0
pos,0.0
sbps,-0.0
prculs-d,-0.5637963389951428
prcus-p,-0.4825454388434998
prcus-i,-1.1080210038743523
prcus-a,-0.0
ifrms,-2.2037221830808766
sspls-v,-0.0
mcgs,0.0
pos,0.0
sbps,-0.0
prculs-d,-0.04158556493119266
prcus-p,-0.9338419872945993
prcus-i,-0.6813899132261919
prcus-a,-0.0
ifrms,-1.8428340761600772
sspls-v,0.0
mcgs,0.0
pos,0.0
sbps,-0.0
prculs-d,-0.34299807609784755
prcus-p,-0.945315602638702
prcus-i,-1.2806349180777745
prcus-a,-0.0
ifrms,-1.9659755139716824
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.021365610151679044
prculs-d,-0.5104348777529033
prcus-p,-0.3029427748053147
prcus-i,-1.2090085780020567
prcus-a,-0.0
ifrms,-2.2550048338072353
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.5975095126431959
prcus-p,-0.5757013693960521
prcus-i,-1.1771170794670665
prcus-a,-0.0
ifrms,-2.078617496484395
sspls-v,-0.0
mcgs,-0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.651739688533148
prcus-p,-0.7982161492162327
prcus-i,-1.4925003808392108
prcus-a,0.0
ifrms,-1.852295024245596
sspls-v,0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.33043300342928117
prcus-p,-0.6342975948194798
prcus-i,-0.9865986797429855
prcus-a,-0.0
ifrms,-1.9050969970670155
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.4346312051706854
prculs-d,-0.9051941755204063
prcus-p,-0.7849582634025357
prcus-i,-0.960694387089855
prcus-a,0.0
ifrms,-1.705041918468243
sspls-v,-0.0
mcgs,-0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.32170193727053303
prcus-p,-0.41301554582443495
prcus-i,-1.0597696243197694
prcus-a,-0.0
ifrms,-1.9471952356928206
sspls-v,0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.32980310488784226
prcus-p,-0.5514865299981027
prcus-i,-0.9916361287925078
prcus-a,0.0
ifrms,-1.5321485278297386
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.4672162925569384
prcus-p,-0.6422899797492517
prcus-i,-1.1782713157061058
prcus-a,-0.0
ifrms,-1.8358673665006455
sspls-v,-0.0
mcgs,0.02738558952438685
pos,-0.0
sbps,-0.0
prculs-d,-0.7968502731034389
prcus-p,-0.8530418735222774
prcus-i,-1.1061447270937863
prcus-a,-0.0
ifrms,-1.5115348015324241
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.406535366592815
prcus-p,-0.46805748340830006
prcus-i,-1.1816251415618177
prcus-a,0.0
ifrms,-2.06356488454225
sspls-v,0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.37723813038153997
prcus-p,-0.7012588919078614
prcus-i,-1.095221072761635
prcus-a,-0.0
ifrms,-1.904764268691174
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,0.0
prcus-p,-0.6111476554953053
prcus-i,-1.129673832951949
prcus-a,-0.0
ifrms,-1.5949899788641428
sspls-v,-0.0
mcgs,0.0
pos,0.0
sbps,-0.0
prculs-d,-0.07499216137294956
prcus-p,-0.8970299718417577
prcus-i,-1.0331076531556307
prcus-a,0.0
ifrms,-1.7811741411031004
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.5987417651756741
prcus-i,-1.3862562459695307
prcus-a,-0.0
ifrms,-2.2001113917844877
sspls-v,-0.0
mcgs,0.0
pos,0.0
sbps,-0.0
prculs-d,-0.4493515470606623
prcus-p,-0.36473326111809273
prcus-i,-0.6854007645186451
prcus-a,0.0
ifrms,-1.8123908060937253
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.44988747220080016
prcus-p,-0.4666442315027631
prcus-i,-1.4369120138779377
prcus-a,-0.0
ifrms,-2.277451626699956
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.20191012086011137
prculs-d,-0.39640161880139424
prcus-p,-0.4389659343430542
prcus-i,-0.8796976564165316
prcus-a,-0.0
ifrms,-1.6553734064777377
sspls-v,0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.2952102962167959
prcus-p,-0.7790467721007363
prcus-i,-1.008530685088879
prcus-a,-0.0
ifrms,-1.881369511315494
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.3460706829724481
prcus-p,-0.5443245011033258
prcus-i,-0.9737725996133326
prcus-a,-0.0
ifrms,-1.7533027973224515
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.38977233811429
prcus-p,-0.7676718243905094
prcus-i,-1.1321389319389912
prcus-a,-0.0
ifrms,-1.8867159745225128
sspls-v,-0.0
mcgs,0.0
pos,-0.7703510090957285
sbps,0.0
prculs-d,-0.0
prcus-p,-0.8951570391169763
prcus-i,-0.24063064212128335
prcus-a,0.0
ifrms,-1.7020945635646922
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.38080758081646054
prcus-p,-0.7021600988826776
prcus-i,-1.011058890238048
prcus-a,-0.0
ifrms,-1.9343665900808702
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.3989638918719184
prcus-p,-0.6670002557514924
prcus-i,-1.1172732756215058
prcus-a,-0.0
ifrms,-1.7738519508003157
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.4825753642818466
prcus-p,-0.6643779302699515
prcus-i,-1.2084280012298578
prcus-a,0.0
ifrms,-1.9327290861305046
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.5195884477879669
prcus-p,-0.9512951178164697
prcus-i,-1.0561836277368433
prcus-a,-0.0
ifrms,-1.740668445577605
sspls-v,-0.0
mcgs,0.0
pos,0.0
sbps,-0.0
prculs-d,-0.4896820489706972
prcus-p,-0.45646137713821416
prcus-i,-1.0289054590268647
prcus-a,-0.0
ifrms,-2.1611776915920915
sspls-v,-0.0
mcgs,0.0
pos,0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.9079558393638868
prcus-i,-0.6105539064145985
prcus-a,-0.0
ifrms,-1.7995701292164001
sspls-v,0.0
mcgs,0.0
pos,0.0
sbps,-0.0
prculs-d,-0.26836569551883555
prcus-p,-0.9175843780599212
prcus-i,-1.197221766159574
prcus-a,-0.0
ifrms,-1.9219595047246567
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.4317376426810512
prcus-p,-0.2880468953043709
prcus-i,-1.1256348468442834
prcus-a,-0.0
ifrms,-2.2101157601793537
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.524175152076978
prcus-p,-0.55275514373048
prcus-i,-1.096789330108768
prcus-a,-0.0
ifrms,-2.0320189685600165
sspls-v,-0.0
mcgs,-0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.5732332935539173
prcus-p,-0.7688844437662069
prcus-i,-1.4069734448977398
prcus-a,0.0
ifrms,-1.8112193495829978
sspls-v,0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.24367798793643106
prcus-p,-0.5995157922090478
prcus-i,-0.8895785567448883
prcus-a,0.0
ifrms,-1.856893862803083
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.3853851100789836
prculs-d,-0.8151953056358633
prcus-p,-0.7756432230819378
prcus-i,-0.8791206041548243
prcus-a,0.0
ifrms,-1.6627755223878684
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.23988814704768957
prcus-p,-0.38169696675086945
prcus-i,-0.9699526729235964
prcus-a,-0.0
ifrms,-1.9005372257795603
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.24670668548947244
prcus-p,-0.5182782102057873
prcus-i,-0.8975259299969226
prcus-a,0.0
ifrms,-1.479422805128627
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.3834967343166451
prcus-p,-0.6158188458949431
prcus-i,-1.088311684086825
prcus-a,-0.0
ifrms,-1.7955023732036126
sspls-v,-0.0
mcgs,0.03383123678163412
pos,-0.0
sbps,-0.0
prculs-d,-0.7183546847798581
prcus-p,-0.819590814472966
prcus-i,-1.0159445701023653
prcus-a,-0.0
ifrms,-1.4654992216333784
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.32560037517949425
prcus-p,-0.4421821840628626
prcus-i,-1.09256566902655
prcus-a,0.0
ifrms,-2.01524689051241
sspls-v,0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.2953126636955099
prcus-p,-0.6699538754179997
prcus-i,-1.00493026425026
prcus-a,-0.0
ifrms,-1.8576486050668521
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,0.0
prcus-p,-0.5802442575767248
prcus-i,-1.0740743277567733
prcus-a,-0.0
ifrms,-1.552755473537802
sspls-v,-0.0
mcgs,0.0
pos,0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.8685031413426574
prcus-i,-0.9462776360151196
prcus-a,0.0
ifrms,-1.7340650456555928
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.5688880751496148
prcus-i,-1.326973748521127
prcus-a,-0.0
ifrms,-2.1539138942223395
sspls-v,-0.0
mcgs,0.0
pos,0.0
sbps,-0.0
prculs-d,-0.37191239120077757
prcus-p,-0.33145525738880793
prcus-i,-0.5943556740845771
prcus-a,0.0
ifrms,-1.7640866468656666
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.36756588548930064
prcus-p,-0.44816346593928597
prcus-i,-1.3320695463142154
prcus-a,0.0
ifrms,-2.2082420187371854
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.16573093549521675
prculs-d,-0.31095798754708787
prcus-p,-0.42781245483060887
prcus-i,-0.7907422785198663
prcus-a,0.0
ifrms,-1.6083255997888712
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.21343578712630093
prcus-p,-0.7584722192511172
prcus-i,-0.9193031585622493
prcus-a,0.0
ifrms,-1.836952744767889
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.2641087874336246
prcus-p,-0.5114344227580896
prcus-i,-0.8804814022639489
prcus-a,-0.0
ifrms,-1.7032537209440908
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.30802655836811454
prcus-p,-0.7345132104565643
prcus-i,-1.0407500246732841
prcus-a,-0.0
ifrms,-1.8409907512874744
sspls-v,-0.0
mcgs,0.0
pos,-0.7374192648424989
sbps,0.0
prculs-d,-0.0
prcus-p,-0.862550636694473
prcus-i,-0.19238634878073388
prcus-a,0.0
ifrms,-1.6684240974633913
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.30128554026739074
prcus-p,-0.6735257751732967
prcus-i,-0.9269161545379062
prcus-a,-0.0
ifrms,-1.8903650716725922
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.3199758975498432
prcus-p,-0.6338955863296015
prcus-i,-1.0359998374818695
prcus-a,-0.0
ifrms,-1.7392548336744118
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.39920835240702135
prcus-p,-0.6357292260667682
prcus-i,-1.116878421935917
prcus-a,0.0
ifrms,-1.8856589306288836
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.43882174007656105
prcus-p,-0.9179897989328785
prcus-i,-0.9710293136884449
prcus-a,-0.0
ifrms,-1.6979812168294421
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.41062660566046155
prcus-p,-0.4286386248320098
prcus-i,-0.9445154281383847
prcus-a,0.0
ifrms,-2.1157967537271167
sspls-v,-0.0
mcgs,0.0
pos,0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.878361861180407
prcus-i,-0.5542374187046162
prcus-a,-0.0
ifrms,-1.7559924676388448
sspls-v,0.0
mcgs,0.0
pos,0.0
sbps,-0.0
prculs-d,-0.1887578576805717
prcus-p,-0.8880044463462268
prcus-i,-1.1082477401123376
prcus-a,0.0
ifrms,-1.8750090748973294
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.3509764616830925
prcus-p,-0.25975058835480236
prcus-i,-1.036537662334916
prcus-a,-0.0
ifrms,-2.163151568429016
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.4459514707509512
prcus-p,-0.5282794943255157
prcus-i,-1.0111061863472268
prcus-a,-0.0
ifrms,-1.982313671018512
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.48949313890940177
prcus-p,-0.7375972912861795
prcus-i,-1.3157447132268354
prcus-a,0.0
ifrms,-1.76740529660956
sspls-v,0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.15150080073432312
prcus-p,-0.562560567800718
prcus-i,-0.786494545388518
prcus-a,0.0
ifrms,-1.805677802380627
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.33306113404405074
prculs-d,-0.719571506383536
prcus-p,-0.7657459927413008
prcus-i,-0.7924484597863563
prcus-a,0.0
ifrms,-1.6178674765524725
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.15296117619613767
prcus-p,-0.34842107602667577
prcus-i,-0.8745222115550243
prcus-a,0.0
ifrms,-1.8509630477471626
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.15841735907495044
prcus-p,-0.4829944200901205
prcus-i,-0.7975341217171008
prcus-a,0.0
ifrms,-1.4234017478245815
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.29454470368633257
prcus-p,-0.5876932661747396
prcus-i,-0.9927295754913394
prcus-a,-0.0
ifrms,-1.7526145678255163
sspls-v,-0.0
mcgs,0.04067973699245846
pos,-0.0
sbps,-0.0
prculs-d,-0.6349531221860536
prcus-p,-0.7840490642330723
prcus-i,-0.9201069032989795
prcus-a,-0.0
ifrms,-1.4165864179906458
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.23960701242007543
prcus-p,-0.41468962721865993
prcus-i,-0.9979400233272713
prcus-a,0.0
ifrms,-1.9639090526349758
sspls-v,0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.20826686175316378
prcus-p,-0.6366922988638064
prcus-i,-0.9089962819890798
prcus-a,0.0
ifrms,-1.8075882110125334
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,0.0
prcus-p,-0.5474094533185176
prcus-i,-1.0149998362445876
prcus-a,-0.0
ifrms,-1.5078812833931796
sspls-v,-0.0
mcgs,0.0
pos,0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.835633427196956
prcus-i,-0.8856786349997928
prcus-a,0.0
ifrms,-1.6882832180633816
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.5371685294969261
prcus-i,-1.2639860949821984
prcus-a,0.0
ifrms,-2.1048290530625575
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.2896332880996525
prcus-p,-0.2960973784264423
prcus-i,-0.49762026549838145
prcus-a,0.0
ifrms,-1.7127634776858536
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.280099580569883
prcus-p,-0.4285273493549903
prcus-i,-1.2206748071121944
prcus-a,0.0
ifrms,-2.134707066693087
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.12729020509490915
prculs-d,-0.2201741056920221
prcus-p,-0.41596203992371095
prcus-i,-0.6962272274274578
prcus-a,0.0
ifrms,-1.5583373336326105
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.12655213569127272
prcus-p,-0.7366111567269935
prcus-i,-0.8244998123511345
prcus-a,0.0
ifrms,-1.7897601570395507
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.17702428512007012
prcus-p,-0.476488756482187
prcus-i,-0.7813594946647666
prcus-a,0.0
ifrms,-1.6500765567112725
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.22117166242450587
prcus-p,-0.6992821885513614
prcus-i,-0.9436493068756406
prcus-a,0.0
ifrms,-1.7924076985114665
sspls-v,-0.0
mcgs,0.0
pos,-0.7024292865734428
sbps,0.0
prculs-d,-0.0
prcus-p,-0.8279063341205647
prcus-i,-0.14112678710640134
prcus-a,0.0
ifrms,-1.6326492272307587
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.21679333808088555
prcus-p,-0.643101848235017
prcus-i,-0.8375144738393637
prcus-a,-0.0
ifrms,-1.8436134370383697
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.23605118495515995
prcus-p,-0.5987217850180142
prcus-i,-0.949646823769035
prcus-a,0.0
ifrms,-1.70249544302478
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.3106308990571836
prcus-p,-0.6052899793889789
prcus-i,-1.0196069920196424
prcus-a,0.0
ifrms,-1.8356468894800446
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.3530070776354571
prcus-p,-0.8826033275683477
prcus-i,-0.8805526937259575
prcus-a,0.0
ifrms,-1.6526257887093174
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.3266301967355025
prcus-p,-0.3990769510041664
prcus-i,-0.8548510200833942
prcus-a,0.0
ifrms,-2.0675795069491745
sspls-v,-0.0
mcgs,0.0
pos,0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.8469185408347966
prcus-i,-0.4944010545707271
prcus-a,-0.0
ifrms,-1.7096910545819706
sspls-v,0.0
mcgs,0.0
pos,0.0
sbps,-0.0
prculs-d,-0.10417459717034414
prcus-p,-0.8565758425970077
prcus-i,-1.0137128443812073
prcus-a,0.0
ifrms,-1.8251242076683887
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.2651672273609578
prcus-p,-0.2296860855948811
prcus-i,-0.9418716020864275
prcus-a,-0.0
ifrms,-2.113251920603813
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.3628388093420479
prcus-p,-0.5022741168327408
prcus-i,-0.9200678461005891
prcus-a,0.0
ifrms,-1.9295017923806637
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.40051920222316834
prcus-p,-0.7043547016059442
prcus-i,-1.2188141730903934
prcus-a,0.0
ifrms,-1.7208528595964248
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.053901425942801444
prcus-p,-0.5234316331787288
prcus-i,-0.6773467286207366
prcus-a,0.0
ifrms,-1.7514489660872241
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.27765915891217485
prculs-d,-0.6183227757432301
prcus-p,-0.7552665995574452
prcus-i,-0.7006779801019589
prcus-a,0.0
ifrms,-1.570317801993311
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.06092114934108394
prcus-p,-0.31318842603552033
prcus-i,-0.77347812246043
prcus-a,0.0
ifrms,-1.7984724222497042
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.06493614875391544
prcus-p,-0.4456352367346014
prcus-i,-0.6916611655220574
prcus-a,0.0
ifrms,-1.364085396456727
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.20036021355995995
prcus-p,-0.5579132416252868
prcus-i,-0.891524995261956
prcus-a,0.0
ifrms,-1.7072039495598978
sspls-v,-0.0
mcgs,0.047931090156861325
pos,-0.0
sbps,-0.0
prculs-d,-0.5466455853220256
prcus-p,-0.7464166228025976
prcus-i,-0.8186317266836314
prcus-a,-0.0
ifrms,-1.3647963906042195
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.14855600463850735
prcus-p,-0.38557927916868634
prcus-i,-0.8977486791050977
prcus-a,0.0
ifrms,-1.9095516929919794
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.11606152107520076
prcus-p,-0.6014911198252723
prcus-i,-0.8073961035224257
prcus-a,0.0
ifrms,-1.754572360040472
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,0.0
prcus-p,-0.5126432033290499
prcus-i,-0.9524503705374586
prcus-a,0.0
ifrms,-1.4603674282809334
sspls-v,-0.0
mcgs,0.0
pos,0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.8008302004544493
prcus-i,-0.8215149868659171
prcus-a,0.0
ifrms,-1.639808341789275
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.0
prcus-p,-0.5035831282176085
prcus-i,-1.1972932853527445
prcus-a,0.0
ifrms,-2.05285686830514
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.20251423775728344
prcus-p,-0.258659624230996
prcus-i,-0.3951945387600553
prcus-a,0.0
ifrms,-1.6584212985542877
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.18748941000386005
prcus-p,-0.40773520227309545
prcus-i,-1.102728653112453
prcus-a,0.0
ifrms,-2.0568473451332436
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0865884808772924
prculs-d,-0.12404998550623836
prcus-p,-0.4034144523992788
prcus-i,-0.5961524264650637
prcus-a,0.0
ifrms,-1.5054085546540652
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.03455993391941933
prcus-p,-0.7134633970109288
prcus-i,-0.7241209441221838
prcus-a,0.0
ifrms,-1.7397918178444858
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.08481792175479534
prcus-p,-0.4394882094096881
prcus-i,-0.6764069701815396
prcus-a,0.0
ifrms,-1.5937709931688202
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.1292074446157497
prcus-p,-0.6619791276806573
prcus-i,-0.8408365804886744
prcus-a,0.0
ifrms,-1.7409666120749967
sspls-v,-0.0
mcgs,0.0
pos,-0.6653809294407232
sbps,0.0
prculs-d,-0.0
prcus-p,-0.7912238807407315
prcus-i,-0.08685205816439907
prcus-a,0.0
ifrms,-1.5947701113493653
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
prculs-d,-0.1273320016145909
prcus-p,-0.6108876360591747
prcus-i,-0.7428544229896085
prcus-a,0.0
ifrms,-1.794112047641696
sspls-v,-0.0
mcgs,0.0
pos,-0.0
sbps,-0.0
