Sulci,beta
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.3183063178897245
sspls-v,0.7668563941733731
mcgs,0.029137446890889353
pos,-0.0
sbps,-0.8163049705057895
prculs-d,-0.0
prcus-p,1.5024528851287382
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.3827793783321412
sspls-v,0.7147571144604744
mcgs,0.0
pos,-0.0
sbps,-0.8684754057092304
prculs-d,-0.0
prcus-p,1.5004164966144644
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.3648464898376709
sspls-v,0.7454582407745244
mcgs,0.0
pos,-0.0
sbps,-0.8275416582699885
prculs-d,0.0
prcus-p,0.938783359225924
prcus-i,0.0
prcus-a,0.0
ifrms,-1.513819809619755
sspls-v,0.5786578936338792
mcgs,0.0
pos,-0.0
sbps,-0.9177656859810591
prculs-d,-0.0
prcus-p,1.4777409134022519
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.4998056164807334
sspls-v,0.6483829638247038
mcgs,0.0
pos,-0.0
sbps,-0.9249189667092683
prculs-d,-0.0
prcus-p,1.4201774962534817
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.2887583968020242
sspls-v,0.748118347822896
mcgs,0.05977796516306507
pos,-0.20008853047383968
sbps,-0.8469029343956522
prculs-d,-0.0
prcus-p,1.4765474451718095
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.1933554558643371
sspls-v,0.5628425434136126
mcgs,0.0
pos,-0.0
sbps,-0.798290373608766
prculs-d,-0.0
prcus-p,1.5523155205664791
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.3158661331432384
sspls-v,0.8221710084761173
mcgs,0.0
pos,-0.0
sbps,-0.8209035140832226
prculs-d,-0.0
prcus-p,1.62808074334102
prcus-i,-0.0
prcus-a,-0.0
ifrms,-1.393709605742165
sspls-v,0.5739934680429901
mcgs,0.011253202820298762
pos,-0.0
sbps,-0.8064414430601737
prculs-d,-0.0
prcus-p,1.4541232004768094
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.3258517614064942
sspls-v,0.6902677131102063
mcgs,0.0
pos,-0.0
sbps,-0.6245556606923097
prculs-d,-0.0
prcus-p,1.4429847128211226
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.2183792498075534
sspls-v,0.6255620668430955
mcgs,0.03181103977963547
pos,-0.0
sbps,-0.884483243660192
prculs-d,-0.0
prcus-p,1.254017932461287
prcus-i,-0.0
prcus-a,-0.0
ifrms,-1.2354139028617335
sspls-v,0.575579514334608
mcgs,0.0
pos,-0.0
sbps,-0.8836093588710161
prculs-d,-0.0
prcus-p,1.0919501316264362
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.38838312549874
sspls-v,0.9831731768320777
mcgs,0.34984884311634157
pos,-0.0
sbps,-0.5075775084694772
prculs-d,-0.0
prcus-p,1.2729936359695513
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.7416041617050566
sspls-v,0.604773240500551
mcgs,0.0
pos,-0.0
sbps,-0.7825426458998574
prculs-d,-0.0
prcus-p,1.4592537527766694
prcus-i,-0.3364341817274876
prcus-a,-0.0
ifrms,-1.2704140569641122
sspls-v,0.7108005938389771
mcgs,0.0
pos,-0.0
sbps,-0.9971575106066304
prculs-d,-0.0
prcus-p,1.5915699502950944
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.3687372906751478
sspls-v,0.8592600324244851
mcgs,0.0
pos,-0.0
sbps,-0.5076606287279337
prculs-d,-0.0
prcus-p,1.0188620700801216
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.7937018342747569
sspls-v,0.3259751363190319
mcgs,0.31122768251853006
pos,-0.014854573171835547
sbps,-0.46734051150657907
prculs-d,-0.0
prcus-p,1.1038494735223565
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.1818683763430662
sspls-v,0.34402829811059826
mcgs,0.0
pos,-0.0
sbps,-0.8744246549860775
prculs-d,-0.0
prcus-p,1.5087204736444848
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.3044148956713029
sspls-v,0.7278399716942547
mcgs,0.0
pos,-0.0
sbps,-0.8803364654040786
prculs-d,-0.0
prcus-p,1.418667860163051
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.2863788867872863
sspls-v,0.8156596171168381
mcgs,0.0
pos,-0.0
sbps,-0.7802347986949401
prculs-d,-0.0
prcus-p,1.474840025279237
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.3281800371694885
sspls-v,0.7017109325573729
mcgs,0.0
pos,-0.08291663080262464
sbps,-0.7945279867378654
prculs-d,-0.0
prcus-p,1.7960813811595684
prcus-i,0.0
prcus-a,-0.0
ifrms,-1.4599169147043392
sspls-v,0.57434582589115
mcgs,0.24499889261049249
pos,-0.0
sbps,-1.179989170393789
prculs-d,-0.0
prcus-p,1.6479165805538263
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.2108289570460857
sspls-v,0.6107482932770354
mcgs,0.0
pos,0.0
sbps,-0.34835970394263926
prculs-d,-0.0
prcus-p,1.6715814878599575
prcus-i,-0.0
prcus-a,0.11299695844452155
ifrms,-1.1027260918804331
sspls-v,0.5683963308102551
mcgs,0.42993311523214917
pos,-0.0
sbps,-0.886223758547837
prculs-d,0.0
prcus-p,1.4195703667320225
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.8578094691911485
sspls-v,1.2631090681878352
mcgs,0.0
pos,-0.0
sbps,-0.8608313380636419
prculs-d,-0.0
prcus-p,1.6846977227343156
prcus-i,-0.0
prcus-a,-0.0
ifrms,-1.5392039433775562
sspls-v,0.41647596396829595
mcgs,0.0
pos,-0.0
sbps,-0.46253857669745246
prculs-d,-0.0
prcus-p,1.41004852842307
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.094028787463159
sspls-v,0.8057197422407508
mcgs,0.0
pos,-0.0
sbps,-0.7504124482472829
prculs-d,-0.0
prcus-p,1.6041376317003417
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.2038559846511794
sspls-v,0.8336975899480801
mcgs,0.11747353577861806
pos,-0.0
sbps,-0.9028766351429264
prculs-d,-0.0
prcus-p,1.7460031265669358
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.4379904876230758
sspls-v,0.4937069113595431
mcgs,0.0
pos,-0.0
sbps,-0.339059843269285
prculs-d,0.0
prcus-p,1.1691908044466042
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.4720869398841108
sspls-v,0.793354354377247
mcgs,0.0
pos,-0.0
sbps,-0.7703223876507226
prculs-d,-0.0
prcus-p,1.484320427151168
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.1961088642116777
sspls-v,0.6754804258869014
mcgs,0.0
pos,-0.0
sbps,-0.7825430416458373
prculs-d,-0.0
prcus-p,1.4807085328542913
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.3166750030802041
sspls-v,0.7158222825170169
mcgs,0.0
pos,-0.0
sbps,-0.7360868190256012
prculs-d,-0.0
prcus-p,1.518824606322151
prcus-i,-0.028128487245057017
prcus-a,0.0
ifrms,-1.327806134331017
sspls-v,0.7506683258917533
mcgs,0.0
pos,-0.0
sbps,-1.1741379539332284
prculs-d,-0.029723980211968884
prcus-p,1.2903145577117017
prcus-i,-0.0
prcus-a,-0.0
ifrms,-1.4440697343239748
sspls-v,0.8317026892161481
mcgs,0.0
pos,-0.0
sbps,-0.7970184004787656
prculs-d,-0.0
prcus-p,1.411380323839779
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.3451848621921034
sspls-v,0.7644953022214388
mcgs,0.0
pos,-0.0
sbps,-0.8159149912995562
prculs-d,-0.0
prcus-p,1.4732998798941137
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.2679752145842587
sspls-v,0.7101444630356667
mcgs,0.0
pos,-0.0
sbps,-0.7465509628838001
prculs-d,-0.0
prcus-p,1.4555527365068301
prcus-i,-0.0
prcus-a,-0.0
ifrms,-1.3321660228707866
sspls-v,0.6572762109489725
mcgs,0.0
pos,-0.0
sbps,-0.801003067748473
prculs-d,-0.0
prcus-p,1.454657856433698
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.3202166648858937
sspls-v,0.6915585288049102
mcgs,0.0
pos,-0.0
sbps,-0.7596923601517976
prculs-d,0.0
prcus-p,0.888758113096267
prcus-i,0.0
prcus-a,0.0
ifrms,-1.4711420862851023
sspls-v,0.5228707680409013
mcgs,0.0
pos,-0.0
sbps,-0.8500935039231905
prculs-d,-0.0
prcus-p,1.428373345029656
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.4570467140802197
sspls-v,0.5961916004298329
mcgs,0.0
pos,-0.0
sbps,-0.8572236183128835
prculs-d,-0.0
prcus-p,1.370379104011302
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.244143091023238
sspls-v,0.6935310810161271
mcgs,0.018969235312482832
pos,-0.18477728303710858
sbps,-0.7786206321506765
prculs-d,-0.0
prcus-p,1.4294463581202812
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.1449231652115506
sspls-v,0.5073862343143377
mcgs,0.0
pos,-0.0
sbps,-0.7324580278967197
prculs-d,-0.0
prcus-p,1.5032041607475566
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.2715391720116969
sspls-v,0.7702915894336917
mcgs,0.0
pos,-0.0
sbps,-0.7528686757547893
prculs-d,-0.0
prcus-p,1.579779177366714
prcus-i,-0.0
prcus-a,-0.0
ifrms,-1.3493854489449308
sspls-v,0.5204915941220908
mcgs,0.0
pos,-0.0
sbps,-0.7318707059341091
prculs-d,-0.0
prcus-p,1.401376851004174
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.274611525533675
sspls-v,0.6300907376559945
mcgs,0.0
pos,-0.0
sbps,-0.545240068735986
prculs-d,-0.0
prcus-p,1.3872346037213705
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.1659812654151178
sspls-v,0.5628759132217298
mcgs,0.0
pos,-0.0
sbps,-0.8136586564986399
prculs-d,-0.0
prcus-p,1.2040238005348147
prcus-i,-0.0
prcus-a,-0.0
ifrms,-1.1791055189438693
sspls-v,0.5138458113759726
mcgs,0.0
pos,-0.0
sbps,-0.8102046794251643
prculs-d,-0.0
prcus-p,1.0433173923283103
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.3397425340502174
sspls-v,0.9260261481557854
mcgs,0.30140315011905355
pos,-0.0
sbps,-0.4353729750165286
prculs-d,-0.0
prcus-p,1.2256176194597395
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.6835653422595975
sspls-v,0.5427422325043876
mcgs,0.0
pos,-0.0
sbps,-0.7051754270270268
prculs-d,-0.0
prcus-p,1.4108552220332098
prcus-i,-0.291760532142832
prcus-a,-0.0
ifrms,-1.220679722527836
sspls-v,0.6431221355101391
mcgs,0.0
pos,-0.0
sbps,-0.902262789136838
prculs-d,-0.0
prcus-p,1.5232811694415918
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.3149390170458473
sspls-v,0.7825932187532568
mcgs,0.0
pos,-0.0
sbps,-0.424201938077816
prculs-d,-0.0
prcus-p,0.9534727554122376
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.7333499549802854
sspls-v,0.2560451007432987
mcgs,0.28160875325737267
pos,-0.00165886958038092
sbps,-0.3825969877146992
prculs-d,-0.0
prcus-p,1.0431848878488306
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.1248226417317757
sspls-v,0.27422722007111006
mcgs,0.0
pos,-0.0
sbps,-0.7996219849844185
prculs-d,-0.0
prcus-p,1.4537254329676248
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.2564848242080373
sspls-v,0.6678988391968325
mcgs,0.0
pos,-0.0
sbps,-0.806086732078015
prculs-d,-0.0
prcus-p,1.3655453115006764
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.238453502526194
sspls-v,0.7562942664590135
mcgs,0.0
pos,-0.0
sbps,-0.7085736583573216
prculs-d,-0.0
prcus-p,1.4207518833360284
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.282365735234035
sspls-v,0.6426309528525989
mcgs,0.0
pos,-0.054481296490364574
sbps,-0.7222088071097407
prculs-d,-0.0
prcus-p,1.7375897105897433
prcus-i,0.0
prcus-a,-0.0
ifrms,-1.421003012880937
sspls-v,0.5177988828046134
mcgs,0.19580672025076454
pos,-0.0
sbps,-1.103783850284485
prculs-d,-0.0
prcus-p,1.598317684024595
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.1530880952286156
sspls-v,0.549860941879922
mcgs,0.0
pos,0.0
sbps,-0.2781329104600799
prculs-d,-0.0
prcus-p,1.6255068967346573
prcus-i,-0.0
prcus-a,0.08277990285584629
ifrms,-1.047268338145172
sspls-v,0.5136975168024488
mcgs,0.3818249656444172
pos,-0.0
sbps,-0.8105143207601093
prculs-d,0.0
prcus-p,1.3714866940852772
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.8049726085562857
sspls-v,1.2002781070388542
mcgs,0.0
pos,-0.0
sbps,-0.7872065329020765
prculs-d,-0.0
prcus-p,1.6309219730504818
prcus-i,-0.0
prcus-a,-0.0
ifrms,-1.491017611809506
sspls-v,0.3645214345870593
mcgs,0.0
pos,-0.0
sbps,-0.38761127244198573
prculs-d,-0.0
prcus-p,1.355133133555872
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.0435030321777856
sspls-v,0.7492797611963666
mcgs,0.0
pos,-0.0
sbps,-0.6828402835074431
prculs-d,-0.0
prcus-p,1.5530374687922657
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.1596352676712431
sspls-v,0.7747666123964314
mcgs,0.06834532095999199
pos,-0.0
sbps,-0.8265591750068901
prculs-d,-0.0
prcus-p,1.696912647431341
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.3774195221545917
sspls-v,0.43382507937724846
mcgs,0.0
pos,-0.0
sbps,-0.2661511078041947
prculs-d,0.0
prcus-p,1.1121602330902791
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.4276018928461371
sspls-v,0.7373655199483266
mcgs,0.0
pos,-0.0
sbps,-0.6947686602085136
prculs-d,-0.0
prcus-p,1.430511994208098
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.1459976045826281
sspls-v,0.6150055389201642
mcgs,0.0
pos,-0.0
sbps,-0.714988320712629
prculs-d,-0.0
prcus-p,1.427103964010829
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.2702791047658668
sspls-v,0.6587563349061278
mcgs,0.0
pos,-0.0
sbps,-0.6611038652192759
prculs-d,-0.0
prcus-p,1.4680577251917997
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.2781583460250285
sspls-v,0.6857701761735643
mcgs,0.0
pos,-0.0
sbps,-1.1011785091230886
prculs-d,-0.0
prcus-p,1.24962095836582
prcus-i,-0.0
prcus-a,-0.0
ifrms,-1.3841268140772411
sspls-v,0.7709681090790559
mcgs,0.0
pos,-0.0
sbps,-0.726667055796317
prculs-d,-0.0
prcus-p,1.3614432329422481
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.2967105686959883
sspls-v,0.7122814551451828
mcgs,0.0
pos,-0.0
sbps,-0.7422515218898992
prculs-d,-0.0
prcus-p,1.4192793668221302
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.2196786795276633
sspls-v,0.6501354287931933
mcgs,0.0
pos,-0.0
sbps,-0.6705463397696482
prculs-d,-0.0
prcus-p,1.400117708121164
prcus-i,-0.0
prcus-a,-0.0
ifrms,-1.2848267886572697
sspls-v,0.5960079189479852
mcgs,0.0
pos,-0.0
sbps,-0.727577288202942
prculs-d,-0.0
prcus-p,1.4048616891781582
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.2716489142030771
sspls-v,0.6329029598968008
mcgs,0.0
pos,-0.0
sbps,-0.6858563592584723
prculs-d,0.0
prcus-p,0.834318874661051
prcus-i,0.0
prcus-a,0.0
ifrms,-1.4246986814797449
sspls-v,0.46216124901324873
mcgs,0.0
pos,-0.0
sbps,-0.7764502469778626
prculs-d,-0.0
prcus-p,1.37464981474183
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.41051496735025
sspls-v,0.5393951167354146
mcgs,0.0
pos,-0.0
sbps,-0.783555150940347
prculs-d,-0.0
prcus-p,1.3161867359830477
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.1955911406169129
sspls-v,0.6341272906675839
mcgs,0.0
pos,-0.16450192454072282
sbps,-0.7054043197210036
prculs-d,-0.0
prcus-p,1.3744346490118042
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.0992774036109223
sspls-v,0.4488464033955751
mcgs,0.0
pos,-0.0
sbps,-0.6608169457983157
prculs-d,-0.0
prcus-p,1.4497594456504928
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.2233010084273728
sspls-v,0.7138345745934057
mcgs,0.0
pos,-0.0
sbps,-0.6788312209368499
prculs-d,-0.0
prcus-p,1.52721579421195
prcus-i,-0.0
prcus-a,-0.0
ifrms,-1.3011504232469744
sspls-v,0.4622690944341156
mcgs,0.0
pos,-0.0
sbps,-0.6537396924423535
prculs-d,-0.0
prcus-p,1.3441341989918327
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.2234494727788885
sspls-v,0.5674238030923827
mcgs,0.0
pos,-0.0
sbps,-0.4616371474847263
prculs-d,-0.0
prcus-p,1.3284709752108232
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.1107509575420107
sspls-v,0.4968013188640737
mcgs,0.0
pos,-0.0
sbps,-0.7405565334514675
prculs-d,-0.0
prcus-p,1.1463702592908676
prcus-i,-0.0
prcus-a,-0.0
ifrms,-1.127062995103696
sspls-v,0.45046130253590894
mcgs,0.0
pos,-0.0
sbps,-0.7328321630315655
prculs-d,-0.0
prcus-p,0.9920558564811934
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.2884727173072705
sspls-v,0.865790086105127
mcgs,0.25034536366146604
pos,-0.0
sbps,-0.35929518831496726
prculs-d,-0.0
prcus-p,1.1756863148998533
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.6223956620127211
sspls-v,0.47736696010180424
mcgs,0.0
pos,-0.0
sbps,-0.6236261964620656
prculs-d,-0.0
prcus-p,1.3598405495934274
prcus-i,-0.24467209378832222
prcus-a,-0.0
ifrms,-1.168257046326298
sspls-v,0.5717853825460414
mcgs,0.0
pos,-0.0
sbps,-0.8022386367207858
prculs-d,-0.0
prcus-p,1.4513011079611275
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.2582327314689605
sspls-v,0.7017822581394245
mcgs,0.0
pos,-0.0
sbps,-0.3362286616144159
prculs-d,-0.0
prcus-p,0.8845475741545262
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.6697347799568438
sspls-v,0.18233398222803718
mcgs,0.24943435659294638
pos,-0.0
sbps,-0.29161087974388267
prculs-d,-0.0
prcus-p,0.9802520626189849
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.059645267886345
sspls-v,0.19868685742321787
mcgs,0.0
pos,-0.0
sbps,-0.7207759274151025
prculs-d,-0.0
prcus-p,1.3957576873893138
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.205963938071081
sspls-v,0.6047176454833341
mcgs,0.0
pos,-0.0
sbps,-0.7278234996532454
prculs-d,-0.0
prcus-p,1.3095512737214177
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.1879375569536907
sspls-v,0.693719977927793
mcgs,0.0
pos,-0.0
sbps,-0.6330391315556224
prculs-d,-0.0
prcus-p,1.3637401052280922
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.2340750172334054
sspls-v,0.580357513043693
mcgs,0.0
pos,-0.024508917080143106
sbps,-0.6459804826368526
prculs-d,-0.0
prcus-p,1.6759363280972237
prcus-i,0.0
prcus-a,-0.0
ifrms,-1.3799856569049191
sspls-v,0.4581953481998859
mcgs,0.14395551154726693
pos,-0.0
sbps,-1.0234593236827865
prculs-d,-0.0
prcus-p,1.5460377660613531
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.0922261057453362
sspls-v,0.4856823822991809
mcgs,0.0
pos,0.0
sbps,-0.2041087686370185
prculs-d,-0.0
prcus-p,1.576941414102181
prcus-i,-0.0
prcus-a,0.050929689217539396
ifrms,-0.9888126174433656
sspls-v,0.45604160937813076
mcgs,0.33111649582430885
pos,-0.0
sbps,-0.7307130489015936
prculs-d,0.0
prcus-p,1.3208040368146579
prcus-i,-0.0
prcus-a,-0.0
ifrms,-0.7492797607792107
sspls-v,1.1340510498562768
mcgs,0.0
pos,-0.0
sbps,-0.7096022251211882
prculs-d,-0.0
prcus-p,1.5742394638734367
prcus-i,-0.0
prcus-a,-0.0
ifrms,-1.440226630385655
sspls-v,0.3097586080557231
mcgs,0.0
pos,-0.0
sbps,-0.30863381036643794
prculs-d,-0.0
prcus-p,1.2972493313075617
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.990246148009686
sspls-v,0.6897889623460149
mcgs,0.0
pos,-0.0
sbps,-0.6115951590868213
prculs-d,-0.0
prcus-p,1.4991687127611324
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.1130211871770237
sspls-v,0.7126448310664234
mcgs,0.016561798202514914
pos,-0.0
sbps,-0.746116910842115
prculs-d,-0.0
prcus-p,1.6451686784729176
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.3135746049593298
sspls-v,0.3707065255153649
mcgs,0.0
pos,-0.0
sbps,-0.18932143390974623
prculs-d,0.0
prcus-p,1.0520494747070552
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.3807169741783825
sspls-v,0.6783549463002647
mcgs,0.0
pos,-0.0
sbps,-0.6151310030689578
prculs-d,-0.0
prcus-p,1.3737950084269854
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.0931776414775414
sspls-v,0.5512617546336331
mcgs,0.0
pos,-0.0
sbps,-0.6437819932424913
prculs-d,-0.0
prcus-p,1.3706018509055597
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.221375320056161
sspls-v,0.5986057414784338
mcgs,0.0
pos,-0.0
sbps,-0.5837085439162363
prculs-d,-0.0
prcus-p,1.411038601513041
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.2270252432032362
sspls-v,0.6233736398804649
mcgs,0.0
pos,-0.0
sbps,-1.0245099232369514
prculs-d,-0.0
prcus-p,1.1977373944598915
prcus-i,-0.0
prcus-a,-0.0
ifrms,-1.3318197731881387
sspls-v,0.7073925286404221
mcgs,0.0
pos,-0.0
sbps,-0.6525150906488194
prculs-d,-0.0
prcus-p,1.308807003538548
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.2456166114774478
sspls-v,0.6572457257809714
mcgs,0.0
pos,-0.0
sbps,-0.6646064288911556
prculs-d,-0.0
prcus-p,1.3623388668968817
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.1687715617384045
sspls-v,0.5868827144135784
mcgs,0.0
pos,-0.0
sbps,-0.5904333586493249
prculs-d,-0.0
prcus-p,1.3416861917146512
prcus-i,-0.0
prcus-a,-0.0
ifrms,-1.234928676918697
sspls-v,0.5314278273793769
mcgs,0.0
pos,-0.0
sbps,-0.6501828587994507
prculs-d,-0.0
prcus-p,1.3523738747459357
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.2204559451617765
sspls-v,0.57107691075171
mcgs,0.0
pos,-0.0
sbps,-0.6080292876178486
prculs-d,0.0
prcus-p,0.7769369911560806
prcus-i,0.0
prcus-a,0.0
ifrms,-1.3757448342763945
sspls-v,0.3981701523165875
mcgs,0.0
pos,-0.0
sbps,-0.6988264920573664
prculs-d,-0.0
prcus-p,1.31802236478722
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.361468021506141
sspls-v,0.47952860958405136
mcgs,0.0
pos,-0.0
sbps,-0.7059046042503759
prculs-d,-0.0
prcus-p,1.259065050764077
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.1444147604588941
sspls-v,0.5715124846245256
mcgs,0.0
pos,-0.1402778936617522
sbps,-0.6291036053071789
prculs-d,-0.0
prcus-p,1.3135002540494354
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.056721700558234
sspls-v,0.38857052773828604
mcgs,0.0
pos,-0.0
sbps,-0.5853033727756748
prculs-d,-0.0
prcus-p,1.3934258270346682
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.172455376541193
sspls-v,0.6543258292212115
mcgs,0.0
pos,-0.0
sbps,-0.6007912131183026
prculs-d,-0.0
prcus-p,1.471811048180026
prcus-i,-0.0
prcus-a,-0.0
ifrms,-1.2503079993850068
sspls-v,0.4008992849683088
mcgs,0.0
pos,-0.0
sbps,-0.5695987138811492
prculs-d,-0.0
prcus-p,1.2824882924214114
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.168351900451787
sspls-v,0.49993636603060465
mcgs,0.0
pos,-0.0
sbps,-0.37160323229106196
prculs-d,-0.0
prcus-p,1.2651870675840793
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.0512721644478942
sspls-v,0.4256440634019833
mcgs,0.0
pos,-0.0
sbps,-0.6618311701698979
prculs-d,-0.0
prcus-p,1.0842818302589252
prcus-i,-0.0
prcus-a,-0.0
ifrms,-1.0710172001988931
sspls-v,0.3822010622466094
mcgs,0.0
pos,-0.0
sbps,-0.6495080543932124
prculs-d,-0.0
prcus-p,0.9368511276354738
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.2332591026690423
sspls-v,0.8009205214323973
mcgs,0.19536005516867977
pos,-0.0
sbps,-0.27736526417482493
prculs-d,-0.0
prcus-p,1.121914140758438
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.5565206217468546
sspls-v,0.4069628205913292
mcgs,0.0
pos,-0.0
sbps,-0.5358007343890864
prculs-d,-0.0
prcus-p,1.304916134286962
prcus-i,-0.19395116723308226
prcus-a,0.0
ifrms,-1.1117993308408736
sspls-v,0.4949590322968619
mcgs,0.0
pos,-0.0
sbps,-0.6945203365243842
prculs-d,-0.0
prcus-p,1.3737841250523108
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.1971644276831592
sspls-v,0.6147550765910949
mcgs,0.0
pos,-0.0
sbps,-0.24148779873862433
prculs-d,-0.0
prcus-p,0.8103202930740306
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.6012260016646518
sspls-v,0.10295264317342116
mcgs,0.21465248151808652
pos,-0.0
sbps,-0.1933337401325535
prculs-d,-0.0
prcus-p,0.9126060975054967
prcus-i,-0.0
prcus-a,0.0
ifrms,-0.9887058955593867
sspls-v,0.11703102149913924
mcgs,0.0
pos,-0.0
sbps,-0.6358655028159391
prculs-d,-0.0
prcus-p,1.3333310570501957
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.1515569681925468
sspls-v,0.5366765595557245
mcgs,0.0
pos,-0.0
sbps,-0.6435403245005068
prculs-d,-0.0
prcus-p,1.2492500671314546
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.1335358250090164
sspls-v,0.6263323704054407
mcgs,0.0
pos,-0.0
sbps,-0.5516945977658135
prculs-d,-0.0
prcus-p,1.3023428910540669
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.182069687730185
sspls-v,0.513293903236178
mcgs,0.0
pos,-0.0
sbps,-0.5634153595297055
prculs-d,-0.0
prcus-p,1.610714569137051
prcus-i,0.0
prcus-a,-0.0
ifrms,-1.3331415352173446
sspls-v,0.39334925340858035
mcgs,0.08811575960357049
pos,-0.0
sbps,-0.9369559925204242
prculs-d,-0.0
prcus-p,1.4897363143666078
prcus-i,-0.0
prcus-a,0.0
ifrms,-1.0266824284878777
sspls-v,0.4165670122156006
mcgs,0.0
pos,-0.0
sbps,-0.1243904620583366
prculs-d,-0.0
prcus-p,1.524640125113361
prcus-i,-0.0
prcus-a,0.016629459145516903
ifrms,-0.9258603028414182
