alpha,RMSE
0.846,5.6549002722428625
0.846,5.509561736896843
0.905,5.677330783595439
0.905,5.561143118588702
0.905,5.583153068066167
0.905,5.560084435850647
0.905,5.4059022384758535
0.905,5.491003071907914
0.905,5.7186333289618805
0.905,5.411585562804165
0.905,5.498563700875072
0.905,5.66620542752169
0.905,5.645555064629853
0.905,5.710663219964819
0.905,5.264093243839675
0.905,5.421743380234276
0.905,5.33429871692939
0.905,5.511162172932156
0.905,5.4495165894178585
0.905,5.500865491947872
0.905,5.664638689239003
0.905,5.349442978188924
0.905,5.466028459562089
0.905,5.647708247313659
0.905,5.733032055567535
0.905,5.5970733443020535
0.905,5.4998046024205625
0.905,5.73967210292775
0.905,5.746413542610534
0.905,5.643466539549612
0.905,5.720918898067843
0.905,5.402511391887574
0.905,5.581918023797179
0.905,5.517641238987956
0.905,5.538294652291541
0.905,5.679253816065692
0.905,5.501023833000024
0.967,5.659106233341333
0.967,5.5502018536643325
0.967,5.571092916227015
0.967,5.584179262006771
0.967,5.363568907333185
0.967,5.45049690467051
0.967,5.685131869622232
0.967,5.398303862542811
0.967,5.469764568636154
0.967,5.672578240893091
0.967,5.665102641105366
0.967,5.700351113460228
0.967,5.2389359615126025
0.967,5.425349709125671
0.967,5.327210481622913
0.967,5.486503029515269
0.967,5.459360937440315
0.967,5.506764797872638
0.967,5.677468768115007
0.967,5.346100809663556
0.967,5.4670792725073
0.967,5.612791305257736
0.967,5.735934490852607
0.967,5.569144007961039
0.967,5.542616778819045
0.967,5.751515927167079
0.967,5.731398011477334
0.967,5.609392239690025
0.967,5.707947127922016
0.967,5.3801241317838375
0.967,5.576341302930129
0.967,5.5136301450604135
0.967,5.5121303464700215
0.967,5.666767230752923
0.967,5.478530593725418
1.034,5.6296209119823555
1.034,5.540149522711729
1.034,5.564358889916659
1.034,5.574953977203114
1.034,5.339808194110297
1.034,5.417668960750498
1.034,5.645430549304236
1.034,5.388601647113341
1.034,5.461539331772005
1.034,5.640079327976643
1.034,5.648191073498163
1.034,5.671912615022868
1.034,5.220510416789033
1.034,5.422426339964248
1.034,5.31966293038686
1.034,5.465648317941881
1.034,5.458336381255568
1.034,5.522497568152232
1.034,5.663002679076111
1.034,5.350490019117428
1.034,5.474507424920471
1.034,5.587626906436426
1.034,5.70720643531964
1.034,5.55557115497912
1.034,5.564165732289408
1.034,5.732159476360736
1.034,5.684394825099663
1.034,5.589434405125315
1.034,5.678540142506887
1.034,5.358349877336466
1.034,5.5590194978035425
1.034,5.476626809978264
1.034,5.48229540187168
1.034,5.652705071477863
1.034,5.468166168967263
1.105,5.6233102586135
1.105,5.542421838944238
1.105,5.5399274330388195
1.105,5.567787261892042
1.105,5.337097634539896
1.105,5.406510731339648
1.105,5.636530764395997
1.105,5.378507155165956
1.105,5.465332376822536
1.105,5.625173414035427
1.105,5.6349236382545556
1.105,5.663436184897351
1.105,5.21732626425766
1.105,5.429770820087401
1.105,5.319086867414311
1.105,5.465849302640247
1.105,5.460228115782797
1.105,5.527776247136181
1.105,5.654765024952277
1.105,5.34673915844234
1.105,5.476260578295931
1.105,5.576190370179272
1.105,5.686868788546416
1.105,5.546428875272895
1.105,5.554432402082064
1.105,5.72014454651664
1.105,5.662208617441278
1.105,5.589846450951884
1.105,5.673591870276539
1.105,5.3490010442339155
1.105,5.551768417834203
1.105,5.465403941465578
1.105,5.477298795707871
1.105,5.647250099859275
1.105,5.467522860923218
1.182,5.625980269210012
1.182,5.546360026941911
1.182,5.526437642091425
1.182,5.560940379310598
1.182,5.334921569024272
1.182,5.41106771501686
1.182,5.638834644154044
1.182,5.363881477012177
1.182,5.468803024011431
1.182,5.623922414712773
1.182,5.617542890055328
1.182,5.672374503409824
1.182,5.229019291797833
1.182,5.436914876568201
1.182,5.329087821271232
1.182,5.467262990100873
1.182,5.47412042251799
1.182,5.528812248513724
1.182,5.651303779904586
1.182,5.352434022675852
1.182,5.471486671083109
1.182,5.577237092819828
1.182,5.681841952642124
1.182,5.550656110516832
1.182,5.551273165946948
1.182,5.712568853591518
1.182,5.6502905258540395
1.182,5.599859544404052
1.182,5.680848584586654
1.182,5.344788752659555
1.182,5.5562505940861335
1.182,5.470591982384135
1.182,5.486836424763913
1.182,5.639297830100334
1.182,5.476405296697868
1.263,5.6316055894724215
1.263,5.555161267117403
1.263,5.515908802323118
1.263,5.555892764024747
1.263,5.342751482372145
1.263,5.436766798648066
1.263,5.64242304572263
1.263,5.3442386248741265
1.263,5.478069970342333
1.263,5.626632696252267
1.263,5.611687006269412
1.263,5.683555549701759
1.263,5.249671115863894
1.263,5.433915128214706
1.263,5.347974113608209
1.263,5.466804485099994
1.263,5.500795833530911
1.263,5.519222645876702
1.263,5.658918166868014
1.263,5.361146528371468
1.263,5.456958460981379
1.263,5.592344435284058
1.263,5.679506522808916
1.263,5.559684121848105
1.263,5.5417762690361565
1.263,5.705182624703195
1.263,5.644870818516553
1.263,5.613062163982171
1.263,5.689108682623401
1.263,5.344867162654509
1.263,5.571961124858738
1.263,5.483157812729339
1.263,5.5038149394296365
1.263,5.642325386185155
1.263,5.497357598705925
1.35,5.641063168308816
1.35,5.567857619864421
1.35,5.522750551973674
1.35,5.548179300358152
1.35,5.367491385479122
1.35,5.46372606277703
1.35,5.663679118617657
1.35,5.33199051382002
1.35,5.490144492888241
1.35,5.6489456454435505
1.35,5.612171702402322
1.35,5.699706754009152
1.35,5.271819857416659
1.35,5.454641771664941
1.35,5.37372379056865
1.35,5.4502884985140065
1.35,5.533155454449876
1.35,5.517563037139776
1.35,5.680490375433503
1.35,5.389568937408063
1.35,5.451590953449129
1.35,5.61466766509342
1.35,5.687864557474935
1.35,5.567148996134453
1.35,5.5489465582254125
1.35,5.7074896280716985
1.35,5.646023305281672
1.35,5.6237749879753895
1.35,5.705094391128552
1.35,5.340590301119724
1.35,5.590124079834944
1.35,5.504117609620529
1.35,5.528132864600794
1.35,5.646132328816933
1.35,5.5247987313513605
1.444,5.6651021974414535
1.444,5.581996522374621
1.444,5.531525302232194
1.444,5.543862851184974
1.444,5.3937329384301655
1.444,5.491654110853489
1.444,5.685770518126033
1.444,5.310712451823838
1.444,5.48897460778516
1.444,5.674766932116514
1.444,5.62893758821161
1.444,5.721398486209104
1.444,5.292496981996247
1.444,5.466627599807664
1.444,5.394847988656221
1.444,5.426016477761514
1.444,5.56282073241332
1.444,5.514513490498657
1.444,5.705826638140516
1.444,5.42491162358516
1.444,5.458474085959331
1.444,5.63469565763326
1.444,5.709597976598421
1.444,5.58196519649929
1.444,5.5538529530917025
1.444,5.722375005845835
1.444,5.661427997963595
1.444,5.64548964136132
1.444,5.72801208443355
1.444,5.343908868095533
1.444,5.6099280160987535
1.444,5.522387514836306
1.444,5.553966259782995
1.444,5.665211564155176
1.444,5.558892475319148
1.543,5.68789878218207
1.543,5.594805516696817
1.543,5.5340603734540466
1.543,5.548716279072565
1.543,5.430673516356511
1.543,5.518575824237047
1.543,5.707088765210351
1.543,5.289112937963942
1.543,5.471869327392943
1.543,5.698525022557589
1.543,5.636630858144451
1.543,5.742481238226733
1.543,5.3135064945117065
1.543,5.473841866809086
1.543,5.409836820837921
1.543,5.391958335236388
1.543,5.586978023747323
1.543,5.504521954785487
1.543,5.726781439047352
1.543,5.46787624885547
1.543,5.467568244211094
1.543,5.643471200459843
1.543,5.730312422482124
1.543,5.606935934315653
1.543,5.561214638875356
1.543,5.740209906783407
1.543,5.676543243267753
1.543,5.672820682473218
1.543,5.748865530533796
1.543,5.353195082021818
1.543,5.631161007815642
1.543,5.524651007460674
1.543,5.556902714802243
1.543,5.685947210856064
1.543,5.5963253821836245
1.65,5.692594401371012
1.65,5.587509822832106
1.65,5.5073151575595505
1.65,5.529398731754465
1.65,5.45673702747388
1.65,5.520607933544413
1.65,5.707471590391801
1.65,5.27744241151582
1.65,5.4238821708579135
1.65,5.702769319368949
1.65,5.623611829983978
1.65,5.74862860166837
1.65,5.332036006387689
1.65,5.461671215190408
1.65,5.41595809033979
1.65,5.357815939159951
1.65,5.628414394869721
1.65,5.479504809689617
1.65,5.741909516943406
1.65,5.508740965196543
1.65,5.484665470143941
1.65,5.635975435362795
1.65,5.732374549222982
1.65,5.62240553871628
1.65,5.564266064132767
1.65,5.743889816038553
1.65,5.67143666822775
1.65,5.687514538281088
1.65,5.751548394835296
1.65,5.365015717419612
1.65,5.654428201796333
1.65,5.506227256082219
1.65,5.5408105929650935
1.65,5.687224158680602
1.65,5.626949675442908
1.764,5.674421032716074
1.764,5.557322768069207
1.764,5.459358571136205
1.764,5.500757961472982
1.764,5.474793365929334
1.764,5.4983810858921744
1.764,5.6853998999527064
1.764,5.2727272727272725
1.764,5.389304825457266
1.764,5.684465666780436
1.764,5.597538123632889
1.764,5.727440739512195
1.764,5.346314560360227
1.764,5.443933834209522
1.764,5.412903973730614
1.764,5.349328743210816
1.764,5.662806978784531
1.764,5.4444774272318375
1.764,5.744616335013516
1.764,5.527937314781091
1.764,5.487929395061721
1.764,5.603220419804154
1.764,5.710649112986665
1.764,5.613627915816696
1.764,5.533927845454013
1.764,5.72490475803705
1.764,5.643365641522946
1.764,5.67669285579935
1.764,5.729848357583005
1.764,5.38203162734381
1.764,5.675629310254286
1.764,5.464223394578471
1.764,5.5015991484971
1.764,5.6703398874679465
1.764,5.629092568612022
1.885,5.6387687116066045
1.885,5.536407460223194
1.885,5.43504556265556
1.885,5.459134269555011
1.885,5.4733152251242805
1.885,5.462272926946242
1.885,5.638172243279828
1.885,5.2727272727272725
1.885,5.370065245892257
1.885,5.642802423785522
1.885,5.55789493900797
1.885,5.685440450305964
1.885,5.347877393183677
1.885,5.425956658137514
1.885,5.418197256811958
1.885,5.331352935654598
1.885,5.66576200067388
1.885,5.439707219845671
1.885,5.723822769925171
1.885,5.520018082278405
1.885,5.486598201997354
1.885,5.574971153850762
1.885,5.672475370543405
1.885,5.580926489104672
1.885,5.494752620505827
1.885,5.683831736953226
1.885,5.607275000118994
1.885,5.648913314298524
1.885,5.682519913816986
1.885,5.383001757267046
1.885,5.667129936307121
1.885,5.421465188414753
1.885,5.458617743655623
1.885,5.633137210380374
1.885,5.604352435314456
2.015,5.598723221681185
2.015,5.504973012512623
2.015,5.4244365029053325
2.015,5.435453059692225
2.015,5.4783285480923665
2.015,5.421818214153134
2.015,5.600853487086204
2.015,5.2727272727272725
2.015,5.363636363636363
2.015,5.604305664435296
2.015,5.530042636541532
2.015,5.6404436103328415
2.015,5.3282109031935265
2.015,5.398677226279292
2.015,5.416018275009983
2.015,5.313236310682869
2.015,5.641971741040026
2.015,5.409619641603721
2.015,5.705776614286494
2.015,5.491744150359108
2.015,5.468404682836153
2.015,5.538840662951936
2.015,5.631276762168486
2.015,5.551636652239157
2.015,5.465743826676597
2.015,5.6407943713339534
2.015,5.569370239811708
2.015,5.603435860582897
2.015,5.641714438374792
2.015,5.363146101485997
2.015,5.623190402385886
2.015,5.40092581513638
2.015,5.4351848869983845
2.015,5.605922060361649
2.015,5.569812822132413
2.154,5.579398982517867
2.154,5.48910777875038
2.154,5.424242424242422
2.154,5.42689426899809
2.154,5.466405392998898
2.154,5.401731649305685
2.154,5.582040522811642
2.154,5.2727272727272725
2.154,5.363636363636363
2.154,5.5841205961460565
2.154,5.515244582441844
2.154,5.618612033221224
2.154,5.31493405192511
2.154,5.376886440738429
2.154,5.4091780862794865
2.154,5.303209252748222
2.154,5.6059087616928975
2.154,5.397589010496599
2.154,5.673192633935154
2.154,5.465317328160843
2.154,5.4394808402769455
2.154,5.521718091151846
2.154,5.610669315929985
2.154,5.52605872393517
2.154,5.455780348517718
2.154,5.618463819223442
2.154,5.549213659425245
2.154,5.582198256603626
2.154,5.6190105639678745
2.154,5.343491967793872
2.154,5.591393086344538
2.154,5.393939393939394
2.154,5.42425176567495
2.154,5.583510219098961
2.154,5.5346813265280375
2.303,5.575757575757576
2.303,5.484848484848485
2.303,5.424242424242422
2.303,5.438254250136122
2.303,5.393939393939394
2.303,5.579322638146167
2.303,5.2727272727272725
2.303,5.363636363636363
2.303,5.5151515151515165
2.303,5.611408199643494
2.303,5.291486843646898
2.303,5.3648599459845006
2.303,5.3828071245835325
2.303,5.303030303030303
2.303,5.582661948464725
2.303,5.648880897936075
2.303,5.435981383886393
2.303,5.429049873244374
2.303,5.606060606060606
2.303,5.454545454545456
2.303,5.545454545454546
2.303,5.334101301742273
2.303,5.578798641857292
2.303,5.424242424242426
2.303,5.518760038856379
2.462,5.575757575757576
2.462,5.484848484848485
2.462,5.424242424242422
2.462,5.393939393939394
2.462,5.579322638146167
2.462,5.2727272727272725
2.462,5.363636363636363
2.462,5.5151515151515165
2.462,5.611408199643494
2.462,5.275112152120981
2.462,5.367877557642338
2.462,5.303030303030303
2.462,5.63682215366979
2.462,5.4264661400285465
2.462,5.424242424242426
2.462,5.606060606060606
2.462,5.454545454545456
2.462,5.545454545454546
2.462,5.333333333333333
2.462,5.515151515151516
2.632,5.575757575757576
2.632,5.484848484848485
2.632,5.424242424242422
2.632,5.393939393939394
2.632,5.579322638146167
2.632,5.2727272727272725
2.632,5.363636363636363
2.632,5.5151515151515165
2.632,5.611408199643494
2.632,5.303030303030303
2.632,5.636363636363636
2.632,5.424242424242426
2.632,5.606060606060606
2.632,5.454545454545456
2.632,5.545454545454546
2.632,5.333333333333333
2.632,5.515151515151516
2.814,5.575757575757576
2.814,5.484848484848485
2.814,5.424242424242422
2.814,5.393939393939394
2.814,5.579322638146167
2.814,5.2727272727272725
2.814,5.363636363636363
2.814,5.5151515151515165
2.814,5.611408199643494
2.814,5.303030303030303
2.814,5.636363636363636
2.814,5.424242424242426
2.814,5.606060606060606
2.814,5.454545454545456
2.814,5.545454545454546
2.814,5.333333333333333
2.814,5.515151515151516
3.008,5.575757575757576
3.008,5.484848484848485
3.008,5.424242424242422
3.008,5.393939393939394
3.008,5.579322638146167
3.008,5.2727272727272725
3.008,5.363636363636363
3.008,5.5151515151515165
3.008,5.611408199643494
3.008,5.303030303030303
3.008,5.636363636363636
3.008,5.424242424242426
3.008,5.606060606060606
3.008,5.454545454545456
3.008,5.545454545454546
3.008,5.333333333333333
3.008,5.515151515151516
3.215,5.575757575757576
3.215,5.484848484848485
3.215,5.424242424242422
3.215,5.393939393939394
3.215,5.579322638146167
3.215,5.2727272727272725
3.215,5.363636363636363
3.215,5.5151515151515165
3.215,5.611408199643494
3.215,5.303030303030303
3.215,5.636363636363636
3.215,5.424242424242426
3.215,5.606060606060606
3.215,5.454545454545456
3.215,5.545454545454546
3.215,5.333333333333333
3.215,5.515151515151516
3.437,5.575757575757576
3.437,5.484848484848485
3.437,5.424242424242422
3.437,5.393939393939394
3.437,5.579322638146167
3.437,5.2727272727272725
3.437,5.363636363636363
3.437,5.5151515151515165
3.437,5.611408199643494
3.437,5.303030303030303
3.437,5.636363636363636
3.437,5.424242424242426
3.437,5.606060606060606
3.437,5.454545454545456
3.437,5.545454545454546
3.437,5.333333333333333
3.437,5.515151515151516
3.675,5.575757575757576
3.675,5.484848484848485
3.675,5.424242424242422
3.675,5.393939393939394
3.675,5.579322638146167
3.675,5.2727272727272725
3.675,5.363636363636363
3.675,5.5151515151515165
3.675,5.611408199643494
3.675,5.303030303030303
3.675,5.636363636363636
3.675,5.424242424242426
3.675,5.606060606060606
3.675,5.454545454545456
3.675,5.545454545454546
3.675,5.333333333333333
3.675,5.515151515151516
3.928,5.575757575757576
3.928,5.484848484848485
3.928,5.424242424242422
3.928,5.393939393939394
3.928,5.579322638146167
3.928,5.2727272727272725
3.928,5.363636363636363
3.928,5.5151515151515165
3.928,5.611408199643494
3.928,5.303030303030303
3.928,5.636363636363636
3.928,5.424242424242426
3.928,5.606060606060606
3.928,5.454545454545456
3.928,5.545454545454546
3.928,5.333333333333333
3.928,5.515151515151516
4.199,5.575757575757576
4.199,5.484848484848485
4.199,5.424242424242422
4.199,5.393939393939394
4.199,5.579322638146167
4.199,5.2727272727272725
4.199,5.363636363636363
4.199,5.5151515151515165
4.199,5.611408199643494
4.199,5.303030303030303
4.199,5.636363636363636
4.199,5.424242424242426
4.199,5.606060606060606
4.199,5.454545454545456
4.199,5.545454545454546
4.199,5.333333333333333
4.199,5.515151515151516
4.489,5.575757575757576
4.489,5.484848484848485
4.489,5.424242424242422
4.489,5.393939393939394
4.489,5.579322638146167
4.489,5.2727272727272725
4.489,5.363636363636363
4.489,5.5151515151515165
4.489,5.611408199643494
4.489,5.303030303030303
4.489,5.636363636363636
4.489,5.424242424242426
4.489,5.606060606060606
4.489,5.454545454545456
4.489,5.545454545454546
4.489,5.333333333333333
4.489,5.515151515151516
4.799,5.575757575757576
4.799,5.484848484848485
4.799,5.424242424242422
4.799,5.393939393939394
4.799,5.579322638146167
4.799,5.2727272727272725
4.799,5.363636363636363
4.799,5.5151515151515165
4.799,5.611408199643494
4.799,5.303030303030303
4.799,5.636363636363636
4.799,5.424242424242426
4.799,5.606060606060606
4.799,5.454545454545456
4.799,5.545454545454546
4.799,5.333333333333333
4.799,5.515151515151516
5.13,5.575757575757576
5.13,5.484848484848485
5.13,5.424242424242422
5.13,5.393939393939394
5.13,5.579322638146167
5.13,5.2727272727272725
5.13,5.363636363636363
5.13,5.5151515151515165
5.13,5.611408199643494
5.13,5.303030303030303
5.13,5.636363636363636
5.13,5.424242424242426
5.13,5.606060606060606
5.13,5.454545454545456
5.13,5.545454545454546
5.13,5.333333333333333
5.13,5.515151515151516
5.484,5.575757575757576
5.484,5.484848484848485
5.484,5.424242424242422
5.484,5.393939393939394
5.484,5.579322638146167
5.484,5.2727272727272725
5.484,5.363636363636363
5.484,5.5151515151515165
5.484,5.611408199643494
5.484,5.303030303030303
5.484,5.636363636363636
5.484,5.424242424242426
5.484,5.606060606060606
5.484,5.454545454545456
5.484,5.545454545454546
5.484,5.333333333333333
5.484,5.515151515151516
5.863,5.575757575757576
5.863,5.484848484848485
5.863,5.424242424242422
5.863,5.393939393939394
5.863,5.579322638146167
5.863,5.2727272727272725
5.863,5.363636363636363
5.863,5.5151515151515165
5.863,5.611408199643494
5.863,5.303030303030303
5.863,5.636363636363636
5.863,5.424242424242426
5.863,5.606060606060606
5.863,5.454545454545456
5.863,5.545454545454546
5.863,5.333333333333333
5.863,5.515151515151516
6.268,5.575757575757576
6.268,5.484848484848485
6.268,5.424242424242422
6.268,5.393939393939394
6.268,5.579322638146167
6.268,5.2727272727272725
6.268,5.363636363636363
6.268,5.5151515151515165
6.268,5.611408199643494
6.268,5.303030303030303
6.268,5.636363636363636
6.268,5.424242424242426
6.268,5.606060606060606
6.268,5.454545454545456
6.268,5.545454545454546
6.268,5.333333333333333
6.268,5.515151515151516
6.7,5.575757575757576
6.7,5.484848484848485
6.7,5.424242424242422
6.7,5.393939393939394
6.7,5.579322638146167
6.7,5.2727272727272725
6.7,5.363636363636363
6.7,5.5151515151515165
6.7,5.611408199643494
6.7,5.303030303030303
6.7,5.636363636363636
6.7,5.424242424242426
6.7,5.606060606060606
6.7,5.454545454545456
6.7,5.545454545454546
6.7,5.333333333333333
6.7,5.515151515151516
7.163,5.575757575757576
7.163,5.484848484848485
7.163,5.424242424242422
7.163,5.393939393939394
7.163,5.579322638146167
7.163,5.2727272727272725
7.163,5.363636363636363
7.163,5.5151515151515165
7.163,5.611408199643494
7.163,5.303030303030303
7.163,5.636363636363636
7.163,5.424242424242426
7.163,5.606060606060606
7.163,5.454545454545456
7.163,5.545454545454546
7.163,5.333333333333333
7.163,5.515151515151516
7.657,5.575757575757576
7.657,5.484848484848485
7.657,5.424242424242422
7.657,5.393939393939394
7.657,5.579322638146167
7.657,5.2727272727272725
7.657,5.363636363636363
7.657,5.5151515151515165
7.657,5.611408199643494
7.657,5.303030303030303
7.657,5.636363636363636
7.657,5.424242424242426
7.657,5.606060606060606
7.657,5.454545454545456
7.657,5.545454545454546
7.657,5.333333333333333
7.657,5.515151515151516
8.185,5.575757575757576
8.185,5.484848484848485
8.185,5.424242424242422
8.185,5.393939393939394
8.185,5.579322638146167
8.185,5.2727272727272725
8.185,5.363636363636363
8.185,5.5151515151515165
8.185,5.611408199643494
8.185,5.303030303030303
8.185,5.636363636363636
8.185,5.424242424242426
8.185,5.606060606060606
8.185,5.454545454545456
8.185,5.545454545454546
8.185,5.333333333333333
8.185,5.515151515151516
8.75,5.575757575757576
8.75,5.484848484848485
8.75,5.424242424242422
8.75,5.393939393939394
8.75,5.579322638146167
8.75,5.2727272727272725
8.75,5.363636363636363
8.75,5.5151515151515165
8.75,5.611408199643494
8.75,5.303030303030303
8.75,5.636363636363636
8.75,5.424242424242426
8.75,5.606060606060606
8.75,5.454545454545456
8.75,5.545454545454546
8.75,5.333333333333333
8.75,5.515151515151516
9.354,5.575757575757576
9.354,5.484848484848485
9.354,5.424242424242422
9.354,5.393939393939394
9.354,5.579322638146167
9.354,5.2727272727272725
9.354,5.363636363636363
9.354,5.5151515151515165
9.354,5.611408199643494
9.354,5.303030303030303
9.354,5.636363636363636
9.354,5.424242424242426
9.354,5.606060606060606
9.354,5.454545454545456
9.354,5.545454545454546
9.354,5.333333333333333
9.354,5.515151515151516
10.0,5.575757575757576
10.0,5.484848484848485
10.0,5.424242424242422
10.0,5.393939393939394
10.0,5.579322638146167
10.0,5.2727272727272725
10.0,5.363636363636363
10.0,5.5151515151515165
10.0,5.611408199643494
10.0,5.303030303030303
10.0,5.636363636363636
10.0,5.424242424242426
10.0,5.606060606060606
10.0,5.454545454545456
10.0,5.545454545454546
10.0,5.333333333333333
10.0,5.515151515151516
